Posting Date,Canceled,Customer/Vendor Code,Customer/Vendor Name,Customer/Vendor Ref. No.,Item No.,Item/Service Description,Quantity,UoM Code,Price,Row Total
14.12.2022,Y,UVO0004,OJJ FOODS PTE LTD,22804675,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
14.12.2022,Y,UVO0004,OJJ FOODS PTE LTD,22804675,PSKI01,PORK SKIN 5kg/pkt,300,Manual,0.5,150
14.12.2022,C,UVO0004,OJJ FOODS PTE LTD,22804675,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
14.12.2022,C,UVO0004,OJJ FOODS PTE LTD,22804675,PSKI01,PORK SKIN 5kg/pkt,300,Manual,0.5,150
14.12.2022,Y,UVO0004,OJJ FOODS PTE LTD,22804675,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
14.12.2022,Y,UVO0004,OJJ FOODS PTE LTD,22804675,PSKI01,PORK SKIN 5kg/pkt,200,Manual,0.5,100
14.12.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-024821,PSKI01,PORK SKIN 5kg/pkt,100,Manual,0.8,80
14.12.2022,N,UVG0001,GOODCROP PTE LTD,2204501,PBEL05-25,PORK BELLY SHEET RIBBED (PALMALI-BRAZIL),90.62,Manual,5.1,462.19
14.12.2022,N,UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,A12078,FCU001,FISH- CUTTLEFISH 5kg/pkt,50,Manual,5.1,255
14.12.2022,N,UVC0014,COSS FOOD MARKETING PTE LTD,22120424,OCS001,OTHER- CHAR SIEW CUBE,120,Manual,2.75,330
14.12.2022,N,UVC0001,CASH SUPPLIER (NON-GST),44,SAUCE-10,TRUFFLE MAYONNAISE 1KG/PKT,1,Manual,32,32
14.12.2022,N,UVI0005,INTEROCEAN FOODS PTE LTD,22-18426,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),"2,066.75",Manual,7.6,"15,707.34"
14.12.2022,N,UVO0004,OJJ FOODS PTE LTD,30000696,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
14.12.2022,N,UVO0004,OJJ FOODS PTE LTD,30000696,PSKI01,PORK SKIN 5kg/pkt,200,Manual,1,200
14.12.2022,C,UVO0004,OJJ FOODS PTE LTD,22804675,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
14.12.2022,C,UVO0004,OJJ FOODS PTE LTD,22804675,PSKI01,PORK SKIN 5kg/pkt,200,Manual,0.5,100
14.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,110012,FSB002-03,FISH- FRESH SEABASS 500-600GM,2.1,Manual,8,16.8
14.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,110015,BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,22,Manual,6.2,136.4
14.12.2022,N,USVD0003,DSV AIR & SEA SINGAPORE PTE LTD,SSIN0337230,,AYAMAS,0,,65,65
14.12.2022,N,USVD0003,DSV AIR & SEA SINGAPORE PTE LTD,SSIN0337230,,GST HANDLING,0,,75,75
14.12.2022,N,USVD0003,DSV AIR & SEA SINGAPORE PTE LTD,SSIN0337230,,GST,0,,"1,271.39","1,271.40"
14.12.2022,N,UVC0001,CASH SUPPLIER (NON-GST),44416,OHB001-02,OTHER- HASH BROWN (FAIRISLE/SIMPLOT) 20pcs 12pkt/ctn,12,Manual,3.2,38.4
14.12.2022,N,UVC0001,CASH SUPPLIER (NON-GST),44416,MCU001,MUTTON CUBE 5kgX2pkt,10,Manual,11.4,114
14.12.2022,N,UVC0001,CASH SUPPLIER (NON-GST),44416,BSU001-02,BEEF SUKIYAKI (BUTHER'S RIDGE) 400GMX20PKT,20,Manual,6,120
14.12.2022,N,UVN0012,NEW RETAIL INTERNATIONAL PTE LTD,2022-157,OKR003,OTHER- GLUTINOUS RICE CAKE (260g) 20PKT/CTNS,"1,000.00",Manual,2.43,"2,430.00"
14.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029542,,SHRIMP 16/20  10KG  2 PAL   14.12.22  TO  13.1.23,0,,99.99,100
14.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029542,,SHRIMP 31/40  10KG  8 PAL   14.12.22  TO  13.1.23,0,,400,400
14.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029542,,SULINA PORK SHOULDER   18KG  6 PAL   14.12.22  TO  13.1.23,0,,300,300
15.12.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,69570,FSB002-03,FISH- FRESH SEABASS 500-600GM,10.7,Manual,6.7,71.69
15.12.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,69570,FSB002-03,FISH- FRESH SEABASS 500-600GM,5.5,Manual,6.7,36.85
15.12.2022,N,UVS0046,STS SEAFOOD DIRECT PTE LTD,22/18953,FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2.64,Manual,55,145.2
15.12.2022,N,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,A0074200,CWHL14,CHICKEN- WHOLE LEG 230-260GM (FRESH),12.6,Manual,9.5,119.7
15.12.2022,N,UVM0001,MUA HIN POULTRY FARM PTE LTD,1574102,DUCK06,DUCK HEAD 5KG/PKT,20,Manual,2.7,54
15.12.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-024880,PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,51.5,Manual,9.5,489.25
15.12.2022,N,UVT0023,TOP CHOICE FOOD (S) PTE LTD,2233719,OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,270,Manual,8.2,"2,214.00"
15.12.2022,N,UVP0009,PARK FOOD MANUFACTURING PTE LTD,22121879,PBAL03,PORK BALL (LION DANCE) 100'S/KG,50,Manual,8.5,425
15.12.2022,N,UVP0009,PARK FOOD MANUFACTURING PTE LTD,22121879,PBAL06,PORK BALL LION DANCE 60'S/KG,20,Manual,8.5,170
15.12.2022,N,UVK0002,KOH SEE LONG FOOD PTE LTD,2213519,BFC005,BEEF FATS 20KG/CTNS (HARVEY-AUST),900,Manual,3.5,"3,150.00"
15.12.2022,N,UVC0011,CHIP HONG FARM PRODUCT,2212/07733,PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),199.77,Manual,3,599.31
15.12.2022,N,UVC0011,CHIP HONG FARM PRODUCT,2212/07733,PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn *SIF PLANT 1*,360,Manual,4.8,"1,728.00"
15.12.2022,N,UVA0019,AMAX FOODS PTE LTD,816650,BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),444.5,Manual,5.7,"2,533.65"
15.12.2022,N,UVA0019,AMAX FOODS PTE LTD,816650,BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),716.81,Manual,7.4,"5,304.39"
15.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,110076,FSN003,FISH- FRESH TOMAN FILLET,2.5,Manual,11.2,28
15.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,110061,FRS005,FISH- RED SNAPPER FISH,1.9,Manual,17,32.3
15.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,110061,FGR004,FISH- FRESH FLOWER GROUPER,10.2,Manual,12,122.4
15.12.2022,N,UVE0012,EMERGING SUCCESS PTE LTD,2210463,PLIV08,PORK LIVER (SEARA) 15KG/CTNS,300,Manual,2.2,660
15.12.2022,N,UVQ0005,QUALITY MEAT PTE LTD,22-041472,CWIN05-01,CHICKEN WING 120-140gm (SEARA) 15kg/ctn,15,Manual,30,450
15.12.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,1083,SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 100/150 10X1KG/CTNS,300,Manual,8.5,"2,550.00"
15.12.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,1083,FUN003,UNAGI KABAYAKI 250GM/PKT ** 50PCS,100,Manual,5.5,550
15.12.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,1083,FUN002,UNAGI KABAYAKI 200GMX50PCS 10KG/CTNS (IWP-PACKING),30,Manual,27.5,825
15.12.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,1083,OFC005,OTHER- THAI FISH CAKE FIGO 500gm/pkt x 20pkt/ctns,100,Manual,2.6,260
15.12.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,1083,SVA009-04,SEAFOOD- VANNAMEI HOSO 26-30pcs 10X1KG - G54,200,Manual,8.37,"1,674.00"
15.12.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,1083,OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),600,Manual,3.04,"1,821.00"
15.12.2022,N,UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,A12083,FCU001,FISH- CUTTLEFISH 5kg/pkt,50,Manual,5.1,255
15.12.2022,N,UVO0004,OJJ FOODS PTE LTD,30001204,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
15.12.2022,N,UVC0014,COSS FOOD MARKETING PTE LTD,22120473,ODB003-02,OTHER- LOTUS LEAF BUN 28g x 10's,84,Manual,1.4,117.6
15.12.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-024916,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,50,Manual,3.5,175
15.12.2022,N,UVQ0003,QSR TRADING SDN BHD,UF004/22,OCN008,OTHER- CHICKEN GOLDEN NUGGETS (AYAMAS) 850gm x 10 pkt,"1,200.00",Manual,3.91,"4,692.00"
15.12.2022,N,UVQ0003,QSR TRADING SDN BHD,UF004/22,OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,800,Manual,5.2,"4,158.40"
15.12.2022,N,UVQ0003,QSR TRADING SDN BHD,UF004/22,OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,"1,680.00",Manual,3.9,"6,550.80"
15.12.2022,N,UVQ0003,QSR TRADING SDN BHD,UF004/22,OHD007-01,OTHER- HOT DOG 300gm (BLACK PEPPER-AYAMAS) 32pkt/ctn,"1,792.00",Manual,1.5,"2,688.32"
15.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1253027,PTRI08,PORK SOFTBONE TRIMMING,"1,620.00",Manual,1.3,"2,106.00"
15.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1253027,PTRI03,PORK TRIMMING FROZEN,980,Manual,1.3,"1,274.00"
15.12.2022,N,UVA0030,AH TECK (TNL),15122022,FSN003,FISH- FRESH TOMAN FILLET,4.3,Manual,10.2,43.86
15.12.2022,N,UVC0035,TECK CASH SUPPLIER (NON-GST),15122022T,FRS003,FISH- FRESH RED GROUPER - SMALL,57.2,Manual,27,"1,544.40"
15.12.2022,N,UVC0035,TECK CASH SUPPLIER (NON-GST),15122022T,FSB002-01,FISH- FRESH SEABASS 600-700GM,9.5,Manual,6,57
15.12.2022,N,UVC0035,TECK CASH SUPPLIER (NON-GST),15122022T,SQU004,SEAFOOD- FRESH SQUID,10,Manual,13.5,135
15.12.2022,N,UVC0035,TECK CASH SUPPLIER (NON-GST),15122022TT,FSH003,FISH- SOON HOCK FISH,12.9,Manual,18,232.2
15.12.2022,N,UVC0035,TECK CASH SUPPLIER (NON-GST),15122022TT,OFS003,OTHER- FISH MAW 1KG,0.2,Manual,30,6
15.12.2022,N,UVC0035,TECK CASH SUPPLIER (NON-GST),15122022TT,FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,18.2,Manual,12,218.4
15.12.2022,N,USVB0003,BEST PETROL & DIESEL SUPPLY,INV2022/12/1096225,,SLC5302M PETROL 1/12-15/12/22,0,,82.52,82.52
15.12.2022,N,USVB0003,BEST PETROL & DIESEL SUPPLY,INV2022/12/1096225,,SML9053X PETROL 1/12-15/12/22,0,,140.91,140.9
15.12.2022,N,USVB0003,BEST PETROL & DIESEL SUPPLY,INV2022/12/1096225,,SML9754G PETROL 1/12-15/12/22,0,,167.78,167.78
15.12.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220488,,LC10056 CONTAINER NO OOLU6512491 ASAPSI220319 REPAIR CHARGES,0,,45.49,45.5
15.12.2022,N,USVH0011,HCG ENVIRONMENT PTE LTD,SI/22-005600,,DEC   22 REFUSE DISPOSAL,0,,"1,160.00","1,160.00"
15.12.2022,N,USVZ0002,ZHENG FA TRADING PTE LTD,IV 22/026108,,180 ROLL STRETCH FILM PERFECT STAR (123) (6ROLL/CTN) @6.50,0,,"1,259.97","1,260.00"
15.12.2022,N,USVZ0002,ZHENG FA TRADING PTE LTD,IV 22/026108,,10 PKT 30 X 46 BLACK (THICK),0,,50,50
15.12.2022,N,USVZ0002,ZHENG FA TRADING PTE LTD,IV 22/026108,,20 PKTS 24 X 25 BLACK (20 PKT/ BAG),0,,80,80
15.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029553,,LANGUIRU B/L PORK BELLY AV 20KG  26 PAL   15.12.22  TO  14.1.23,0,,"1,300.01","1,300.00"
15.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029553,,UNSTUFFING CONTAINER CHARGES 1X40,0,,280,280
16.12.2022,N,UVR0010,RIO BRANCO ALIMENTOS S.A,P000718E22,PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,"26,500.00",Manual,3.43,"90,848.98"
16.12.2022,N,UVC0011,CHIP HONG FARM PRODUCT,2212/07680,PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,100,Manual,2.3,230
16.12.2022,N,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1479989,OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,30,Manual,4,120
16.12.2022,N,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1479989,OMR002,OTHER- CHICKEN BALL 50PCS/PKT,20,Manual,5,100
16.12.2022,N,UVT0042,TAO YUAN PTE LTD,20224716,PLOR01-02,PORK LOIN RIB (AURORA) 10kg/ctn,30,Manual,7.5,225
16.12.2022,Y,UVP0001,PAN OCEAN SINGAPORE PTE LTD,2289081,SVA0011,SEAFOOD- VANNAMEI HOSO 16-20pcs 6x2pkt/ctn,30,Manual,11,330
16.12.2022,C,UVP0001,PAN OCEAN SINGAPORE PTE LTD,2289081,SVA0011,SEAFOOD- VANNAMEI HOSO 16-20pcs 6x2pkt/ctn,30,Manual,11,330
16.12.2022,N,UVP0001,PAN OCEAN SINGAPORE PTE LTD,2289081,SVA0011,SEAFOOD- VANNAMEI HOSO 16-20pcs 6x2pkt/ctn,30,Manual,11.5,345
16.12.2022,N,UVS0058,SUNRISE FOOD PTE LTD,22/812055,RICE07,RICE- RICE 25KG,10,Manual,39.6,396
16.12.2022,N,UVS0058,SUNRISE FOOD PTE LTD,22/812055,SAUCE-01,SAUCE DARK SOYA 5L/TIN,5,Manual,11.5,57.5
16.12.2022,N,UVJ0018,JB FROZEN FOOD PTE LTD,22/62299,PFAT04,PORK BACK FAT TONNIES,"1,000.00",Manual,2.8,"2,800.00"
16.12.2022,N,UVP0001,PAN OCEAN SINGAPORE PTE LTD,2289072,SVA002-11,SEAFOOD- BLACK TIGER HOSO 16/20 1kg x 10pkt,10,Manual,12,120
16.12.2022,N,UVK0018,KIDA FOOD TRADING PTE LTD,133727,FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),16.2,Manual,22,356.4
16.12.2022,N,UVL0013,LIM SIANG HUAT PTE LTD,3522165,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,600,Manual,3.9,"2,340.00"
16.12.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22L10556,FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,100,Manual,3,300
16.12.2022,N,UVP0002,PIN CORPORATION PTE LTD,44029P,PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),720,Manual,7.1,"5,112.00"
16.12.2022,Y,UVT0021,T&L INDUSTRIES PTE LTD,110134,MSC007,MUTTON- LAMB LOIN CHOP 1.2CM 2KG/PKT,14,Manual,12.9,180.6
16.12.2022,Y,UVT0033,TIONG HIN FISH MERCHANT CO,69603A,FSB002-03,FISH- FRESH SEABASS 500-600GM,5.5,Manual,6.7,36.85
16.12.2022,Y,UVT0033,TIONG HIN FISH MERCHANT CO,69603A,FSB002-03,FISH- FRESH SEABASS 500-600GM,5.4,Manual,6.7,36.18
16.12.2022,Y,UVT0033,TIONG HIN FISH MERCHANT CO,69603A,FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,6.8,Manual,6.6,44.88
16.12.2022,N,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,A0074759,CWHL14,CHICKEN- WHOLE LEG 230-260GM (FRESH),12.6,Manual,9.5,119.7
16.12.2022,N,UVB0006,BEN FOODS (S) PTE LTD,102541301,OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),60,Manual,8.5,510
16.12.2022,N,UVB0006,BEN FOODS (S) PTE LTD,102541301,OHB003,OTHER- HASH BROWN TRI TATERS (MAESTRO) 2.5kgX4pkt,40,Manual,8.5,340
16.12.2022,N,UVB0006,BEN FOODS (S) PTE LTD,102541301,OFF006-03,OTHER- F.FRIES CRISS CROSS  (CROKKN BATTERED) 4 X 2.5KG/CTNS,20,Manual,8.75,175
16.12.2022,N,UVB0006,BEN FOODS (S) PTE LTD,102541301,OED001,OTHER- EDAMAME IN SHELL 400GM X 25PKT,250,Manual,1.1,275
16.12.2022,N,UVP0014,PING PONG FOODS PTE LTD,99200,BBA001,BEEF BALL 1kg/pkt (PING PONG),100,Manual,9,900
16.12.2022,N,UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,A12092,FCU001,FISH- CUTTLEFISH 5kg/pkt,50,Manual,5.1,255
16.12.2022,N,UVA0001,ANGLISS SINGAPORE PTE LTD,11827,SOYS03-02,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN M 144PCS/CTNS,720,Manual,0.94,675
16.12.2022,N,UVO0004,OJJ FOODS PTE LTD,30004974,PTRI02,PORK TRIMMING FRESH,169,Manual,3,507
16.12.2022,N,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,122022-0284,CWIN01-03,CHICKEN WING 80-100GM UP (SEARA) 2KGX6PKT,864,Manual,3.8,"3,283.20"
16.12.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-025006,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,50,Manual,3.5,175
16.12.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22L11192,FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,20,Manual,3.8,76
16.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,110134T,MSC007,MUTTON- LAMB LOIN CHOP 1.2CM 2KG/PKT,10,Manual,12.9,129
16.12.2022,C,UVT0021,T&L INDUSTRIES PTE LTD,110134,MSC007,MUTTON- LAMB LOIN CHOP 1.2CM 2KG/PKT,14,Manual,12.9,180.6
16.12.2022,N,UVC0035,TECK CASH SUPPLIER (NON-GST),22239308,SWC005-01,SEAFOOD- COCKLES FRESH,5,Manual,5,25
16.12.2022,N,UVC0035,TECK CASH SUPPLIER (NON-GST),22239308,SWC004,SEAFOOD- GONG GONG FRESH,5,Manual,5,25
16.12.2022,N,UVC0035,TECK CASH SUPPLIER (NON-GST),22239308,SAK006-01,SEAFOOD- ANG KA PRAWN FRESH,10,Manual,14.5,145
16.12.2022,N,UVP0002,PIN CORPORATION PTE LTD,6704,PSHT01,PORK LACONE GERMANY,"1,000.00",Manual,3.3,"3,300.00"
16.12.2022,N,UVI0005,INTEROCEAN FOODS PTE LTD,22-18433,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),987.02,Manual,7.6,"7,501.31"
16.12.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,69603,FSB002-03,FISH- FRESH SEABASS 500-600GM,5.5,Manual,6.7,36.85
16.12.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,69603,FSB002-03,FISH- FRESH SEABASS 500-600GM,5.4,Manual,6.7,36.18
16.12.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,69603,FSB002-01,FISH- FRESH SEABASS 600-700GM,6.8,Manual,6.6,44.88
16.12.2022,C,UVT0033,TIONG HIN FISH MERCHANT CO,69603A,FSB002-03,FISH- FRESH SEABASS 500-600GM,5.5,Manual,6.7,36.85
16.12.2022,C,UVT0033,TIONG HIN FISH MERCHANT CO,69603A,FSB002-03,FISH- FRESH SEABASS 500-600GM,5.4,Manual,6.7,36.18
16.12.2022,C,UVT0033,TIONG HIN FISH MERCHANT CO,69603A,FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,6.8,Manual,6.6,44.88
16.12.2022,N,USVS0018,SINGYI F&B PTE LTD,SY1-008188,OPN001,OTHER- PRAWN NUTS 1kg/pkt,1,Manual,12.8,12.8
16.12.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220492,,LC10056 CONTAINER NO OOLU6512491 ASAPSI220319 PSA STORE RNET & ELECTRICITY,0,,221.19,221.22
16.12.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220493,,LC10061 CONTAINER NO TEMU9093062  ASAPSI220321 WASHING CHARGES,0,,69.99,70
16.12.2022,N,USVJ0001,JOAQUIM FLORIST & GIFTS PTE LTD,1028053,,"ONE FLORAL ARRANGEMENT W/BOX, PLUS DELIVERY CHARGES",0,,65,65
16.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029559,,FRIMESA PORK FEET  20KG  10 PAL   16.12.22  TO  15.1.23,0,,500,500
16.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029561,,PIF PAF B/L PORK COLLAR  20KG  34 PAL   16.12.22  TO  15.1.23,0,,"1,700.01","1,700.00"
16.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029561,,UNSTUFFING CONTAINER CHARGES 1X40,0,,280,280
16.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029561,,WOODEN PALLET CHARGE,0,,510,510
16.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,110134,MSC007,MUTTON- LAMB LOIN CHOP 1.2CM 2KG/PKT,4,Manual,12.9,51.6
16.12.2022,N,UVS0027,SEA VENTURE ENTERPRISE PTE LTD,202215769,SPH002,SEAFOOD- PRAWN HEAD/SHELL BULK 2X5KG/CTNS,200,Manual,2,400
16.12.2022,N,USVA0010,ADVENTUS SINGAPORE PTE LTD,1522025784,,HP LJ MANAGED MFP E52645DN PRINTER CNCRN4N1RC,0,,114.4,114.4
17.12.2022,N,UVP0001,PAN OCEAN SINGAPORE PTE LTD,2289383,SVA0011-02,SEAFOOD- VANNAMEI HOSO 16-20pcs 10X1pkt/ctn,20,Manual,11.5,230
17.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,110188,FSB002-03,FISH- FRESH SEABASS 500-600GM,1.9,Manual,8,15.2
17.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,110188,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2,Manual,17,34
17.12.2022,N,UVB0019,BLU VENTURES PTE LTD,25608,FSN002-04,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,100,Manual,9,900
17.12.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,69625,FSB002-03,FISH- FRESH SEABASS 500-600GM,10,Manual,6.7,67
17.12.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,69625,FSB002-03,FISH- FRESH SEABASS 500-600GM,15.2,Manual,6.7,101.84
17.12.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,69625,FSB002-03,FISH- FRESH SEABASS 500-600GM,51.3,Manual,6.89,353.71
17.12.2022,N,UVK0007,KENDO TRADING PTE LTD,1722581,DUCK13,DUCK GIZZARD,50,Manual,3.2,160
17.12.2022,N,UVK0007,KENDO TRADING PTE LTD,1722581,DUCK07,DUCK FEET,10.1,Manual,3.2,32.32
17.12.2022,N,UVK0007,KENDO TRADING PTE LTD,1722581,DUCK08,DUCK NECKS SKINLESS  10kg/ctn,5.1,Manual,2.6,13.26
17.12.2022,N,UVK0007,KENDO TRADING PTE LTD,1722581,DUCK01-04,DUCK- HALAL FRESH WHOLE DUCK (3.56kg/pcs),71.2,Manual,5.35,381
17.12.2022,N,UVP0001,PAN OCEAN SINGAPORE PTE LTD,2289406,SLB007,SEAFOOD- CRAY PRAWN 100-150,10,Manual,16,160
17.12.2022,N,UVP0016,PREMIER FOODS ASIA PTE LTD,17747P,CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,200,Manual,7.1,"1,420.00"
17.12.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-025023,PLOR01-06,PORK LOIN RIB (SEARA) 10KG,520,Manual,5,"2,600.00"
17.12.2022,N,UVQ0005,QUALITY MEAT PTE LTD,22-041653,CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,240,Manual,2,480
17.12.2022,N,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,484043,SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,60,Manual,8.6,516
17.12.2022,N,UVE0011,EURASIA FOOD SUPPLY PTE LTD,18272620,PBEL34,CHESTNUT SR BELLY BL RIND ON-SD000073,61.7,Manual,11,678.7
17.12.2022,N,UVC0001,CASH SUPPLIER (NON-GST),44424,MTU001,MUTTON TRUNK 27.20kg/ctn,54.4,Manual,8.5,462.4
17.12.2022,N,UVA0001,ANGLISS SINGAPORE PTE LTD,11868,OCH003,OTHER- PARMESAN CHEESE GRATED 2KG/PKT,6,Manual,16,96
17.12.2022,N,UVA0001,ANGLISS SINGAPORE PTE LTD,11868,OCH003-02,OTHER- PARMESAN CHEESE SHREDDED 1KG/PKT,5,Manual,16,80
17.12.2022,N,UVP0002,PIN CORPORATION PTE LTD,44052,CWIN01-05,CHICKEN WING 75-90gm (PERDIAGO) 15kg/ctn,15,Manual,57,855
17.12.2022,N,UVP0002,PIN CORPORATION PTE LTD,44049,CMIJ03,CHICKEN- MID JOINT 35-45gm (AURORA) 12X1pkt,864,Manual,4.6,"3,974.40"
17.12.2022,N,UVG0025,GOURMET CHEFS PTE LTD,3903,OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,100,Manual,4.4,440
17.12.2022,N,UVO0004,OJJ FOODS PTE LTD,30009851,PTRI02,PORK TRIMMING FRESH,196,Manual,3,588
17.12.2022,N,UVO0004,OJJ FOODS PTE LTD,30009851,PSKI01,PORK SKIN 5kg/pkt,660,Manual,0.5,330
17.12.2022,Y,UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,A12103,FCU001,FISH- CUTTLEFISH 5kg/pkt,50,Manual,5.1,255
17.12.2022,C,UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,A12103,FCU001,FISH- CUTTLEFISH 5kg/pkt,50,Manual,5.1,255
17.12.2022,N,UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,A12103,FCU001,FISH- CUTTLEFISH 5kg/pkt,30,Manual,5.1,153
17.12.2022,Y,UVC0011,CHIP HONG FARM PRODUCT,2212/08219,PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,380,Manual,2.3,874
17.12.2022,C,UVC0011,CHIP HONG FARM PRODUCT,2212/08219,PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,380,Manual,2.3,874
