No,Item No.,Item Description,Foreign Name,In Stock,Qty Ordered by Customers,Item Cost,Last Purchase Price,Last Purchase Date,Country of Origin,Inventory Value,Inventory Item,Item Group,Set G/L Accounts By
1928,OSG008,OTHER- CAPELLINI 24X500GM/CTNS,ANGEL HAIR,0,0,0,0.95,21.07.2020,,0,Yes,OTHERS,Item Group
1929,OSG009,OTHER- MEZZE GOMITI 24X500GM/CTNS,ELBOW,0,0,0,0.95,06.05.2020,,0,Yes,OTHERS,Item Group
1930,OSG010,OTHER- FARFALLE 20X500GM/CTNS,ELBOW,0,0,0,1.15,06.05.2020,,0,Yes,OTHERS,Item Group
1931,OSH001,OTHER- KAKI FRY 20'S/TRAY,BREADED OYSTER MEAT,0,0,0,11,17.06.2020,,0,Yes,OTHERS,Item Group
1932,OSK001,OTHER- CACCIATORA SAKURA HALF CHICKEN,,0,0,0,6.5,08.06.2020,,0,Yes,OTHERS,Item Group
1933,OSK002,OTHER- PESTO SAKURA HALF CHICKEN,1709,0,0,0,5.5,26.05.2020,,0,Yes,OTHERS,Item Group
1934,OSK003,OTHER- TRUFFLE TAJINE SAKURA HALF CHICKEN,1708,0,0,0,6.5,17.06.2020,,0,Yes,OTHERS,Item Group
1935,OSK004,OTHER- COG AU VIN SAKURA HALF CHICKEN,,0,0,0,6.5,18.05.2020,,0,Yes,OTHERS,Item Group
1936,OSK005,OTHER- HONEY MISO SAKURA HALF CHICKEN,,0,0,0,6.5,17.06.2020,,0,Yes,OTHERS,Item Group
1937,OSK006,OTHER- KANTO SAKURA HALF CHICKEN,,0,0,0,6.5,18.05.2020,,0,Yes,OTHERS,Item Group
1938,OSK007,OTHER- CHILI CITRUS SAKURA CHICKEN,,0,0,0,6.5,17.06.2020,,0,Yes,OTHERS,Item Group
1939,OSM001,OTHER- CURRY SAMOSA 20gmX96pcsX8box,???,93,40,0,9,19.06.2023,,0,Yes,OTHERS,Item Group
1940,OSM002,OTHER- CURRY PUFF 30'S 900gm x 10pk/ctn,???,0,0,0,5,09.11.2020,,0,Yes,OTHERS,Item Group
1941,OSM003,OTHER- CURRY SAMOSA 20gm X 60pcs,???,0,0,0,6,10.07.2020,,0,Yes,OTHERS,Item Group
1942,OSN001,OTHER- SNACKS CRAB ROE SUN FLOWER SEEDS (GAN YUAN),50PKT X 75GM,0,0,0,0.85,21.11.2017,,0,Yes,BEEF,Item Group
1943,OSN002,OTHER- SNACKS CRAB ROE CARAMEL PEANUT (GAN YUAN),32PKT X 80GM,0,0,0,1,21.11.2017,,0,Yes,BEEF,Item Group
1944,OSN003,OTHER- SNACK LOVINT STICK - PEANUT,??????,0,0,0,1.1,17.06.2020,,0,Yes,OTHERS,Item Group
1945,OSN004,OTHER- SNACK LOVINT STICK - POPPING CANDY,???????,0,0,0,1.1,17.06.2020,,0,Yes,OTHERS,Item Group
1946,OSN005,OTHER- SNACK LOVINT STICK - ALMOND,??????,0,0,0,1.1,17.06.2020,,0,Yes,OTHERS,Item Group
1947,OSN006,OTHER- SNACK LOVINT STICK - OREO,???????,0,0,0,1.1,17.06.2020,,0,Yes,OTHERS,Item Group
1948,OSO001,OTHER- PENGCAI (MIX BOWL FEAST),??,0,0,0,95,04.02.2022,,0,Yes,OTHERS,Item Group
1949,OSO001-02,OTHER- PENGCAI (MIX BOWL FEAST) MANTANG,??,0,0,0,50,22.02.2023,,0,Yes,OTHERS,Item Group
1950,OSO002,OTHER- ABALONE SEAFOOD SOUP 20X500GM/PKT,???,0,0,0,6.5,30.12.2020,,0,Yes,OTHERS,Item Group
1951,OSO003,OTHER- SOUP SEAFOOD 500GM/PKT,???500GM  5KG/CTNS,0,0,0,7,30.11.2022,,0,Yes,OTHERS,Item Group
1952,OSO004,OTHER- SOUP CLAM 500GM/PKT,??? 500GM  10KG/CTNS,231,33,0,4,15.06.2023,,0,Yes,OTHERS,Item Group
1953,OSO004-02,OTHER- SPECIAL SAUCE CLAMS LALA 500GM/PKT,??? ??,1,10,0,4.15,15.06.2023,,0,Yes,OTHERS,Item Group
1954,OSO005,OTHER- SOUP PAITIAN PORK SOUP BASE 200ML,???? :) CUTE BOT,0,0,0,6.07,09.06.2020,,0,Yes,OTHERS,Item Group
1955,OSO006,OTHER- SOUP CHICKEN COLLAGEN BROTH 500GM/PKT,??????,0,0,0,2.66,09.02.2021,,0,Yes,OTHERS,Item Group
1956,OSO007,OTHER- HERBAL SOUP KAMPONG HALF CHICKEN 500-800GM/PKT,????,0,0,0,8,07.01.2021,,0,Yes,OTHERS,Item Group
1957,OSO008,OTHER- GINSENG CHICKEN,,0,2,0,8.1,31.03.2023,,0,Yes,OTHERS,Item Group
1958,OSO009,OTHER- COOKED SALTED KAMPONG CHICKEN,,9,5,0,15.4,09.05.2023,,0,Yes,OTHERS,Item Group
1959,OSP001,OTHER- SPINACH LEAF BLOCK (BELGIUM) 2.5kgX4pkt,?? BELGIUM,0,0,0,1.6,08.11.2017,,0,Yes,OTHERS,Item Group
1960,OSP002,OTHER- SPINACH LEAF BALL (CHINA ) 2.5KG X 4PKT/CTNS,??? ??,31,0,0,2.1,20.04.2023,,0,Yes,OTHERS,Item Group
1961,OSP003,OTHER- GREEN RED PEPPER 3KG X 4 PKT,???,0,0,0,3,22.08.2019,,0,Yes,OTHERS,Item Group
1962,OSR001,OTHER- CRISPY FOUR SEASON ROLL 5's 10x1kg/pkt,????? 5pc,0,0,0,6.5,22.12.2022,,0,Yes,OTHERS,Item Group
1963,OSR001-02,OTHER- CRISPY FOUR SEASON ROLL 850gmX12pkt,????? 5pcs,0,0,0,4.6,04.11.2015,,0,Yes,OTHERS,Item Group
1964,OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,???,169,41,0,8,19.06.2023,,0,Yes,OTHERS,Item Group
1965,OSR002-02,OTHER- VEGETABLE MINI ROLL 10'S 24pkt/ctn,??? 10'S,0,0,0,4.6,16.11.2021,,0,Yes,OTHERS,Item Group
1966,OSR002-03,OTHER- OTAH VEGETABLE MINI ROLL 8cm 14's,????? 14??,0,0,0,2.7,08.02.2021,,0,Yes,OTHERS,Item Group
1967,OSR002-04,OTHER- VEGETABLE MINI ROLL 20gX20pcX20pkt/ctns,??? 20G 400gm/pkt,16,9,0,2.1,17.04.2023,,0,Yes,OTHERS,Item Group
1968,OSR003,OTHER- VIETNAM VEG ROLL 10kg/ctn,???? 1kg,0,0,0,13.09,30.09.2022,,0,Yes,OTHERS,Item Group
1969,OSR004,OTHER- VIETNAM VEG ROLL 20roll*400gmX20pkt,???? 400gm,0,0,0,4.24,23.11.2015,,0,Yes,OTHERS,Item Group
1970,OSR005,OTHER- VEGETARIAN DURIAN SPRING ROLL 20'S 20pkt/ctn,????,0,0,0,7.8,06.04.2015,,0,Yes,OTHERS,Item Group
1971,OSR006,OTHER- SQUID ROLL FIGO  500GMX20PKT/CTNS,?????,57,5,0,2.46,01.06.2023,,0,Yes,OTHERS,Item Group
1972,OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,,0,0,0,2.5,22.12.2022,,0,Yes,OTHERS,Item Group
1973,OSR008,"OTHER- FLOUR TORTILLAS 10"" 20PCS X 6",???,0,0,0,8,03.02.2020,,0,Yes,OTHERS,Item Group
1974,OSR009,OTHER- SEAFOOD ROLL 10pc/pkt,???,0,0,0,3.5,28.07.2021,,0,Yes,OTHERS,Item Group
1975,OSS0008,OTHER- NS EEL SAUCE 2KG X 6BOT,,0,0,0,21.33,20.03.2020,,0,Yes,OTHERS,Item Group
1976,OSS001,OTHER- FRESH SOURSOP,,0,0,0,6.5,05.04.2017,,0,Yes,OTHERS,Item Group
1977,OSS002,OTHER- MAYONNAISE 4X3L/CTNS,???,1,0,0,4.5,03.02.2023,,0,Yes,OTHERS,Item Group
1978,OSS003,OTHER- BBQ SAUCE (HICKORY-KNORR) 6X1KG,???,0,0,0,9.07,01.08.2017,,0,Yes,OTHERS,Item Group
1979,OSS004,OTHER- CHICKEN CUBE (KNORR) 2tray x 24'S x 60gm,,0,0,0,34,01.08.2017,,0,Yes,OTHERS,Item Group
1980,OSS005,OTHER- IKAN BILIS CUBES (KNORR) 4tray x 12'S x 60gm,,0,0,0,17,01.08.2017,,0,Yes,OTHERS,Item Group
1981,OSS006,OTHER- AROMAT(KNORR) 2.25KG,?????????,3,0,0,22,05.02.2022,,0,Yes,OTHERS,Item Group
1982,OSS006-02,OTHER- AROMAT(KNORR) 6X1KG/CTNS,????????? 1KG,4,0,0,7.23,28.12.2021,,0,Yes,OTHERS,Item Group
1983,OSS007,OTHER- SESAME OIL(EASTSUN) 4X5LTR/CTNS,??,0,0,0,14.5,03.09.2021,,0,Yes,OTHERS,Item Group
1984,OST001,OTHER- SATAY CHICKEN (RAW-FROZEN GRAVY),15gm/stick 20stick/pkt,0,0,0,5.2,02.03.2022,,0,Yes,OTHERS,Item Group
1985,OST002,OTHER- SATAY PORK (RAW-FROZEN GRAVY),15gm/stick 20stick/pkt,0,0,0,5.6,09.02.2022,,0,Yes,OTHERS,Item Group
1986,OST003,OTHER- SATAY PORK BELLY (RAW-FROZEN GRAVY),15gm/stick 10stick/pkt,38,0,0,6.2,27.10.2021,,0,Yes,OTHERS,Item Group
1987,OST004,OTHER- SATAY MUTTON (RAW-FROZEN GRAVY),15gm/stick 10stick/pkt,0,0,0,0,,,0,Yes,OTHERS,Item Group
1988,OST005,OTHER- SATAY (RAW-FROZEN GRAVY),15gm/stick 50stick/pkt,0,0,0,14,01.03.2021,,0,Yes,OTHERS,Item Group
1989,OST006,OTHER- THAI STYLE GRILLED PORK SKEWERS,????? 5pcs/pkt,18,10,0,4,28.03.2023,,0,Yes,OTHERS,Item Group
1990,OST006-02,OTHER- THAI STYLE GRILLED PORK SKEWERS 50s/pkt,????? 50pcs/pkt,0,0,0,33,24.02.2023,,0,Yes,OTHERS,Item Group
1991,OST007,OTHER- THAI STYLE GRILLED CHIKEN SKEWERS 50s/pkt,????? 50pcs/pkt,0,0,0,33,24.02.2023,,0,Yes,OTHERS,Item Group
1992,OSU001,OTHER- SUGAR CANE,??,0,0,0,4.8,14.08.2015,,0,Yes,OTHERS,Item Group
1993,OTF001,OTHER- TEMPURA KO SHOWA 700GM X 20PKT/CTNS,?????,0,0,0,3.5,13.05.2021,,0,Yes,OTHERS,Item Group
1994,OTK001,OTHER- TAKOYAKI BALL 20GM (50PCS X 10PKT),,0,0,0,9.3,03.11.2021,,0,Yes,OTHERS,Item Group
1995,OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),???? (??)500gm x 20pkt,559,218,0,2.8,15.06.2023,,0,Yes,OTHERS,Item Group
1996,OTO001-02,OTHER-  LAYERED BEANCURD 400GMx30PKT/CTNS,???? 400GM/PKT,10,0,0,0.67,12.04.2023,,0,Yes,OTHERS,Item Group
1997,OTO001-03,OTHER-  LAYERED BEANCURD 1KGX25PKT/CTNS,???? 1KG,25,0,0,3.42,06.04.2023,,0,Yes,OTHERS,Item Group
1998,OTO001-04,OTHER-  FROZEN TOFU TU ZAO TOU 30PKT/CTNS,????,44,0,0,2,22.05.2023,,0,Yes,OTHERS,Item Group
1999,OTO002,OTHER- FISH TOFU (500gm x 23pcs),???,0,0,0,3.25,21.08.2015,,0,Yes,BEEF,Item Group
2000,OTO003,OTHER- SALMON FISH TOFU 50's 1kg x 10pkt (CB),?????,0,0,0,7,30.11.2022,,0,Yes,BEEF,Item Group
2001,OTO004,OTHER- SEAFOOD TOFU FIGO (500gm x 20pkt),???? (??) 23pcs/pkt,954,158,0,2.8,15.06.2023,,0,Yes,OTHERS,Item Group
2002,OTO004-01,OTHER- SEAFOOD TOFU ALIFISH (500gm x 20pkt),???? (??),0,0,0,2.4,07.10.2021,,0,Yes,OTHERS,Item Group
2003,OTO004-02,OTHER- EN CHEESE SHRIMP FIGO (500gm x 20pkt),???,60,24,0,3.15,08.06.2023,,0,Yes,OTHERS,Item Group
2004,OTO004-03,OTHER- EN CHILI PASTE FISH BALL FIGO 500GMX20PKT/CTNS,??? ???,54,5,0,2.7,01.06.2023,,0,Yes,OTHERS,Item Group
2005,OTO004-04,OTHER- FISH BALL TARO FIGO 500GMX20PKT/CTNS,????,60,8,0,2.46,01.06.2023,,0,Yes,OTHERS,Item Group
2006,OTO005,OTHER- OTAK 500GM/PKT,?? 500GM,0,0,0,0.5,25.09.2020,,0,Yes,OTHERS,Item Group
2007,OTO006,OTHER- OTAK SOTONG 180GM (100pkt/ctn),???? 180GM (100pkt/ctn),0,0,0,2.2,15.06.2023,,0,Yes,OTHERS,Item Group
2008,OTO007,OTHER- OTAK FISH 180GM (100pkt/ctn),??? 180GM (100pkt/ctn),331,27,0,2.3,10.06.2023,,0,Yes,OTHERS,Item Group
2009,OTO008,OTHER- BAMBOO CHARCOAL OTAK BUN 6pc/pkt X 12pkt/ctns,?? ???,0,0,0,2.86,22.04.2021,,0,Yes,OTHERS,Item Group
2010,OTO008-02,OTHER- OTAK BUN 6pc/pkt X 12pkt/ctns,???,81,58,0,2.56,01.06.2023,,0,Yes,OTHERS,Item Group
2011,OTO009,OTHER- BUN BRAISE HAM,???,0,0,0,3.5,11.08.2020,,0,Yes,BEEF,Item Group
2012,OTO010,OTHER- OTAK PRAWN 180GM (100pkt/ctn),??? 180GM (100pkt/ctn),0,0,0,2,30.04.2023,,0,Yes,OTHERS,Item Group
2013,OTR001,OTHER- TRUFFLE SUMMER SLICED 180GM/BOT,6BOT/CTNS,0,0,0,57.9,21.05.2020,,0,Yes,OTHERS,Item Group
2014,OTR002,OTHER- HONEY ACACIA WITH TRUFFLE 170GM/BOT,6BOT/CTNS,0,0,0,4.17,16.04.2020,,0,Yes,OTHERS,Item Group
2015,OTR003,OTHER- TARTUFI JIMMY TRUFFLE PASTE 500GM/BOT,12BOT/CTNS,0,0,0,13.6,12.06.2021,,0,Yes,OTHERS,Item Group
2016,OTS001,SAUCE- DIJON MUSTARD 2X5KG/PAIL,,0,0,0,19.5,06.03.2020,,0,Yes,OTHERS,Item Group
2017,OTS001-02,SAUCE- REMIA DIJON MUSTARD 370GM/PKT,????,0,0,0,2.1,15.07.2021,,0,Yes,OTHERS,Item Group
2018,OTS001-03,SAUCE- HEINZ YELLOW MUSTARD 2.95KG/TUB,????,1,0,0,11.8,14.07.2021,,0,Yes,OTHERS,Item Group
2019,OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),??? ???,379,21,0,8.5,12.05.2023,,0,Yes,OTHERS,Item Group
2020,OTS002-01,OTHER - DINA CHICKEN MEAT LOAF 340G X 12 CAN/CTN,??? (??),0,0,0,2.6,31.07.2019,,0,Yes,OTHERS,Item Group
2021,OTS002-02,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (TULIP),???,0,0,0,6.8,05.11.2019,,0,Yes,OTHERS,Item Group
2022,OTS003,OTHER - PORK LUNCHEON MEAT (MILI),??? 397GM X 24CANS,0,0,0,1.54,15.03.2019,,0,Yes,OTHERS,Item Group
2023,OTS004,OTHER - CHICKEN LUNCHEON MEAT KIZMIQ 340GM X 24CANS,???? 340GM X 24CANS,22,0,0,2.6,04.05.2022,,0,Yes,OTHERS,Item Group
2024,OTU001,OTHER- WHOLE TURKEY 5KG/PCS,,0,0,0,10.5,12.12.2022,,0,Yes,OTHERS,Item Group
2025,OTU001-01,OTHER- WHOLE TURKEY 10-12LB (NORBEST?,??,0,0,0,6,04.11.2020,,0,Yes,OTHERS,Item Group
2026,OTU001-02,OTHER- WHOLE TURKEY 14-16LB (NORBEST?,??,0,0,0,5,11.12.2019,,0,Yes,OTHERS,Item Group
2027,OTU002,OTHER- TURKEY BREAST BONELESS 7-11LB (SWEET HEART-US),???,0,0,0,16.5,10.08.2022,,0,Yes,OTHERS,Item Group
2028,OTU003,OTHER- TURKEY BREAST BONELESS (TURKEY VALLEY-USA),???,0,0,0,10.3,08.10.2020,,0,Yes,OTHERS,Item Group
2029,OTU004,OTHER- SMOKED TURKEY BREAST BONELESS (NORBEST-USA),?? ???,0,0,0,10.5,10.01.2020,,0,Yes,OTHERS,Item Group
2030,OTU004-01,OTHER- TURKEY HAM 12pkt x 1kg HALAL,????,0,0,0,0.2,06.09.2019,,0,Yes,OTHERS,Item Group
2031,OTU004-02,OTHER- TURKEY HAM 12pkt x 1kg HALAL-FARMLAND,,0,0,0,10,16.03.2020,,0,Yes,OTHERS,Item Group
2032,OTU005,OTHER- TURKEY BACON STRIPS 20PKT/CTNS*6.8KG/CTNS,???? 300GM+-/TRAY,0,0,0,4.76,23.04.2021,,0,Yes,OTHERS,Item Group
2033,OTU005-02,OTHER- TURKEY BACON STRIPS 10x1lb,???? 10x1lb,0,0,0,7.31,15.06.2023,,0,Yes,OTHERS,Item Group
2034,OTU006,OTHER- TURKEY DRUMSTICK SMOKED / PROSPECT,???,0,0,0,5.5,08.10.2019,,0,Yes,OTHERS,Item Group
2035,OVB001,OTHER- VEGETARIAN BEAN CURN SKIN (ZHAI E),??,0,0,0,1.56,09.04.2020,,0,Yes,OTHERS,Item Group
2036,OVB002,OTHER- BEANCURN SKIN 500GM/PKT,?? 500GM,0,0,0,1.7,05.02.2022,,0,Yes,OTHERS,Item Group
2037,OVB003,OTHER- SPICED BEANCURN 500GM/PKT,???? 500GM,0,0,0,1.7,05.02.2022,,0,Yes,OTHERS,Item Group
2038,OVC001,OTHER- SEASONED SEAWEED SALAD (CHUKA WAKAME) 2KG X 8PKT,????? 2KG,0,0,0,11.66,16.02.2023,,0,Yes,OTHERS,Item Group
2039,OVC002,OTHER- SEASONED SEAWEED SLICED SALAD 2.5KG X 6PKT,??? (???) 2.5KG,0,0,0,14.97,16.02.2023,,0,Yes,OTHERS,Item Group
2040,OVC003,OTHER- SEASONED KING OYSTER MUSHROOM 2.5KG X 6PKT,????? 2.5KG,0,0,0,18.28,16.02.2023,,0,Yes,OTHERS,Item Group
2041,OVE001,OTHER- RICE VERMICELLI - HSIN CHU,????,0,0,0,2.5,22.05.2020,,0,Yes,OTHERS,Item Group
2042,OVP001,OTHER- VEGETARIAN PRAWN BALL,?? ???,0,0,0,2.4,06.05.2023,,0,Yes,OTHERS,Item Group
2043,OVP002,OTHER- VEGETARIAN CHICKEN 500GM/PKT,??,0,0,0,3.2,17.04.2023,,0,Yes,OTHERS,Item Group
2044,OVP003,OTHER- VEGETARIAN GLUTEN LAYER MEAT,????,0,0,0,8,27.04.2023,,0,Yes,OTHERS,Item Group
2045,OVP004,OTHER- BAI YU XIANG,???,0,0,0,5,16.11.2017,,0,Yes,OTHERS,Item Group
2046,OVP005,OTHER- VEGETARIAN GOLDEN DUCK,????,0,0,0,5.4,16.11.2017,,0,Yes,OTHERS,Item Group
2047,OVP006,OTHER- VEGETARIAN FISH (PACIFIC SAURY),?????,0,0,0,4.6,17.04.2023,,0,Yes,OTHERS,Item Group
2048,OVP007,OTHER- VEGETABLES SHEETS - MIX FLAVOURS,10s/PKT**20UNIT/CTNS,0,0,0,1,14.04.2020,,0,Yes,OTHERS,Item Group
2049,OVP008,OTHER- BLACK FUNGUS SLICED 1kg/pkt,????,4,0,0,6.7,08.05.2021,,0,Yes,OTHERS,Item Group
2050,OVP009,OTHER- GHERKIN SAPORITO 670GM/PKT,????,0,0,0,3.8,13.07.2021,,0,Yes,OTHERS,Item Group
2051,OVP010,OTHER- VEGETARIAN PORK MEAT,???,0,0,0,4.4,27.04.2023,,0,Yes,OTHERS,Item Group
2052,OWC001,OTHER- WHIPPING CREAM WEST GOLD 12X1L/ctns,????? WEST GOLD,9,0,0,5.5,15.06.2023,,0,Yes,OTHERS,Item Group
2053,OWC002,OTHER- WHIP & COOK 10X1L/ctns,??,0,0,0,4,19.10.2021,,0,Yes,OTHERS,Item Group
2054,OWC003,OTHER- WHIPPING CREAM ANCHOR UHT V12X1L,??,0,0,0,6.55,08.06.2021,,0,Yes,OTHERS,Item Group
2055,OWS0001,OTHER- WASABI PASTE S&B 43GM X 10TUB/CTNS,??? 43GM,1,0,0,2,26.10.2020,,0,Yes,OTHERS,Item Group
2056,OWS0002,OTHER- WASABI MINI PKT 2.6GM/SACHETS,??? - ???,0,0,0,0.05,23.11.2022,,0,Yes,OTHERS,Item Group
2057,OYA001,OTHER- YAM FLOSS (VEGETARIAN) 1KG/PKT,??,0,0,0,2.8,12.08.2021,,0,Yes,OTHERS,Item Group
2058,OYA002,OTHER- YAM FLOSS (VEGETARIAN) 200GM/PKT,???,0,0,0,1.2,04.12.2020,,0,Yes,OTHERS,Item Group
2059,OYKD01,OTHER- YAKIDORI MID WING 1kg/pkt,,0,0,0,12.8,13.10.2015,,0,Yes,OTHERS,Item Group
2060,OYKD02,OTHER- YAKIDORI CHICKEN LEG MEAT 50pcs,????? 50's,102,90,0,19,16.06.2023,,0,Yes,OTHERS,Item Group
2061,OYKD03,OTHER- YAKIDORI (BREAST MEAT) 50stick x 6boxes,,0,0,0,19.5,05.03.2022,,0,Yes,OTHERS,Item Group
2062,OYKD04,OTHER- YAKIDORI CHICKEN LEG MEAT 10pcs/pkt,,0,0,0,17.5,27.03.2023,,0,Yes,OTHERS,Item Group
2063,OYO001,OTHER- YOGURT LOW FAT EMMI-RASPBERRY 100GM/CUP,??,0,0,0,0.4,13.07.2020,,0,Yes,OTHERS,Item Group
2064,OYO002,OTHER- YOGURT PLAIN 6X1KG/CTNS (SWISS-EMMI),??,0,0,0,6.2,13.09.2021,,0,Yes,OTHERS,Item Group
2065,OYO003,OTHER- YOGURT PUDDING FLAVOUR,????,0,0,0,0.6,17.06.2020,,0,Yes,OTHERS,Item Group
2066,OYO004,OTHER- YOGURT CUBE,,0,0,0,10,22.09.2020,,0,Yes,OTHERS,Item Group
2067,OYR001,OTHER- FRIED YAM RING 230gm,???,0,25,0,4,31.05.2023,,0,Yes,OTHERS,Item Group
2068,OYR002,OTHER- YAM PASTE 250GM/PKT,?? 250GM,0,0,0,3.5,07.12.2020,,0,Yes,OTHERS,Item Group
2069,OYR003,OTHER- YAM PASTE 400GMX24BOX/CTNS,?? 400GM,0,0,0,4.2,15.04.2020,,0,Yes,OTHERS,Item Group
2070,OYR004,OTHER- YAM PASTE 1KG/PKT,?? 1KG,0,0,0,12,24.01.2021,,0,Yes,OTHERS,Item Group
2071,PBAK01,TRADITIONAL BBQ BAK GUA 500gm/pkt,?????? 500GM,0,0,0,20,15.06.2023,,0,Yes,PORK,Item Group
2072,PBAK02,TRADITIONAL BBQ BAK GUA 1kg/pkt,?????? 1kg,0,0,0,28,08.04.2015,,0,Yes,PORK,Item Group
2073,PBAK03,BBQ BAK GUA - CHILLI 500gm/pkt,?? ???? 500GM,0,0,0,20,31.01.2023,,0,Yes,PORK,Item Group
2074,PBAK04,BBQ BAK GUA - CHILLI 1kg/pkt,?? ???? 1kg,0,0,0,30,17.02.2015,,0,Yes,PORK,Item Group
2075,PBAK05,TRADITIONAL BBQ BAK GUA - SLICED 500gm/pkt,?????? ?? 500GM,0,0,0,20,31.01.2023,,0,Yes,PORK,Item Group
2076,PBAK06,TRADITIONAL BBQ BAK GUA - SLICED 1kg/pkt,?????? ?? 1kg,0,0,0,32,17.02.2015,,0,Yes,PORK,Item Group
2077,PBAK07,BAK GUA (RAW),?? (?),1,0,0,7.25,07.12.2021,,0,Yes,PORK,Item Group
2078,PBAL01,PORK MEAT BALL 100pcs 1kg/pkt,?? 100pcs,222,46,0,7,07.06.2023,,0,Yes,PORK,Item Group
2079,PBAL01-01,PORK MEAT BALL 1KG **JESS**,?? 1KG **JESS**,61,10,0,6.6,13.06.2023,,0,Yes,PORK,Item Group
2080,PBAL02,PORK BALL 125pcs 1kg/pkt,??? 125?,167,6,0,7,13.06.2023,,0,Yes,PORK,Item Group
2081,PBAL03,PORK BALL (LION DANCE) 100'S/KG,??? ??? 100s,180,11,0,9,08.06.2023,,0,Yes,PORK,Item Group
2082,PBAL04,PORK BALL WITH FILLING - ORIGINAL,?????,0,0,0,10,15.11.2022,,0,Yes,PORK,Item Group
2083,PBAL06,PORK BALL 65'S/KG,??? 65s,13,2,0,9,13.06.2023,,0,Yes,PORK,Item Group
2084,PBBO01,PORK BACK BONE,,0,0,0,1.8,12.11.2021,,0,Yes,PORK,Item Group
2085,PBCS01,PORK BELLY CHAR SIEW 3MM 8X1KG/CTNS,,0,0,0,15,20.10.2020,,0,Yes,BEEF,Item Group
2086,PBCS02,SKINLESS PORK BELLY CHAR SIEW 2INCH 5KG/PKT,???? - ???? 2?,0,0,0,5.6,07.06.2021,,0,Yes,BEEF,Item Group
2087,PBEL01,PORK BELLY (SULINA 3975) 18kg/ctn,?? SULINA 3975,0,0,0,5.7,23.03.2023,,0,Yes,PORK,Item Group
2088,PBEL02,PORK BELLY (SULINA 1001) 18kg/ctn,?? SULINA 1001,0,0,0,4.8,16.02.2023,,0,Yes,PORK,Item Group
2089,PBEL02-02,PORK BELLY SINGLE RIBBED RIND ON (COSTA FOOD-GERMANY),?? COSTA FOOD,0,0,0,4.15,15.04.2022,,0,Yes,PORK,Item Group
2090,PBEL03,PORK BELLY (109 A 20X50 -HOLLAND),?? 109 A,0,0,0,5.51,30.12.2018,,0,Yes,PORK,Item Group
2091,PBEL03-01,PORK BELLY (109 DELI-HOLLAND),?? 109 DELI,0,0,0,4.5,18.08.2016,,0,Yes,PORK,Item Group
2092,PBEL03-02,PORK BELLY 109 A SEMI RECTANGULAR-HOLLAND),?? 109 A SEMI-REC,0,0,0,5.48,20.12.2016,,0,Yes,PORK,Item Group
2093,PBEL04,PORK BELLY FLANK S/ON (BELGIUM),?? 4 ?,0,0,0,3.85,04.01.2015,,0,Yes,PORK,Item Group
2094,PBEL05,PORK BELLY (505 A-HOLLAND) *BLUE WHITE,?? 505A ???,0,0,0,4.65,09.06.2015,,0,Yes,PORK,Item Group
2095,PBEL05-01,PORK BELLY (584 A -HOLLAND) 20 X 50,?? 584 A,0,0,0,5.13,03.04.2019,,0,Yes,PORK,Item Group
2096,PBEL05-02,PORK BELLY A (584 HOLLAND) SEMI RECT,?? 584 A 23X53,0,0,0,4.88,06.11.2016,,0,Yes,PORK,Item Group
2097,PBEL05-03,PORK BELLY SHEET RIBBED PAMALI,?? PAMALI,"54,815.05",0,0,4.58,13.06.2023,,0,Yes,PORK,Item Group
2098,PBEL05-04,PORK BELLY DELI (PALI P189 - SQUARE CUT),?? 189 DELI,0,0,0,6.2,02.09.2021,,0,Yes,PORK,Item Group
2099,PBEL05-05,PORK BELLY (189 A HOLLAND),?? 189 A,"16,085.87","1,313.27",0,4.95,13.04.2023,,0,Yes,PORK,Item Group
2100,PBEL05-06,PORK BELLY SINGLE RIBBED - AURORA,?? AURORA,0,0,0,6,21.06.2022,,0,Yes,PORK,Item Group
2101,PBEL05-07,PORK BELLY (505 A-HOLLAND) 20 X 50,?? 505A ??,0,0,0,6.14,10.04.2017,,0,Yes,PORK,Item Group
2102,PBEL05-08,PORK BELLY HILCKMANN (54-HOLLAND),?? 54 HILCKMANN,0,0,0,4.25,27.04.2015,,0,Yes,PORK,Item Group
2103,PBEL05-09,PORK BELLY SHEET RIBBED AURORA 25KG/CTNS,?? AURORA 25KG/CTNS,0,0,0,4.8,28.12.2022,,0,Yes,PORK,Item Group
2104,PBEL05-10,PORK BELLY (505 A-HOLLAND) 20 X 50,?? 505A ??,"27,181.44",0,0,5.7,29.05.2023,,0,Yes,PORK,Item Group
2105,PBEL05-11,PORK BELLY SHEET RIBBED SKIN-ON (ALIBEM-BRAZIL),?? ALIBEM,"21,679.12","10,880.33",0,4.65,19.05.2023,,0,Yes,PORK,Item Group
2106,PBEL05-12,PORK BELLY SINGLE RIBBED (WESTFORD),?? WESTFORD,"8,956.07",373.91,0,5.03,12.04.2023,,0,Yes,PORK,Item Group
