pdt_code,pdt_name,current_inv,profit_margin,profit_per_qty,summary_purchases_date_range,summary_purchases_latest_date,summary_purchases_latest_price,summary_purchases_min_price,summary_sales_date_range,summary_sales_latest_date,summary_sales_latest_price,summary_sales_max_price,summary_sales_median_price,summary_sales_min_price,summary_purchases_total_qty,summary_sales_total_qty,summary_sales_avg_qty_per_month,total_profit
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,39.0,0.19,2.7,2023-06-01 - 2023-09-04,2023-06-19,11.3,11.3,2023-08-01 - 2023-09-04,2023-09-02,18.0,18.0,18.0,15.0,36.0,50.0,50.0,1984.2
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,158.0,0.23,1.7,2023-08-01 - 2023-09-04,2023-08-05,5.8,5.8,2023-08-01 - 2023-09-04,2023-09-03,8.75,10.0,9.5,7.0,240.0,320.0,320.0,3963.6
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,131.0,0.02,0.05,2023-08-01 - 2023-09-04,2023-08-28,2.15,2.15,2023-08-01 - 2023-09-04,2023-09-03,2.2,2.6,2.2,2.2,400.0,2863.0,2863.0,876.95
SCS001,SEAFOOD- CRAB STICK 40pkt/ctns (ORANGE STICK-MALAYSIA),1428.0,0.0,0.0,2023-08-01 - 2023-09-04,2023-08-28,1.3,1.3,2023-08-01 - 2023-09-04,2023-09-03,1.5,1.8,1.5,1.3,2400.0,12049.0,12049.0,5591.6
SCS002,SEAFOOD- CRAB STICK 16'S 40pkt/ctns (CHINA),619.0,0.27,0.35,2023-08-01 - 2023-09-04,2023-08-29,0.95,0.95,2023-08-01 - 2023-09-04,2023-09-03,1.29,1.5,1.3,1.05,3400.0,26041.0,26041.0,26590.35
SCS004,SEAFOOD- KANIMI CHUNK 180GM X 20PKT,88.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-29,4.86,5.09,4.0,2.8,,251.0,251.0,0.0
SEA001,SEAFOOD- SEA CUCUMBER 3-4pcs 1KG,53.0,0.06,1.2,2023-08-01 - 2023-09-04,2023-08-18,18.0,18.0,2023-08-01 - 2023-09-04,2023-08-17,23.0,23.0,22.0,22.0,20.0,89.0,89.0,2016.0
SEB001,SEAFOOD- EBI FRY 31/40 22gm/pcs 10pcs/tray,70.0,0.43,2.61,2023-08-01 - 2023-09-04,2023-08-29,3.5,3.5,2023-08-01 - 2023-09-04,2023-09-03,4.3,6.39,4.3,0.01,180.0,927.0,927.0,41480.69
SEB003,SEAFOOD- BUTTERFLY EBI FRY 10X1KG/CTNS,0.0,0.25,4.5,2023-06-01 - 2023-09-04,2023-06-15,13.5,13.5,2023-06-01 - 2023-09-04,2023-06-15,18.0,18.0,18.0,18.0,20.0,20.0,20.0,90.0
SHI002-02,SEAFOOD- PRAWN MEAT 100/200 (OCEAN ON THE ROAD) 10X1kg/pkt,3986.0,0.41,2.2,2023-08-01 - 2023-09-04,2023-09-03,3.2,3.2,2023-08-01 - 2023-09-04,2023-09-03,6.5,9.5,6.8,5.5,3000.0,3131.0,3131.0,82140.4
SHI006,SEAFOOD- BROKEN VANNAMEI (BM) 10x1kg/ctn,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-08,5.0,5.0,5.0,3.5,,330.0,330.0,0.0
SHI007,SEAFOOD- SHRIMP SLIDE ORANGE BOX (150g x 30pkts),18361.0,0.16,0.4,2023-08-01 - 2023-09-04,2023-09-03,1.78,1.78,2023-08-01 - 2023-09-04,2023-09-03,2.4,7.96,2.5,0.01,18900.0,6614.0,6614.0,7293.27
SHI007-02,SEAFOOD- SHRIMP SLIDE (150g x 30pkts),0.0,-0.2,-0.5,2023-06-01 - 2023-09-04,2023-07-16,3.0,3.0,2023-06-01 - 2023-09-04,2023-07-16,2.5,2.5,2.5,2.5,30.0,30.0,30.0,-15.0
SLB006,SEAFOOD- CRAY PRAWN 100-120 10KG/CTNS,0.0,0.19,2.75,2023-08-01 - 2023-09-04,2023-08-21,11.0,11.0,2023-08-01 - 2023-09-04,2023-08-26,14.5,17.5,14.5,14.5,244.0,319.0,319.0,1599.25
SLB007,SEAFOOD- CRAY PRAWN 300/400 5KG/CTNS,0.0,0.1,1.75,2023-06-01 - 2023-09-04,2023-07-17,20.0,11.5,2023-06-01 - 2023-09-04,2023-07-15,21.5,23.0,17.5,12.5,217.0,408.0,408.0,-558.5
SLB012-03,SEAFOOD- CRAYFISH TAIL 100-130pcs/500gm**10X1KG/CTNS,495.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,5.01,10.0,10.0,0.01,,5.0,5.0,0.0
SMU001-02,SEAFOOD- WHOLE BLACK MUSSEL 20/30 10x1pkt/ctns,0.0,0.43,1.5,2023-08-01 - 2023-09-04,2023-08-28,1.6,1.6,2023-08-01 - 2023-09-04,2023-08-29,2.5,3.5,3.0,2.5,300.0,710.0,710.0,1063.5
SMU001-03,SEAFOOD- WHOLE BLACK MUSSEL 40/60 10x1pkt/ctns,26.0,0.29,1.0,2023-08-01 - 2023-09-04,2023-08-29,2.5,2.5,2023-08-01 - 2023-09-04,2023-09-03,3.57,4.0,3.5,3.1,400.0,2356.0,2356.0,7252.01
SMU001-04,SEAFOOD- 1/2 SHELL BLUE MUSSEL 907GM X 12PKT/CTNS,37.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-23,13.5,13.5,12.0,12.0,,277.0,277.0,0.0
SMU002-01,SEAFOOD- WHOLE MUSSEL 454gm X 10pkt/ctns,22.0,0.28,0.97,2023-06-01 - 2023-09-04,2023-06-03,2.5,2.5,2023-08-01 - 2023-09-04,2023-08-27,2.75,4.17,3.47,2.75,100.0,114.0,114.0,1876.71
SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,87.0,0.02,0.2,2023-08-01 - 2023-09-04,2023-09-04,8.6,8.6,2023-08-01 - 2023-09-04,2023-09-03,8.88,10.5,8.8,8.8,642.0,4170.0,4170.0,5977.4
SOT003-01,SEAFOOD- CUTTLEFISH BALL (FIGO) 400GMX30PKT/CTNS,423.0,0.21,0.69,2023-08-01 - 2023-09-04,2023-08-23,2.61,2.61,2023-08-01 - 2023-09-04,2023-09-03,3.3,5.74,3.3,3.2,450.0,2990.0,2990.0,8898.34
SOT005,SEAFOOD- CRAB BALL 50pcs x 10pkt (700gm+-),0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-20,6.0,6.0,6.0,6.0,,12.0,12.0,0.0
SOYS01,SEAFOOD- SASHIMI OYSTER L 120PCS/CTNS,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-01,2.53,2.7,2.45,2.45,,474.0,474.0,0.0
SOYS03,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN 120PCS/CTNS,954.0,0.31,0.75,2023-08-01 - 2023-09-04,2023-08-27,1.7,1.7,2023-08-01 - 2023-09-04,2023-08-21,2.43,2.8,2.45,2.4,600.0,1026.0,1026.0,6684.0
SOYS03-02,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN M 144PCS/CTNS,2669.0,0.58,1.46,2023-08-01 - 2023-09-04,2023-08-28,1.04,1.04,2023-08-01 - 2023-09-04,2023-09-02,2.45,3.06,2.92,1.4,3288.0,5876.0,5876.0,27133.96
SOYS07,SEAFOOD- OYSTER S 9-11g 10x1kg/ctns,6224.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-01,6.5,9.5,9.5,6.5,,218.0,218.0,0.0
SOYS08,SEAFOOD- OYSTER M 11-13g 10x1kg/ctns,8489.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,9.5,11.94,9.5,6.2,,125.0,125.0,0.0
SOYS09,SEAFOOD- OYSTER SS 7-9g 10x1kg/ctns,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,7.7,11.94,7.7,7.0,,1874.0,1874.0,0.0
SOYS11,SEAFOOD- OYSTER 10g-12g (U CATCH) 250GM/PKT,4.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-19,2.5,2.5,2.5,2.5,,18.0,18.0,0.0
SPH001,SEAFOOD- PRAWN HEAD/SHELL 3pkt x 2kg/ctn,174.0,0.12,0.2,2023-08-01 - 2023-09-04,2023-08-22,1.5,1.5,2023-08-01 - 2023-09-04,2023-08-31,3.0,3.0,3.0,2.5,240.0,840.0,840.0,4646.4
SPH004,SEAFOOD- PRAWN HEAD/SHELL (VANNAMEI) 10x1kg/pkt,62.0,,,,,,,2023-06-01 - 2023-09-04,2023-07-01,2.5,2.5,2.0,2.0,,486.0,486.0,0.0
SPR001,SEAFOOD- PRAWN MEAT PTO 31/40  10X1kg/pkt,4477.0,0.42,2.59,2023-08-01 - 2023-09-04,2023-09-03,3.61,3.61,2023-08-01 - 2023-09-04,2023-09-03,7.5,11.0,8.0,6.8,1000.0,2716.0,2716.0,59816.88
SPR001-02,SEAFOOD- PRAWN MEAT PTO 31/40 10X1KG/CTNS (A121/122),10.0,0.08,0.65,2023-08-01 - 2023-09-04,2023-09-04,7.5,7.5,2023-08-01 - 2023-09-04,2023-09-03,8.15,8.15,8.15,8.15,370.0,370.0,370.0,630.5
SPR0010-02,SEAFOOD- PRAWN MEAT PTO 26/30 (OCEAN ON THE ROAD) 10X1kg/pkt,0.0,0.14,1.4,2023-06-01 - 2023-09-04,2023-07-10,8.6,8.6,2023-06-01 - 2023-09-04,2023-07-10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0
SPR002-03,SEAFOOD- PRAWN MEAT PTO 41/50 (OCEAN ON THE ROAD) 10X1kg/pkt,3084.0,0.49,3.46,2023-08-01 - 2023-09-04,2023-09-03,3.54,3.54,2023-08-01 - 2023-09-04,2023-09-03,7.25,11.5,7.8,5.0,2000.0,5646.0,5646.0,78634.65
SPR003-05,SEAFOOD- PRAWN MEAT PTO 51/60 (OCEAN ON THE ROAD) 10X1kg/pkt,4575.0,0.18,0.81,2023-08-01 - 2023-09-04,2023-09-03,3.47,3.47,2023-08-01 - 2023-09-04,2023-09-03,6.8,9.7,7.6,6.0,3500.0,6440.0,6440.0,187206.92
SPR004-02,SEAFOOD- PRAWN MEAT PTO 21/25 (OCEAN ON THE ROAD) 10X1kg/pkt,985.0,0.44,4.2,2023-08-01 - 2023-09-04,2023-09-03,4.29,4.29,2023-08-01 - 2023-09-04,2023-09-03,9.0,12.0,9.5,7.8,1110.0,3670.0,3670.0,57811.3
SPR006,SEAFOOD- PRAWN MEAT PTO 16/20 (U CATCH) 10X1kg/pkt,20.0,-0.05,-0.5,2023-06-01 - 2023-09-04,2023-07-10,11.0,10.5,2023-06-01 - 2023-09-04,2023-07-10,10.5,10.5,10.5,10.5,60.0,40.0,40.0,-20.0
SPR006-02,SEAFOOD- PRAWN MEAT PTO 16/20 (IQF-BLUE PRAWN) 10X1kg/pkt,392.0,0.51,5.58,2023-06-01 - 2023-09-04,2023-06-09,5.42,5.42,2023-08-01 - 2023-09-04,2023-09-02,11.0,13.5,11.0,9.0,500.0,1467.0,1467.0,17006.06
SQC001,SEAFOOD- SQUID CUT WITH SKIN 6X2KG/CTNS,15098.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,6.8,8.2,6.8,3.5,,2776.0,2776.0,0.0
SQC002,SEAFOOD- SQUID CUT INDIA-MALAYSIA 8X2KG/CTNS,12.0,0.17,1.0,2023-08-01 - 2023-09-04,2023-08-15,5.0,5.0,2023-08-01 - 2023-09-04,2023-08-18,6.0,6.0,6.0,6.0,72.0,216.0,216.0,264.0
SQC004-04,SEAFOOD- SQUID CUT WITH SKIN (SQUID RING) 6PKT/CTNS,294.0,0.14,1.64,2023-08-01 - 2023-09-04,2023-08-25,10.36,10.36,2023-08-01 - 2023-09-04,2023-08-31,12.0,12.0,12.0,12.0,306.0,24.0,24.0,39.36
SQC005,SEAFOOD- SQUID CUT CUBE 10X1kg,146.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-31,2.0,2.0,2.0,2.0,,600.0,600.0,0.0
SQT001-04,SEAFOOD- SOTONG TUBE 1kgX10pkt U CATCH,4642.0,0.22,1.11,2023-08-01 - 2023-09-04,2023-08-31,4.09,3.7,2023-08-01 - 2023-09-04,2023-09-03,4.94,6.5,5.5,3.9,4810.0,2776.0,2776.0,10312.65
SQU0010-02,SEAFOOD- TAKO TENTACLES 5-8pcs/kg 10X1KG/CTNS,6294.0,0.5,2.25,2023-08-01 - 2023-09-04,2023-08-31,2.25,2.25,2023-08-01 - 2023-09-04,2023-09-03,4.37,7.0,4.5,3.5,4000.0,10784.0,10784.0,106403.5
SQU003-04,SEAFOOD- SQUID WHOLE ROUND (U3 25-30CM) 4KG X 3PKT/CTNS,625.0,0.14,1.0,2023-08-01 - 2023-09-04,2023-08-10,6.0,6.0,2023-08-01 - 2023-09-04,2023-09-03,8.65,11.8,11.0,8.5,480.0,1792.0,1792.0,69796.4
SQU004,SEAFOOD- FRESH SQUID,0.0,0.2,2.75,2023-08-01 - 2023-09-04,2023-08-30,12.0,11.0,2023-08-01 - 2023-09-04,2023-08-30,14.0,15.0,14.0,13.5,15.5,28.0,28.0,76.0
SQU006-04,SEAFOOD- SOTONG FLOWER 1kgX10pkt,3184.0,0.17,0.75,2023-08-01 - 2023-09-04,2023-08-31,1.99,1.99,2023-08-01 - 2023-09-04,2023-09-03,4.83,6.0,5.0,3.0,4290.0,21117.0,21117.0,21261.05
SSC001-01,SEAFOOD- SOFT SHELL CRAB 1KG/PKT,2.0,0.09,1.5,2023-06-01 - 2023-09-04,2023-06-10,15.5,15.5,2023-08-01 - 2023-09-04,2023-08-22,17.0,23.88,17.0,0.01,21.0,139.0,139.0,162.64
SSC002-02,SEAFOOD- FLOWER CRAB 150-200 8KG/CTNS,112.0,0.2,1.5,2023-08-01 - 2023-09-04,2023-08-07,6.0,6.0,2023-08-01 - 2023-09-04,2023-09-02,7.5,8.0,7.5,7.5,120.0,1472.0,1472.0,8057.6
SSK001,SQUID- SQUID SKEWER 130-150GM 16pcs/pkt 6x2kg/ctns,874.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-02,12.7,19.0,13.5,6.5,,1254.0,1254.0,0.0
SSK002,SQUID- SQUID SKEWER 130-150GM 6x2kg/ctns,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-20,6.5,16.8,13.5,6.5,,352.0,352.0,0.0
SSK003,SQUID- SQUID SKEWER 150-200GM 11pcs/pkt 6x2kg/ctns,4970.0,0.14,2.82,2023-08-01 - 2023-09-04,2023-08-31,17.18,17.18,2023-08-01 - 2023-09-04,2023-09-03,19.5,22.0,20.0,14.5,2400.0,3025.0,3025.0,19304.42
SSR003,SEAFOOD- SQUID RING WITH SKIN 1kgX10pkt,47.0,0.22,1.0,2023-06-01 - 2023-09-04,2023-07-12,3.5,3.5,2023-08-01 - 2023-09-04,2023-08-12,4.5,4.5,4.5,4.5,320.0,36.0,36.0,314.4
SSR004,SEAFOOD- SOTONG RING 1kgX10pkt,3528.0,0.3,1.24,2023-08-01 - 2023-09-04,2023-08-31,2.52,2.52,2023-08-01 - 2023-09-04,2023-09-03,6.8,9.5,5.0,3.5,2420.0,5843.0,5843.0,58600.62
SSR03,SEAFOOD- CALAMARI 5KG/CTNS,26.0,0.46,7.73,2023-06-01 - 2023-09-04,2023-07-07,9.0,9.0,2023-08-01 - 2023-09-04,2023-09-02,10.5,17.5,9.2,9.2,150.0,321.0,321.0,11507.08
SVA001-03,SEAFOOD- VANNAMEI HOSO IQF 21/25 12X1kg,159.0,0.1,1.3,2023-08-01 - 2023-09-04,2023-08-24,11.5,11.5,2023-08-01 - 2023-09-04,2023-09-02,12.8,12.8,12.8,12.8,600.0,540.0,540.0,889.2
SVA001-04,SEAFOOD- VANNAMEI HOSO 21/25 10X1KG/CTNS,105.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-27,12.5,13.5,12.5,11.5,,89.0,89.0,0.0
SVA001-06,SEAFOOD- FRESH WATER SCAMPI HOSO U10 10X1KG/CTNS,4.0,0.05,0.8,2023-08-01 - 2023-09-04,2023-08-10,14.2,14.2,2023-08-01 - 2023-09-04,2023-08-29,21.76,21.76,15.0,15.0,10.0,164.0,164.0,442.16
SVA001-07,SEAFOOD- FRESH WATER SCAMPI HOSO U15 10X1KG/CTNS,85.0,0.32,5.2,2023-08-01 - 2023-09-04,2023-08-22,11.0,11.0,2023-08-01 - 2023-09-04,2023-09-02,16.0,16.2,16.2,16.0,110.0,77.0,77.0,397.4
SVA0011,SEAFOOD- VANNAMEI HOSO 16-20pcs 6x2pkt/ctn,31.0,0.04,0.5,2023-08-01 - 2023-09-04,2023-08-29,13.0,13.0,2023-08-01 - 2023-09-04,2023-08-29,13.5,13.5,13.5,13.5,10.0,70.0,70.0,35.0
SVA002,SEAFOOD- BLACK TIGER HOSO FRESH,0.0,0.29,6.0,2023-08-01 - 2023-09-04,2023-08-11,15.0,15.0,2023-08-01 - 2023-09-04,2023-08-11,21.0,21.0,21.0,21.0,15.0,15.0,15.0,303.0
SVA002-03,SEAFOOD- BLACK TIGER HOSO 21-25pcs 10x1pkt/ctn,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-19,10.7,10.7,10.7,10.7,,2.0,2.0,0.0
SVA002-04,SEAFOOD- BLACK TIGER HOSO 21-25pcs A&O 10x1pkt/ctn,0.0,0.08,1.0,2023-06-01 - 2023-09-04,2023-06-05,11.8,11.8,2023-06-01 - 2023-09-04,2023-06-20,12.8,14.0,12.8,12.8,10.0,47.0,47.0,95.0
SVA002-06,SEAFOOD- BLACK TIGER HOSO 13/15 10X1pkt,947.0,0.03,0.35,2023-08-01 - 2023-09-04,2023-08-10,12.0,12.0,2023-08-01 - 2023-09-04,2023-09-02,15.5,23.06,13.0,13.0,750.0,541.0,541.0,15232.55
SVA002-07,SEAFOOD- BLACK TIGER HOSO 31-40pcs A&O 10x1pkt/ctn,43.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-30,12.5,12.5,12.5,12.5,,97.0,97.0,0.0
SVA002-11,SEAFOOD- BLACK TIGER HOSO 16/20 1kg x 10pkt,177.0,0.09,1.15,2023-06-01 - 2023-09-04,2023-06-25,13.0,10.3,2023-08-01 - 2023-09-04,2023-09-03,14.0,15.0,14.0,14.0,450.0,293.0,293.0,2647.9
SVA003,SEAFOOD- VANNAMEI HOSO 51-60 12X700GM/PKT (CAMAGO),78.0,0.13,1.0,2023-08-01 - 2023-09-04,2023-08-03,6.5,6.5,2023-08-01 - 2023-09-04,2023-09-03,7.5,8.0,8.0,7.5,108.0,232.0,232.0,5457.7
SVA003-02,SEAFOOD- VANNAMEI HOSO 51-60 VANONI'S-ECUADOR 12x1pkt/ctn,55.0,0.06,0.5,2023-06-01 - 2023-09-04,2023-07-06,7.3,7.3,2023-08-01 - 2023-09-04,2023-08-22,8.0,8.0,8.0,7.5,120.0,32.0,32.0,52.8
SVA004-02,SEAFOOD- VANNAMEI HOSO COOKED 31/40 FRESH CHOICE 10X1KG/CTNS,473.0,0.04,0.4,2023-08-01 - 2023-09-04,2023-08-28,10.8,10.8,2023-08-01 - 2023-09-04,2023-09-03,12.34,15.09,13.0,11.0,1000.0,7821.0,7821.0,34471.0
SVA004-03,SEAFOOD- VANNAMEI HOSO COOKED 31-40 12X1pkt/ctn (EMERALD),93.0,0.12,1.5,2023-08-01 - 2023-09-04,2023-08-17,11.5,11.5,2023-08-01 - 2023-09-04,2023-08-31,13.0,13.94,13.94,11.9,60.0,89.0,89.0,3792.92
SVA004-04,SEAFOOD- VANNAMEI HOSO COOKED 26-30 10X1pkt/ctn (AA-MESTI),355.0,0.15,2.0,2023-08-01 - 2023-09-04,2023-08-05,11.2,11.2,2023-08-01 - 2023-09-04,2023-09-02,13.2,21.2,13.2,12.0,432.0,1312.0,1312.0,10460.61
SVA004-05,SEAFOOD- COOKED V.HOSO 26-30 10X1pkt/ctn,0.0,0.14,1.8,2023-08-01 - 2023-09-04,2023-08-05,11.2,11.2,2023-08-01 - 2023-09-04,2023-08-02,13.0,13.0,13.0,13.0,68.0,200.0,200.0,720.0
SVA004-06,SEAFOOD- VANNAMEI HOSO COOKED 41-50 10X1pkt/ctn (AA-MESTI),266.0,0.02,0.17,2023-08-01 - 2023-09-04,2023-08-28,10.33,10.33,2023-08-01 - 2023-09-04,2023-09-02,12.5,13.0,12.5,0.01,100.0,684.0,684.0,4960.67
SVA004-07,SEAFOOD- VANNAMEI HOSO COOKED 41-50 12X1pkt/ctn (EMERALD),227.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-02,12.5,12.5,11.0,11.0,,281.0,281.0,0.0
SVA004-08,SEAFOOD- VANNAMEI HOSO COOKED 41/50 FRESH CHOICE 10X1KG/CTNS,44.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-22,11.0,11.0,11.0,11.0,,118.0,118.0,0.0
SVA005,SEAFOOD- VANNAMEI HOSO 31/40 12PKT/CTNS ECU,37.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-29,8.7,8.7,8.7,8.7,,5240.0,5240.0,0.0
SVA006,SEAFOOD- VANNAMEI HOSO 31-40pcs A&O 10x1pkt/ctn,748.0,0.1,0.86,2023-08-01 - 2023-09-04,2023-08-02,8.14,8.14,2023-08-01 - 2023-09-04,2023-09-02,8.8,16.0,9.0,8.5,300.0,1022.0,1022.0,11808.97
SVA007-03,SEAFOOD- VANNAMEI HOSO 31-40 CAMAGO 12X1KG/CTNS,74.0,0.12,1.2,2023-06-01 - 2023-09-04,2023-06-13,8.6,8.6,2023-08-01 - 2023-09-04,2023-08-22,9.8,10.8,9.8,9.8,120.0,82.0,82.0,385.2
SVA008-02,SEAFOOD- VANNAMEI HOSO 41-50 CAMAGO 12X1KG/CTNS,1085.0,0.11,1.0,2023-08-01 - 2023-09-04,2023-09-02,7.8,7.8,2023-08-01 - 2023-09-04,2023-09-03,8.8,10.8,8.8,8.0,2321.0,16573.0,16573.0,56322.22
SVA008-03,SEAFOOD- VANNAMEI HOSO 41/50 12PKT/CTNS ECU,195.0,-0.01,-0.09,2023-08-01 - 2023-09-04,2023-08-23,8.09,8.09,2023-08-01 - 2023-09-04,2023-09-02,8.92,10.0,8.5,8.0,280.0,1157.0,1157.0,363.11
SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs 10x1pkt/ctn,7.0,0.14,1.1,2023-08-01 - 2023-09-04,2023-08-05,6.9,6.9,2023-06-01 - 2023-09-04,2023-06-13,8.5,9.0,8.0,8.0,7.0,528.0,528.0,679.8
SVA009-03,SEAFOOD- VANNAMEI HOSO 26-30pcs 10X1KG/CTNS G54,402.0,0.03,0.23,2023-08-01 - 2023-09-04,2023-08-22,8.37,8.37,2023-08-01 - 2023-09-04,2023-09-03,9.8,12.8,9.8,8.6,1200.0,5389.0,5389.0,34496.94
SVL001,SEAFOOD- PRAWN MEAT PND 31/40 (OCEAN ON THE ROAD) 10X1kg/pkt,3741.0,0.42,3.3,2023-08-01 - 2023-09-04,2023-09-03,3.68,3.68,2023-08-01 - 2023-09-04,2023-09-02,8.32,10.5,8.5,7.0,4650.0,3518.0,3518.0,78248.5
SVL002-02,SEAFOOD- PRAWN MEAT PND 41/50 (OCEAN ON THE ROAD) 10X1kg/pkt,2598.0,0.14,0.7,2023-08-01 - 2023-09-04,2023-09-03,3.61,3.61,2023-08-01 - 2023-09-04,2023-09-03,7.8,10.0,7.2,5.5,3000.0,5070.0,5070.0,46542.98
SVL003-02,SEAFOOD- PRAWN MEAT PND 51/60 (OCEAN ON THE ROAD) 10X1kg/pkt,1865.0,0.64,6.37,2023-08-01 - 2023-09-04,2023-09-03,3.54,3.54,2023-08-01 - 2023-09-04,2023-09-02,7.8,10.93,7.8,6.3,1500.0,776.0,776.0,21034.24
SVL004,SEAFOOD- PRAWN MEAT PND 71/90 (OCEAN ON THE ROAD) 10X1kg/pkt,1272.0,0.45,3.09,2023-06-01 - 2023-09-04,2023-06-09,3.71,3.71,2023-08-01 - 2023-09-04,2023-09-03,7.12,9.5,6.8,6.8,2000.0,4050.0,4050.0,52984.6
SVL005-02,SEAFOOD- PRAWN MEAT PND 91/120 (OCEAN ON THE ROAD) 10X1kg/pkt,1528.0,0.14,0.95,2023-08-01 - 2023-09-04,2023-08-08,6.0,6.0,2023-08-01 - 2023-09-04,2023-09-02,7.9,10.65,7.5,6.5,100.0,506.0,506.0,3313.0
SVL006-02,SEAFOOD- PRAWN MEAT PND 21/25 (OCEAN ON THE ROAD) 10X1kg/pkt,1208.0,-0.14,-1.2,2023-08-01 - 2023-09-04,2023-09-04,10.0,4.37,2023-08-01 - 2023-09-04,2023-09-02,12.0,12.0,10.5,10.0,1040.0,493.0,493.0,-9958.64
SVL008,SEAFOOD- VANNAMEI PND (IQF-BLUE PRAWN) 16/20 10X1kg,245.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,11.5,14.5,10.5,10.0,,1060.0,1060.0,0.0
SWC001,SEAFOOD- WHITE CLAM 40/60 or 60/80 10X1KG/CTNS,69.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-23,5.0,5.0,4.8,4.3,,74.0,74.0,0.0
SWC001-02,SEAFOOD- CLAM MEAT 500GMX20PKT/CTNS,1128.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,5.0,13.88,5.0,0.01,,520.0,520.0,0.0
SWC001-06,SEAFOOD- FRESH WHOLE LALA,0.0,0.4,2.2,2023-08-01 - 2023-09-04,2023-08-22,3.3,3.3,2023-08-01 - 2023-09-04,2023-08-22,5.5,5.5,5.5,5.5,14.0,14.0,14.0,56.8
SWC002-02,SEAFOOD- FLOWER CLAMS 30/40 500gmX20pkt/ctn PREMIUM QUALITY,0.0,0.17,0.65,2023-08-01 - 2023-09-04,2023-08-14,3.15,3.15,2023-08-01 - 2023-09-04,2023-08-14,3.8,4.5,3.8,3.6,10.0,179.0,179.0,17015.35
SWC002-04,SEAFOOD- FLOWER CLAMS 30/40 500gmX20pkt/ctn (U CATCH),25238.08,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,3.87,8.33,4.0,0.01,,14256.5,14256.5,0.0
SWC002-05,SEAFOOD- FLOWER CLAMS 40/50 500gmX20pkt/ctn (U CATCH),6.5,0.08,0.25,2023-06-01 - 2023-09-04,2023-06-30,2.8,2.7,2023-08-01 - 2023-09-04,2023-08-30,3.0,3.0,3.0,3.0,200.0,100.0,100.0,97.68
SWC003,SEAFOOD- MALA FLOWER CLAMS 40/50 500gmX20pkt/ctn,439.25,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,3.0,3.0,3.0,3.0,,1150.0,1150.0,0.0
SWC004-01,SEAFOOD- GONG GONG,331.2,0.04,0.2,2023-08-01 - 2023-09-04,2023-08-24,4.5,4.5,2023-08-01 - 2023-09-04,2023-09-02,5.0,8.24,4.8,4.8,225.0,280.0,280.0,5645.82
SWC005-01,SEAFOOD- COCKLES FRESH,0.0,0.13,1.0,2023-08-01 - 2023-09-04,2023-09-02,6.5,6.5,2023-08-01 - 2023-09-04,2023-09-02,7.5,7.5,7.5,7.5,24.0,37.0,37.0,55.4
SWC006,SEAFOOD- BAMBOO CLAMS 8/10 10X1kg/ctn,128.0,0.2,1.0,2023-08-01 - 2023-09-04,2023-08-24,4.0,4.0,2023-08-01 - 2023-09-04,2023-09-02,4.79,5.5,5.0,4.5,100.0,971.0,971.0,1189.5
SWC006-02,SEAFOOD- BAMBOO CLAMS 10/12 10X1kg/ctn,0.0,0.1,0.5,2023-08-01 - 2023-09-04,2023-08-21,4.5,4.5,2023-08-01 - 2023-09-04,2023-08-19,5.2,5.2,5.2,5.2,10.0,10.0,10.0,448.5
