item_code,description,date,quantity
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2022-10-30,5.0
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2022-11-06,5.0
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2022-11-13,6.0
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2022-11-20,4.0
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2022-11-27,6.0
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2022-12-04,4.0
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2022-12-11,3.0
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2022-12-18,6.0
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2022-12-25,1.0
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2023-01-01,4.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-10-16,2.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-10-23,0.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-10-30,0.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-11-06,0.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-11-13,0.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-11-20,0.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-11-27,0.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-12-04,20.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-12-11,0.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-12-18,0.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-12-25,0.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2023-01-01,1.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-10-02,2.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-10-09,5.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-10-16,4.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-10-23,17.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-10-30,4.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-11-06,6.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-11-13,5.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-11-20,7.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-11-27,6.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-12-04,6.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-12-11,6.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-12-18,6.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-12-25,10.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2023-01-01,10.0
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,2022-10-23,2.0
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,2022-10-30,0.0
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,2022-11-06,0.0
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,2022-11-13,1.0
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,2022-11-20,0.0
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,2022-11-27,0.0
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,2022-12-04,0.0
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,2022-12-11,0.0
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,2022-12-18,2.0
OPLANT002,OTHER- PLANT BASED CRISPY BITES FIRST PRIDE,2022-10-16,12.0
OPLANT002,OTHER- PLANT BASED CRISPY BITES FIRST PRIDE,2022-10-23,12.0
OPLANT002,OTHER- PLANT BASED CRISPY BITES FIRST PRIDE,2022-10-30,12.0
OPLANT003,OTHER- PLANT BASED STRPIS FIRST PRIDE,2022-10-16,12.0
OPLANT003,OTHER- PLANT BASED STRPIS FIRST PRIDE,2022-10-23,12.0
OPLANT003,OTHER- PLANT BASED STRPIS FIRST PRIDE,2022-10-30,24.0
OPLANT004,OTHER- PLANT BASED SPICY NUGGETS FIRST PRIDE,2022-10-16,12.0
OPLANT004,OTHER- PLANT BASED SPICY NUGGETS FIRST PRIDE,2022-10-23,12.0
OPLANT004,OTHER- PLANT BASED SPICY NUGGETS FIRST PRIDE,2022-10-30,12.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-10-02,1.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-10-09,2.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-10-16,10.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-10-23,1.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-10-30,8.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-11-06,13.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-11-13,2.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-11-20,0.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-11-27,1.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-12-04,16.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-12-11,31.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-12-18,4.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-12-25,4.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2023-01-01,26.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-10-23,80.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-10-30,0.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-11-06,6.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-11-13,3.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-11-20,6.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-11-27,2.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-12-04,1.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-12-11,2.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-12-18,6.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-12-25,2.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2023-01-01,23.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-10-09,18.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-10-16,0.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-10-23,42.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-10-30,0.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-11-06,9.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-11-13,9.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-11-20,18.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-11-27,18.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-12-04,18.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-12-11,0.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-12-18,18.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-12-25,18.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-10-02,20.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-10-09,5.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-10-16,25.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-10-23,35.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-10-30,30.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-11-06,57.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-11-13,40.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-11-20,10.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-11-27,40.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-12-04,10.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-12-11,80.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-12-18,50.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-12-25,75.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2023-01-01,50.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-10-09,12.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-10-16,0.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-10-23,0.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-10-30,6.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-11-06,0.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-11-13,0.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-11-20,12.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-11-27,30.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-12-04,6.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-12-11,12.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-12-18,12.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-12-25,24.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2023-01-01,18.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-10-02,12.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-10-09,158.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-10-16,131.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-10-23,181.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-10-30,139.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-11-06,178.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-11-13,140.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-11-20,204.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-11-27,103.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-12-04,183.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-12-11,144.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-12-18,159.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-12-25,138.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2023-01-01,198.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-10-02,20.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-10-09,54.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-10-16,40.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-10-23,52.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-10-30,60.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-11-06,32.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-11-13,85.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-11-20,60.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-11-27,40.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-12-04,70.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-12-11,84.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-12-18,120.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-12-25,65.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2023-01-01,70.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-10-09,24.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-10-16,12.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-10-23,12.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-10-30,0.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-11-06,0.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-11-13,12.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-11-20,0.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-11-27,0.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-12-04,0.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-12-11,0.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-12-18,0.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-12-25,12.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2023-01-01,12.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-10-09,1.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-10-16,3.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-10-23,14.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-10-30,5.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-11-06,7.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-11-13,7.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-11-20,2.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-11-27,13.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-12-04,17.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-12-11,12.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-12-18,7.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-12-25,20.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2023-01-01,2.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-10-02,20.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-10-09,13.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-10-16,5.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-10-23,10.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-10-30,1.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-11-06,11.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-11-13,12.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-11-20,0.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-11-27,20.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-12-04,0.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-12-11,10.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-12-18,10.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-12-25,5.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2023-01-01,21.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-10-09,36.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-10-16,18.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-10-23,36.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-10-30,0.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-11-06,9.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-11-13,0.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-11-20,0.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-11-27,18.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-12-04,0.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-12-11,54.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-12-18,0.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-12-25,27.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-10-02,15.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-10-09,51.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-10-16,80.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-10-23,45.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-10-30,70.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-11-06,92.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-11-13,70.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-11-20,40.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-11-27,60.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-12-04,55.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-12-11,105.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-12-18,42.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-12-25,116.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2023-01-01,85.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-10-16,30.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-10-23,20.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-10-30,10.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-11-06,0.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-11-13,20.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-11-20,10.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-11-27,20.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-12-04,20.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-12-11,30.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-12-18,0.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-12-25,20.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2023-01-01,20.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-10-02,5.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-10-09,130.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-10-16,25.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-10-23,65.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-10-30,65.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-11-06,10.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-11-13,55.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-11-20,20.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-11-27,70.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-12-04,75.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-12-11,75.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-12-18,60.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-12-25,55.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2023-01-01,30.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-10-02,15.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-10-09,55.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-10-16,30.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-10-23,50.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-10-30,40.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-11-06,62.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-11-13,5.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-11-20,30.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-11-27,30.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-12-04,56.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-12-11,75.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-12-18,30.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-12-25,66.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2023-01-01,40.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-10-02,7.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-10-09,105.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-10-16,77.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-10-23,77.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-10-30,84.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-11-06,56.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-11-13,26.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-11-20,105.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-11-27,84.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-12-04,91.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-12-11,77.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-12-18,140.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-12-25,168.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2023-01-01,42.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-10-02,127.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-10-09,89.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-10-16,27.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-10-23,47.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-10-30,34.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-11-06,0.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-11-13,0.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-11-20,3.0
