vendor_code,vendor_name,item_code,description,purchase_count,avg_price,min_price,median_price,max_price,total,total_qty,latest_purchase_date,group_median_price,group_max_price,group_latest_price,num_suppliers,price_diff_from_group
UVL0005,LEE HUAT SEAFOOD SUPPLIER,SQU005-03,SEAFOOD- BABY SQUID 4-5CM 2KG/PKT,1.0,5.5,5.5,5.5,5.5,55.0,10.0,2022-11-22,5.5,5.5,5.5,1,0.0
UVL0005,LEE HUAT SEAFOOD SUPPLIER,SWC004-01,SEAFOOD- GONG GONG 20kg,4.0,4.5,4.5,4.5,4.5,2610.0,580.0,2022-12-29,4.5,4.5,4.5,1,0.0
UVL0005,LEE HUAT SEAFOOD SUPPLIER,SWC006-02,SEAFOOD- BAMBOO CLAMS 10/12 10X1kg/ctn,7.0,4.0,4.0,4.0,4.0,2320.0,580.0,2022-12-31,4.0,4.0,4.0,1,0.0
UVL0013,LIM SIANG HUAT PTE LTD,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,12.0,3.9,3.9,3.9,3.9,30420.0,7800.0,2022-12-16,3.9,4.2,3.7,5,0.0
UVL0013,LIM SIANG HUAT PTE LTD,PLOI01,PORK LOIN (SULINA) 18kg/ctn,1.0,4.0,4.0,4.0,4.0,17280.0,4320.0,2022-12-30,4.0,4.0,4.0,1,0.0
UVL0014,LP EXPORT DMCC,CBLL01-02,CHICKEN BONELESS LEG 200gmUP (AVIVAR-BRAZIL) 2kgX6pkt,2.0,4.05,4.04,4.05,4.06,218700.0,54000.0,2022-11-07,3.0,4.18,2.47,5,1.0499999999999998
UVL0014,LP EXPORT DMCC,PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,1.0,1.42,1.42,1.42,1.42,14200.0,10000.0,2022-11-04,2.2,2.2,2.2,2,-0.7800000000000002
UVL0014,LP EXPORT DMCC,PREC02,PORK RECTUMS (EXCELENCIA-BRAZIL) 16kg/ctn,1.0,4.25,4.25,4.25,4.25,29784.0,7008.0,2022-11-04,4.25,4.25,4.25,1,0.0
UVL0014,LP EXPORT DMCC,PSTO05,PORK STOMACH COOKED (EXCELENCIA-SA) 18KG/CTNS,1.0,1.7,1.7,1.7,1.7,17197.2,10116.0,2022-11-04,1.7,1.7,1.7,1,0.0
UVL0024,LAM KEE FISHERIES PTE LTD,FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,7.0,18.471428571428568,17.7,18.3,19.5,41835.0,2250.0,2022-12-31,18.3,19.5,17.7,1,0.0
UVL0026,LEONG HUP DISTRIBUTION PTE LTD,CWIN01,CHICKEN WING 80-100gm (SEARA/PERDIGAO) 15kg/ctn,1.0,58.5,58.5,58.5,58.5,877.5,15.0,2022-10-01,58.5,58.5,58.5,1,0.0
UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,FCU001,FISH- CUTTLEFISH 5kg/pkt,57.0,5.1000000000000005,5.1,5.1,5.1,14636.999999999998,2870.0,2022-12-31,5.1,5.1,5.1,1,0.0
UVL0032,LONG YUE TENG TRADING PTE LTD,FYC001,FISH- YELLOW CROAKER 300-400GM,3.0,5.5,5.5,5.5,5.5,462.0,84.0,2022-11-23,5.5,8.5,5.5,2,0.0
UVL0032,LONG YUE TENG TRADING PTE LTD,SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,2.0,8.0,8.0,8.0,8.0,1520.0,190.0,2022-11-17,8.0,8.0,8.0,1,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2.0,8.2,8.2,8.2,8.2,5740.0,700.0,2022-12-31,7.6,8.2,8.2,2,0.5999999999999996
UVM0001,MUA HIN POULTRY FARM PTE LTD,BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,9.0,3.388888888888889,3.3,3.3,3.5,11880.0,3520.0,2022-12-27,3.3,3.5,3.3,1,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,CBLL01-01,CHICKEN BONELESS LEG 200gmUP (SEARA ) 2kgx6pkt,1.0,2.8,2.8,2.8,2.8,2352.0,840.0,2022-11-19,2.8,2.8,2.8,1,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,CBLL01-02,CHICKEN BONELESS LEG 200gmUP (AVIVAR-BRAZIL) 2kgX6pkt,1.0,2.8,2.8,2.8,2.8,2352.0,840.0,2022-11-19,3.0,4.18,2.47,5,-0.20000000000000018
UVM0001,MUA HIN POULTRY FARM PTE LTD,CBLS05,CHICKEN BONELESS SKINLESS LEG (MULTI-BRAZIL) 2kgX6pkt,4.0,4.3,4.3,4.3,4.3,6708.0,1560.0,2022-12-12,4.3,4.4,4.3,3,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,CFIL02,CHICKEN FILLET (SEARA) 2kgX6pkt,2.0,5.5,5.5,5.5,5.5,1980.0,360.0,2022-10-14,5.5,5.5,5.5,1,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,CMIJ03-01,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX16pkt,4.0,4.95,4.8,5.0,5.0,6336.0,1280.0,2022-10-22,5.0,5.0,4.2,2,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,CWHL03,CHICKEN- WHOLE LEG (SEARA/LAR) 15kg/ctn,10.0,36.375,35.25,36.375,37.5,36900.0,1020.0,2022-11-29,36.375,37.5,35.25,1,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,CWHO06,CHICKEN- WHOLE CHICKEN 1300gm (PERDIGAO)  13kg/ctn,1.0,3.9,3.9,3.9,3.9,1521.0,390.0,2022-10-19,3.9,3.9,3.9,1,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,CWHO08-03,CHICKEN- WHOLE CHICKEN 1200gm (PERDIGAO) 12kg/ctn,1.0,4.1,4.1,4.1,4.1,1475.9999999999998,360.0,2022-10-08,4.1,4.1,4.1,1,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,CWIN01-03,CHICKEN WING 80-100GM UP (SEARA) 2KGX6PKT,9.0,3.7999999999999994,3.8,3.8,3.8,26904.0,7080.0,2022-11-22,3.8,3.8,3.8,3,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,CWIN01-05,CHICKEN WING 75-90gm (PERDIAGO) 15kg/ctn,3.0,62.0,60.0,63.0,63.0,3405.0,55.0,2022-11-05,57.0,63.0,57.0,2,6.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,CWIN05-04,CHICKEN WING 120GMUP / 120-150gm UP (PD/SEARA/AVIA)15kg/ctn,8.0,46.03125,45.75,45.75,46.5,7235.25,157.0,2022-12-22,45.75,46.5,45.75,1,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,CWIN06-04,ChICKEN WING STICK(SEARA) 12x1KG/CTNS,6.0,3.1666666666666665,3.1,3.1500000000000004,3.3,18564.0,5880.0,2022-12-24,3.1,3.3,3.1,2,0.050000000000000266
UVM0001,MUA HIN POULTRY FARM PTE LTD,DEER01,DEER MEAT,4.0,30.0,30.0,30.0,30.0,8756.1,291.87,2022-11-28,30.0,30.0,28.0,2,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,DUCK06,DUCK HEAD 5KG/PKT,1.0,2.7,2.7,2.7,2.7,54.0,20.0,2022-12-15,2.0,3.5,2.0,3,0.7000000000000002
UVM0001,MUA HIN POULTRY FARM PTE LTD,DUCK25,CURRY DUCK,1.0,5.6,5.6,5.6,5.6,1344.0,240.0,2022-11-30,5.6,5.6,5.6,1,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,PCHI04,PORK LARGE CHITTERING COOKED SE 3X6KG/CTNS,7.0,3.6000000000000005,3.6,3.6,3.6,7128.0,1980.0,2022-12-20,3.6,3.6,3.6,1,0.0
UVM0001,MUA HIN POULTRY FARM PTE LTD,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2.0,4.1,4.1,4.1,4.1,1574.3999999999999,384.0,2022-11-19,3.9,4.2,3.7,5,0.19999999999999973
UVM0001,MUA HIN POULTRY FARM PTE LTD,PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),3.0,7.0,7.0,7.0,7.0,14700.0,2100.0,2022-11-26,7.1,7.6,7.1,3,-0.09999999999999964
UVM0005,MILLENIUM TRADING PTE LTD,OSC001,OTHER- SEAWEED CHICKEN 1kgX10pkt,3.0,10.766666666666666,9.7,11.3,11.3,3230.0,300.0,2022-12-19,11.3,11.3,9.7,1,0.0
UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,BBR002,BEEF BRISKET PE * (QUALITY BEEF-BRAZIL),9.0,7.800000000000001,7.8,7.8,7.8,11211.408,1437.3600000000001,2022-12-31,7.8,7.8,7.8,2,0.0
UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,BFT004,BEEF FLEXOR TENDON HIND (QUALITY BEEF-BRAZIL),1.0,8.5,8.5,8.5,8.5,4414.475,519.35,2022-10-29,7.9,8.5,7.9,3,0.5999999999999996
UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),2.0,7.8,7.8,7.8,7.8,20292.402,2601.59,2022-11-07,7.75,7.8,7.5,5,0.04999999999999982
UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,BMB002,BEEF MARROW BONE CUT 2 INCH,4.0,2.0,2.0,2.0,2.0,3984.66,1992.33,2022-11-19,2.1,2.2,2.1,4,-0.10000000000000009
UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,BOM001-03,BEEF OMASUM BRAZIL,4.0,7.475,7.4,7.5,7.5,9273.984,1238.72,2022-11-06,7.5,7.6,7.5,3,0.0
UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,BTR003-02,BEEF TRIPE HONEYCOMB (QUALITY/MINERVA),1.0,7.0,7.0,7.0,7.0,2034.06,290.58,2022-10-26,6.75,9.3,6.5,3,0.25
UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,MBL001-01,MUTTON BONELESS LEG (FLETCHER-AUST),1.0,12.2,12.2,12.2,12.2,4998.339999999999,409.7,2022-10-11,11.75,12.8,12.8,4,0.4499999999999993
UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,MBL004-02,LAMB BONELESS LEG (AUST-HILLSIDE/RYAN),2.0,13.600000000000001,12.9,13.600000000000001,14.3,13580.993999999999,1020.4599999999999,2022-12-17,13.600000000000001,14.3,12.9,1,0.0
UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,MFL003,MUTTON- LAMB FLAP BONE IN (KILDARE-AUST),6.0,7.8999999999999995,7.8,7.95,7.95,38546.505000000005,4893.9,2022-12-31,7.95,7.95,7.8,1,0.0
UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,MFL004-02,MUTTON- LAMB FLAP BONE (WOODWARD),2.0,7.875,7.8,7.875,7.95,15810.0,2000.0,2022-11-25,7.95,8.6,8.6,2,-0.07500000000000018
UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,MTU005,LAMB NECK PIECES FREW (MIDFIELD),1.0,4.1,4.1,4.1,4.1,1416.4679999999998,345.48,2022-12-28,5.8,6.0,4.1,2,-1.7000000000000002
UVM0016,MAMAMI DEAL PTE LTD,DUCK05-02,DUCK TONGUE,7.0,15.0,15.0,15.0,15.0,2335.5,155.7,2022-12-24,15.0,19.0,15.0,2,0.0
UVN0003,NGUAN FOOD TRADING PTE LTD,CDRU04,CHICKEN DRUMSTICK (WAYNE FARM)15kg/ctn,1.0,34.5,34.5,34.5,34.5,690.0,20.0,2022-10-21,34.5,34.5,34.5,1,0.0
UVN0003,NGUAN FOOD TRADING PTE LTD,CWHL09,CHICKEN- WHOLE LEG (AURORA) 15kg/ctn,1.0,37.5,37.5,37.5,37.5,2250.0,60.0,2022-11-13,36.0,37.5,37.5,2,1.5
UVN0011,NEW DAWN FROZEN FOOD PTE LTD,BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),1.0,5.8,5.8,5.8,5.8,2353.408,405.76,2022-12-06,5.6,6.0,5.5,5,0.20000000000000018
UVN0011,NEW DAWN FROZEN FOOD PTE LTD,PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,3.0,4.0,4.0,4.0,4.0,11200.0,2800.0,2022-10-08,4.0,4.2,3.43,4,0.0
UVN0011,NEW DAWN FROZEN FOOD PTE LTD,PSTO12,PORK STOMACH COOKED 10kg/ctn (ATRIA-FINLAND 22),1.0,3.0,3.0,3.0,3.0,2700.0,900.0,2022-12-29,2.95,3.0,3.0,2,0.04999999999999982
UVN0012,NEW RETAIL INTERNATIONAL PTE LTD,OKR003,OTHER- GLUTINOUS RICE CAKE (260g),3.0,2.43,2.43,2.43,2.43,3693.6,1520.0,2022-12-14,2.43,2.43,2.43,1,0.0
UVN0015,NANYANG TRADITIONAL FOOD PTE LTD,PBAK01,TRADITIONAL BBQ BAK GUA 500gm/pkt,4.0,20.0,20.0,20.0,20.0,4320.0,216.0,2022-12-31,20.0,20.0,20.0,1,0.0
UVN0015,NANYANG TRADITIONAL FOOD PTE LTD,PBAK03,BBQ BAK GUA - CHILLI 500gm/pkt,2.0,20.0,20.0,20.0,20.0,100.0,5.0,2022-12-31,20.0,20.0,20.0,1,0.0
UVN0015,NANYANG TRADITIONAL FOOD PTE LTD,PBAK05,TRADITIONAL BBQ BAK GUA - SLICED 500gm/pkt,2.0,20.0,20.0,20.0,20.0,1160.0,58.0,2022-12-31,20.0,20.0,20.0,1,0.0
UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,CGIZ03,CHICKEN GIZZARD PERDIGAO/ALLIZ 12 X 1KG,1.0,2.7,2.7,2.7,2.7,486.00000000000006,180.0,2022-10-22,2.6,2.7,2.6,4,0.10000000000000009
UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,CWIN01-03,CHICKEN WING 80-100GM UP (SEARA) 2KGX6PKT,4.0,3.8,3.8,3.8,3.8,13132.8,3456.0,2022-12-22,3.8,3.8,3.8,3,0.0
UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,OFL002-02,OTHER- FROG LEG (PAN ROYAL) 6/8pcs /LB 500gm x 20pkt,4.0,4.75,4.75,4.75,4.75,3372.5,710.0,2022-12-27,4.75,4.75,4.75,1,0.0
UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),11.0,4.5,4.5,4.5,4.5,21262.5,4725.0,2022-12-27,4.5,4.5,4.5,1,0.0
UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,PHEA04,PORK HEARTS (BERNARD) 10kg/ctn,6.0,2.5,2.5,2.5,2.5,3125.0,1250.0,2022-12-31,2.5,2.5,2.5,1,0.0
UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,PKID03,PORK KIDNEY  (SCAN HK) 10KG,1.0,2.45,2.45,2.45,2.45,735.0,300.0,2022-12-28,1.8,2.45,2.45,3,0.6500000000000001
UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,8.0,2.475,2.4,2.5,2.5,21810.0,8850.0,2022-12-30,2.4,2.5,2.4,4,0.10000000000000009
UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,PLIV07,PORK LIVER (FOOD FAMILY) 10KG/CTNS,2.0,2.5,2.5,2.5,2.5,4875.0,1950.0,2022-11-04,2.3,2.5,2.25,2,0.20000000000000018
UVO0004,OJJ FOODS PTE LTD,PCHO03,PORK CHOP 5KG/PKT,1.0,8.3,8.3,8.3,8.3,83.0,10.0,2022-10-28,8.3,8.3,8.3,1,0.0
UVO0004,OJJ FOODS PTE LTD,PLOI10,PORK LOIN MINCED / TRIMMING,2.0,2.65,2.5,2.65,2.8,3990.0,1500.0,2022-11-16,2.65,2.8,2.8,1,0.0
UVO0004,OJJ FOODS PTE LTD,PSKI01,PORK SKIN 5kg/pkt,10.0,0.8,0.5,1.0,1.0,3132.5,4160.0,2022-12-30,0.8,1.0,1.0,3,0.19999999999999996
UVO0004,OJJ FOODS PTE LTD,PTON01,PORK- PIG TONGUE (AUST) 15kg/ctn,1.0,3.5,3.5,3.5,3.5,2100.0,600.0,2022-10-17,3.5,3.5,3.5,1,0.0
UVO0004,OJJ FOODS PTE LTD,PTRI02,PORK TRIMMING FRESH,72.0,3.0,3.0,3.0,3.0,46608.0,15536.0,2022-12-31,3.0,3.0,3.0,1,0.0
UVO0004,OJJ FOODS PTE LTD,PTRI03,PORK TRIMMING FROZEN,9.0,2.0555555555555554,2.0,2.0,2.5,26885.6,13313.8,2022-12-09,2.0,2.5,1.3,2,0.0
UVO0012,"OCEAN FISHERY CO.,LTD",SWC002-04,SEAFOOD- FLOWER CLAMS 30/40 500gmX20pkt/ctn (U CATCH),1.0,1.83,1.83,1.83,1.83,43920.0,24000.0,2022-12-30,1.83,1.83,1.83,1,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,2.0,8.1,8.0,8.1,8.2,2599.8,323.78000000000003,2022-11-29,6.8,8.2,5.5,3,1.2999999999999998
UVP0001,PAN OCEAN SINGAPORE PTE LTD,FBP009-02,FISH- GOLDEN POMFRET 150/200GM CLEAN & GUTTER 10KG/CTNS,1.0,6.3,6.3,6.3,6.3,63.0,10.0,2022-12-01,6.3,6.3,6.3,1,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,FSF006,FISH- SUTCHI STEAK 60-80gm(DL 478) 2kgX5pkt,2.0,2.9,2.9,2.9,2.9,783.0,270.0,2022-12-30,2.9,2.9,2.675,2,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,FSN001-04,FISH- TOMAN FILLET 300/500 6KG/CTNS,1.0,7.5,7.5,7.5,7.5,45.0,6.0,2022-11-06,7.5,7.5,7.5,1,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,OFL001,OTHER- FROG LEG 10X1KG/CTNS,5.0,12.0,12.0,12.0,12.0,6000.0,500.0,2022-11-15,12.0,12.0,12.0,1,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2.0,9.0,9.0,9.0,9.0,144.0,16.0,2022-12-31,8.0,9.0,9.0,2,1.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,4.0,3.9,3.9,3.9,3.9,2184.0,560.0,2022-11-03,3.9,3.9,3.9,1,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,1.0,10.5,10.5,10.5,10.5,210.0,20.0,2022-11-15,8.5,10.5,8.5,2,2.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SLB007,SEAFOOD- CRAY PRAWN 100-150,4.0,16.0,16.0,16.0,16.0,832.0,52.0,2022-12-21,16.0,16.0,16.0,1,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SOYS01,SEAFOOD- SASHIMI OYSTER L 120PCS/CTNS,3.0,1.6000000000000003,1.6,1.6,1.6,4800.0,3000.0,2022-10-18,1.6,1.6,1.6,1,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SOYS03-02,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN M 144PCS/CTNS,1.0,1.5,1.5,1.5,1.5,1080.0,720.0,2022-11-28,0.94,1.5,0.94,2,0.56
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SOYS09,SEAFOOD- OYSTER SS 7-9g 10x1kg/ctns,2.0,6.5,6.5,6.5,6.5,1625.0,250.0,2022-10-18,6.5,6.5,6.5,2,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SPR001-02,SEAFOOD- PRAWN MEAT PTO 31/40 10X1KG/CTNS (A121/122),7.0,7.5,7.5,7.5,7.5,2550.0,340.0,2022-12-25,7.5,7.5,7.5,1,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SPR001-04,SEAFOOD- PRAWN MEAT PTO 31/40 (OCEAN ON THE ROAD) 10X1kg/pkt,1.0,7.5,7.5,7.5,7.5,75.0,10.0,2022-12-06,7.5,7.5,7.5,1,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SPR001-05,SEAFOOD- PRAWN MEAT PTO 31/40 (IQF-BLUE PRAWN) 10X1kg/pkt,3.0,7.5,7.5,7.5,7.5,225.0,30.0,2022-12-04,7.5,7.5,7.5,1,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SVA0011,SEAFOOD- VANNAMEI HOSO 16-20pcs 6x2pkt/ctn,1.0,11.5,11.5,11.5,11.5,345.0,30.0,2022-12-16,10.3,11.5,10.3,3,1.1999999999999993
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SVA0011-02,SEAFOOD- VANNAMEI HOSO 16-20pcs 10X1pkt/ctn,6.0,11.5,11.5,11.5,11.5,1955.0,170.0,2022-12-29,11.5,11.5,11.5,1,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SVA002-06,SEAFOOD- BLACK TIGER HOSO 13/15 10X1pkt,3.0,13.5,13.5,13.5,13.5,1620.0,120.0,2022-12-10,13.5,13.5,12.7,2,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SVA002-11,SEAFOOD- BLACK TIGER HOSO 16/20 1kg x 10pkt,1.0,12.0,12.0,12.0,12.0,120.0,10.0,2022-12-16,11.5,12.0,10.3,2,0.5
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SVA005,SEAFOOD- VANNAMEI HOSO 31-40 GOLDEN-PERU 700GM/PKT,1.0,9.5,9.5,9.5,9.5,380.0,40.0,2022-12-22,8.5,9.5,8.5,2,1.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SVA006,SEAFOOD- VANNAMEI HOSO 31-40pcs A&O 10x1pkt/ctn,2.0,9.5,9.5,9.5,9.5,570.0,60.0,2022-12-23,9.5,9.5,9.5,2,0.0
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs A&O 10x1pkt/ctn,1.0,9.0,9.0,9.0,9.0,90.0,10.0,2022-10-11,7.55,9.0,7.55,4,1.4500000000000002
UVP0001,PAN OCEAN SINGAPORE PTE LTD,SVL006-02,SEAFOOD- PRAWN MEAT PND 21/25 (OCEAN ON THE ROAD) 10X1kg/pkt,2.0,10.0,10.0,10.0,10.0,1000.0,100.0,2022-12-24,10.0,10.0,7.2,2,0.0
UVP0002,PIN CORPORATION PTE LTD,CMIJ03,CHICKEN- MID JOINT 35-45gm (AURORA) 12X1pkt,9.0,4.605555555555555,4.6,4.6,4.65,59918.399999999994,12960.0,2022-12-28,4.6,4.65,4.6,1,0.0
UVP0002,PIN CORPORATION PTE LTD,CWIN01-05,CHICKEN WING 75-90gm (PERDIAGO) 15kg/ctn,10.0,57.0,57.0,57.0,57.0,14820.0,260.0,2022-12-31,57.0,63.0,57.0,2,0.0
UVP0002,PIN CORPORATION PTE LTD,OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,5.0,1.92,1.9,1.9,2.0,2110.0,1100.0,2022-12-09,1.9,2.05,1.9,2,0.0
UVP0002,PIN CORPORATION PTE LTD,OFF003-08,OTHER- F.FRIES CRINKLE CUT (NZ-SUNLITE) 6X2KG/CTNS,3.0,2.6,2.6,2.6,2.6,2028.0,780.0,2022-10-22,2.6,2.6,2.6,1,0.0
UVP0002,PIN CORPORATION PTE LTD,OSP002,OTHER- SPINACH LEAF BALL (CHINA ) 10kgX1pkt,2.0,1.9,1.9,1.9,1.9,152.0,80.0,2022-11-21,1.9,1.9,1.9,1,0.0
UVP0002,PIN CORPORATION PTE LTD,PCOL09,PORK COLLAR (AURORA) 10KG/CTNS,1.0,3.9,3.9,3.9,3.9,2535.0,650.0,2022-10-27,3.9,3.9,3.9,1,0.0
UVP0002,PIN CORPORATION PTE LTD,PKID03,PORK KIDNEY  (SCAN HK) 10KG,1.0,2.2,2.2,2.2,2.2,660.0,300.0,2022-11-09,1.8,2.45,2.45,3,0.40000000000000013
UVP0002,PIN CORPORATION PTE LTD,PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,1.0,2.3,2.3,2.3,2.3,2070.0,900.0,2022-12-01,2.4,2.5,2.4,4,-0.10000000000000009
UVP0002,PIN CORPORATION PTE LTD,PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),8.0,7.1,7.1,7.1,7.1,34648.0,4880.0,2022-12-16,7.1,7.6,7.1,3,0.0
UVP0002,PIN CORPORATION PTE LTD,PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),8.0,3.3,3.3,3.3,3.3,11045.034,3346.98,2022-12-16,3.3,3.57,3.0,3,0.0
UVP0002,PIN CORPORATION PTE LTD,PSHT02,PORK LACONE / SHANK SAW CUT (BEC),1.0,3.4,3.4,3.4,3.4,107.30399999999999,31.56,2022-11-11,3.4,3.4,3.4,1,0.0
UVP0002,PIN CORPORATION PTE LTD,PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),1.0,3.3,3.3,3.3,3.3,607.167,183.99,2022-11-24,3.0,3.3,3.0,2,0.2999999999999998
UVP0006,INDIA-PACIFIC TRADING,SSC001-01,SEAFOOD- SOFT SHELL CRAB 1KG/PKT,2.0,17.0,17.0,17.0,17.0,680.0,40.0,2022-10-27,17.0,17.0,14.0,2,0.0
UVP0009,PARK FOOD MANUFACTURING PTE LTD,OMR003,OTHER- CHICKEN CHUNKY MEATBALL 100's 1kg/pkt,2.0,6.2,6.2,6.2,6.2,186.0,30.0,2022-11-11,6.2,6.2,6.2,1,0.0
UVP0009,PARK FOOD MANUFACTURING PTE LTD,PBAL01,PORK MEAT BALL 100pcs 1kg/pkt,16.0,6.8,6.8,6.8,6.8,13940.0,2050.0,2022-12-31,6.8,6.8,6.8,1,0.0
UVP0009,PARK FOOD MANUFACTURING PTE LTD,PBAL02,PORK BALL 120pcs 1kg/pkt,7.0,6.799999999999999,6.8,6.8,6.8,2584.0,380.0,2022-12-24,6.8,6.8,6.8,1,0.0
UVP0009,PARK FOOD MANUFACTURING PTE LTD,PBAL03,PORK BALL (LION DANCE) 100'S/KG,15.0,8.5,8.5,8.5,8.5,11900.0,1400.0,2022-12-31,8.5,8.5,8.5,1,0.0
UVP0009,PARK FOOD MANUFACTURING PTE LTD,PBAL04,PORK BALL WITH FILLING - ORIGINAL,1.0,10.0,10.0,10.0,10.0,30.0,3.0,2022-11-15,10.0,10.0,10.0,1,0.0
UVP0009,PARK FOOD MANUFACTURING PTE LTD,PBAL06,PORK BALL LION DANCE 60'S/KG,11.0,8.5,8.5,8.5,8.5,1275.0,150.0,2022-12-31,8.5,8.5,8.5,1,0.0
UVP0014,PING PONG FOODS PTE LTD,BBA001,BEEF BALL 1kg/pkt (PING PONG),11.0,9.0,9.0,9.0,9.0,6300.0,700.0,2022-12-31,9.0,9.0,9.0,1,0.0
UVP0014,PING PONG FOODS PTE LTD,BBA001-01,BEEF & CHICKEN BALL - SWEDISH MEAT BALL 1KG/PKT,3.0,10.800000000000002,10.8,10.8,10.8,324.0,30.0,2022-12-01,10.8,10.8,10.8,1,0.0
UVP0016,PREMIER FOODS ASIA PTE LTD,CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,9.0,7.1,7.1,7.1,7.1,13490.0,1900.0,2022-12-28,7.1,7.1,7.1,1,0.0
