item_code,description,week_start,selling_price
MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,2022-10-17,7.5
MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,2022-10-24,7.5
MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,2022-10-31,7.5
MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,2022-11-07,7.5
MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,2022-11-14,7.5
MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,2022-11-21,7.5
MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,2022-11-28,7.5
MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,2022-12-05,7.5
MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,2022-12-12,7.5
MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,2022-12-19,7.5
MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,2022-12-26,7.5
MTU007,MUTTON- SHEEP HEAD (BRAIN & TONGUE),2022-11-07,11.0
MTU007,MUTTON- SHEEP HEAD (BRAIN & TONGUE),2022-11-14,12.0
MTU007,MUTTON- SHEEP HEAD (BRAIN & TONGUE),2022-11-21,12.0
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-09-26,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-10-03,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-10-10,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-10-17,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-10-24,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-10-31,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-11-07,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-11-14,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-11-21,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-11-28,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-12-05,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-12-12,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-12-19,3.5
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-12-26,3.5
OAB005,OTHER- 10pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-09-26,14.0
OAB005,OTHER- 10pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-10-03,14.0
OAB005,OTHER- 10pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-10-17,14.6
OAB005,OTHER- 10pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-10-24,14.25
OAB005,OTHER- 10pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-10-31,14.7
OAB005,OTHER- 10pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-11-07,14.7
OAB005,OTHER- 10pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-11-21,14.6
OAB005,OTHER- 10pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-11-28,14.0
OAB005,OTHER- 10pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-12-05,14.35
OAB005,OTHER- 10pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-12-12,14.7
OAB005,OTHER- 10pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-12-19,14.5
OAB005,OTHER- 10pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-12-26,14.4
OAB006,OTHER- 8pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-10-31,14.5
OAB006,OTHER- 8pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-11-07,15.0
OAB006,OTHER- 8pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-11-14,14.5
OAB006,OTHER- 8pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-11-21,14.75
OAB006,OTHER- 8pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-12-05,23.27
OAB006,OTHER- 8pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-12-12,17.53
OAB006,OTHER- 8pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-12-19,16.77
OAB006,OTHER- 8pcs ABALONE CANNED 425/180gm 24CANS/CTNS,2022-12-26,15.5
OAB011-02,OTHER- HALF SHELL ABALONE 29pcs/pkt x 10pkt/ctns,2022-09-26,37.7
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-09-26,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-10-03,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-10-10,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-10-17,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-10-24,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-10-31,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-11-07,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-11-14,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-11-21,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-11-28,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-12-05,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-12-12,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-12-19,3.5
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-12-26,3.5
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-09-26,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-10-03,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-10-10,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-10-17,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-10-24,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-10-31,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-11-07,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-11-14,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-11-21,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-11-28,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-12-05,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-12-12,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-12-19,5.0
OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,2022-12-26,5.0
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-09-26,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-10-03,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-10-10,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-10-17,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-10-24,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-10-31,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-11-07,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-11-14,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-11-21,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-11-28,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-12-05,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-12-12,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-12-19,7.5
OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,2022-12-26,7.5
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-09-26,6.0
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-10-03,6.0
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-10-10,5.9
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-10-17,6.0
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-10-24,6.0
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-10-31,6.0
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-11-07,6.0
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-11-14,6.0
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-11-21,6.0
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-11-28,5.5
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-12-05,6.0
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-12-12,5.5
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-12-19,6.0
OBA008-02,OTHER- FISH BALL WITH ROE 500gmx20pkt,2022-12-26,5.8
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-10-03,2.2
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-10-10,2.5
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-10-17,2.5
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-10-24,2.0
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-10-31,2.25
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-11-07,2.0
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-11-14,2.35
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-11-21,2.5
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-11-28,2.5
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-12-05,2.5
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-12-12,2.5
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-12-19,2.5
OBA0112,OTHER- FRIED FISH BALL ALIFISH (500gm x 20pkt),2022-12-26,2.5
OBA017,OTHER- FISH BALL FLAVOURED TOBIKO 86's 1kg x 10pkt (CB),2022-11-21,4.0
OBA018,OTHER- PORK MUSHROOM BALL 1KG/PKT,2022-12-12,6.5
OBC001,OTHER- CARROT DICED 2.5KGX4PKT/CTNS,2022-11-21,3.0
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-09-26,2.2
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-10-03,2.2
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-10-10,2.2
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-10-17,2.2
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-10-24,2.2
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-10-31,2.2
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-11-07,2.2
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-11-14,2.2
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-11-21,2.2
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-11-28,2.2
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-12-05,2.2
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-12-12,2.2
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-12-19,2.4
OBE001,OTHER- MIX VEGETABLES BEAN (CHINA) 1kgX10pkt,2022-12-26,2.2
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-09-26,2.4
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-10-03,2.6
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-10-10,2.6
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-10-17,2.6
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-10-24,2.6
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-10-31,2.6
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-11-07,2.4000000000000004
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-11-14,2.6
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-11-21,2.6
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-11-28,2.6
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-12-05,2.6
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-12-12,2.8
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-12-19,2.6
OBE002,OTHER- GREEN PEA 1kgX10pkt,2022-12-26,2.6
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-09-26,2.6
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-10-03,2.6
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-10-10,2.5
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-10-17,2.5
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-10-24,2.5
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-10-31,2.5
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-11-07,2.55
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-11-14,2.5
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-11-21,2.5
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-11-28,2.5
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-12-05,2.5
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-12-12,2.6
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-12-19,2.6
OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,2022-12-26,2.5
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-09-26,8.5
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-10-03,8.5
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-10-10,8.75
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-10-17,8.5
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-10-24,8.5
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-10-31,8.5
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-11-07,8.5
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-11-14,8.5
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-11-21,8.5
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-11-28,8.5
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-12-05,8.5
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-12-12,9.0
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-12-19,8.75
OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,2022-12-26,9.0
OBTS01,OTHER- BUTTER MARGARINE (PLANTA) 6X2.75KG/CTNS,2022-09-26,11.0
OBTS03-02,OTHER- BUTTER UNSALTED (WEST GOLD) 250gm X 40pcs,2022-10-10,3.5
OBTS03-02,OTHER- BUTTER UNSALTED (WEST GOLD) 250gm X 40pcs,2022-11-14,3.5
OCA001,OTHER- CAULIFLOWER 10X1KG/CTNS,2022-10-03,2.4000000000000004
OCA001,OTHER- CAULIFLOWER 10X1KG/CTNS,2022-10-10,2.6
OCA001,OTHER- CAULIFLOWER 10X1KG/CTNS,2022-10-17,2.1
OCA001,OTHER- CAULIFLOWER 10X1KG/CTNS,2022-10-24,2.2
OCA001,OTHER- CAULIFLOWER 10X1KG/CTNS,2022-10-31,2.6
OCA001,OTHER- CAULIFLOWER 10X1KG/CTNS,2022-11-21,2.5
OCA001,OTHER- CAULIFLOWER 10X1KG/CTNS,2022-11-28,2.55
OCA001,OTHER- CAULIFLOWER 10X1KG/CTNS,2022-12-05,2.6
OCA001,OTHER- CAULIFLOWER 10X1KG/CTNS,2022-12-12,2.6
OCA001,OTHER- CAULIFLOWER 10X1KG/CTNS,2022-12-19,2.6
OCA002,OTHER- CALIFORNIA MIX 10X1KG/CTNS,2022-11-21,2.6
OCA002,OTHER- CALIFORNIA MIX 10X1KG/CTNS,2022-12-05,2.6
OCA002,OTHER- CALIFORNIA MIX 10X1KG/CTNS,2022-12-12,2.6
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-09-26,11.1
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-10-03,10.25
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-10-10,10.0
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-10-17,11.1
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-10-24,10.0
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-10-31,9.85
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-11-07,9.7
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-11-14,10.0
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-11-21,11.25
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-11-28,9.7
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-12-05,11.25
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-12-12,9.7
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-12-19,9.7
OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),2022-12-26,11.1
OCH002,OTHER- CHEDDAR CHEESE SHREDDED 2kg,2022-10-24,13.0
OCH002,OTHER- CHEDDAR CHEESE SHREDDED 2kg,2022-11-07,13.0
OCH002,OTHER- CHEDDAR CHEESE SHREDDED 2kg,2022-11-21,13.0
OCH002,OTHER- CHEDDAR CHEESE SHREDDED 2kg,2022-11-28,13.0
OCH003,OTHER- PARMESAN CHEESE GRATED 2KG/PKT,2022-11-28,20.0
OCH003,OTHER- PARMESAN CHEESE GRATED 2KG/PKT,2022-12-12,20.0
OCH003-02,OTHER- PARMESAN CHEESE SHREDDED 1KG/PKT,2022-12-12,20.0
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-09-26,5.5
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-10-03,5.5
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-10-10,5.5
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-10-17,5.5
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-10-24,5.0
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-10-31,5.5
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-11-07,5.5
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-11-14,5.5
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-11-21,5.5
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-11-28,5.5
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-12-05,5.5
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-12-12,5.0
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-12-19,5.0
OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,2022-12-26,5.5
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-09-26,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-10-03,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-10-10,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-10-17,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-10-24,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-10-31,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-11-07,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-11-14,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-11-21,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-11-28,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-12-05,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-12-12,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-12-19,3.0
OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,2022-12-26,3.0
OCL014,OTHER- MOUSSE CAKE - RED VELVET,2022-12-19,21.0
OCN002,OTHER- CHICKEN NUGGETS 18X400GM/CTNS,2022-10-03,3.6
OCN002,OTHER- CHICKEN NUGGETS 18X400GM/CTNS,2022-11-07,4.8
OCN002,OTHER- CHICKEN NUGGETS 18X400GM/CTNS,2022-11-21,4.8
OCN002,OTHER- CHICKEN NUGGETS 18X400GM/CTNS,2022-12-26,4.8
OCN004,OTHER- CHICKEN NUGGETS (FARMPRIDE) 1kgX10pkt,2022-09-26,5.8
OCN004,OTHER- CHICKEN NUGGETS (FARMPRIDE) 1kgX10pkt,2022-10-10,5.8
OCN004,OTHER- CHICKEN NUGGETS (FARMPRIDE) 1kgX10pkt,2022-10-17,5.8
OCN004,OTHER- CHICKEN NUGGETS (FARMPRIDE) 1kgX10pkt,2022-10-24,5.8
OCN004,OTHER- CHICKEN NUGGETS (FARMPRIDE) 1kgX10pkt,2022-10-31,5.8
OCN004,OTHER- CHICKEN NUGGETS (FARMPRIDE) 1kgX10pkt,2022-11-21,5.8
OCN004,OTHER- CHICKEN NUGGETS (FARMPRIDE) 1kgX10pkt,2022-11-28,5.8
OCN004,OTHER- CHICKEN NUGGETS (FARMPRIDE) 1kgX10pkt,2022-12-05,5.5
OCN004,OTHER- CHICKEN NUGGETS (FARMPRIDE) 1kgX10pkt,2022-12-12,5.8
OCN004,OTHER- CHICKEN NUGGETS (FARMPRIDE) 1kgX10pkt,2022-12-19,5.8
OCN004,OTHER- CHICKEN NUGGETS (FARMPRIDE) 1kgX10pkt,2022-12-26,5.8
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-09-26,4.2
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-10-03,4.2
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-10-10,4.2
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-10-17,4.2
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-10-24,4.2
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-10-31,4.2
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-11-07,4.35
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-11-14,4.5
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-11-21,4.35
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-11-28,4.2
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-12-05,4.2
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-12-12,4.5
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-12-19,4.5
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-12-26,4.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-09-26,7.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-10-03,7.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-10-10,7.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-10-17,7.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-10-24,7.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-10-31,7.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-11-07,7.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-11-14,7.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-11-21,7.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-11-28,7.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-12-05,7.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-12-12,7.25
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-12-19,7.5
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-12-26,7.5
OCN007,OTHER- CHICKEN NUGGETS 50PCS+/KG (KESKINOGLU-TURKEY) 10X1kg,2022-09-26,5.5
OCN007,OTHER- CHICKEN NUGGETS 50PCS+/KG (KESKINOGLU-TURKEY) 10X1kg,2022-10-03,5.5
OCN007,OTHER- CHICKEN NUGGETS 50PCS+/KG (KESKINOGLU-TURKEY) 10X1kg,2022-10-10,5.5
OCN007,OTHER- CHICKEN NUGGETS 50PCS+/KG (KESKINOGLU-TURKEY) 10X1kg,2022-10-17,5.5
OCN007,OTHER- CHICKEN NUGGETS 50PCS+/KG (KESKINOGLU-TURKEY) 10X1kg,2022-10-24,5.5
