item_code,description,date,sales_price,purchase_price
FBE002,FISH- BELT FISH 200-300GM 10KG/CTNS,2022-11-20,4.5,
FBE002,FISH- BELT FISH 200-300GM 10KG/CTNS,2022-11-27,5.2,
FBE002,FISH- BELT FISH 200-300GM 10KG/CTNS,2022-12-04,5.1,
FBE002,FISH- BELT FISH 200-300GM 10KG/CTNS,2022-12-11,5.2,3.5
FBE002,FISH- BELT FISH 200-300GM 10KG/CTNS,2022-12-18,4.5,
FBE002,FISH- BELT FISH 200-300GM 10KG/CTNS,2022-12-25,4.3,
FBE002,FISH- BELT FISH 200-300GM 10KG/CTNS,2023-01-01,4.85,3.5
FBE003,FISH- BELT FISH,2022-12-11,5.5,5.0
FBE004,FISH- BELT FISH STEAK 150-200GM 10X1KG/CTNS,2022-12-18,5.5,4.5
FBE004,FISH- BELT FISH STEAK 150-200GM 10X1KG/CTNS,2022-12-25,,
FBE004,FISH- BELT FISH STEAK 150-200GM 10X1KG/CTNS,2023-01-01,5.75,
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2022-10-09,6.5,
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2022-10-16,6.65,
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2022-10-23,6.8,5.0
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2022-10-30,6.5,
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2022-11-06,6.5,
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2022-11-13,6.5,
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2022-11-20,6.5,
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2022-11-27,6.5,
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2022-12-04,6.5,5.0
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2022-12-11,6.5,
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2022-12-18,6.5,5.0
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2022-12-25,6.5,
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,2023-01-01,6.5,
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-10-02,2.7,
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-10-09,2.8,2.38
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-10-16,2.8,
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-10-23,2.6,
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-10-30,2.6,
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-11-06,2.6,
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-11-13,2.6,
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-11-20,2.62,
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-11-27,2.8,2.38
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-12-04,2.8,2.38
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-12-11,2.8,2.38
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-12-18,2.8,
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2022-12-25,2.8,
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,2023-01-01,2.8,2.38
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2022-10-09,5.8,
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2022-10-16,5.8,
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2022-10-23,5.8,
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2022-10-30,5.8,
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2022-11-06,5.8,
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2022-11-13,5.8,
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2022-11-20,5.8,4.5
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2022-11-27,5.8,
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2022-12-04,5.8,
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2022-12-11,5.65,4.5
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2022-12-18,5.8,
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2022-12-25,5.8,
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,2023-01-01,5.8,4.5
FBP009-02,FISH- GOLDEN POMFRET 150/200GM CLEAN & GUTTER 10KG/CTNS,2022-12-04,6.5,6.3
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,2022-10-16,4.0,
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,2022-10-23,5.5,
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,2022-10-30,5.85,
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,2022-11-06,4.3,
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,2022-11-13,,
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,2022-11-20,7.0,
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,2022-11-27,7.0,
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,2022-12-04,7.0,
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,2022-12-11,7.0,
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,2022-12-18,7.0,
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,2022-12-25,7.0,
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,2023-01-01,7.0,
FCH001,FISH CHIP GREEN 500gmX20pkt,2022-10-02,3.0,
FCH001,FISH CHIP GREEN 500gmX20pkt,2022-10-09,,
FCH001,FISH CHIP GREEN 500gmX20pkt,2022-10-16,3.0,
FCH001,FISH CHIP GREEN 500gmX20pkt,2022-10-23,,
FCH001,FISH CHIP GREEN 500gmX20pkt,2022-10-30,3.0,
FCH002,FISH CHIP RED 500gmX20pkt,2022-10-09,3.5,
FCH002,FISH CHIP RED 500gmX20pkt,2022-10-16,3.5,
FCH002,FISH CHIP RED 500gmX20pkt,2022-10-23,3.5,
FCH002,FISH CHIP RED 500gmX20pkt,2022-10-30,3.5,2.9
FCH002,FISH CHIP RED 500gmX20pkt,2022-11-06,3.5,
FCH002,FISH CHIP RED 500gmX20pkt,2022-11-13,3.5,
FCH002,FISH CHIP RED 500gmX20pkt,2022-11-20,3.5,
FCH002,FISH CHIP RED 500gmX20pkt,2022-11-27,3.5,
FCH002,FISH CHIP RED 500gmX20pkt,2022-12-04,3.5,2.9
FCH002,FISH CHIP RED 500gmX20pkt,2022-12-11,3.5,
FCH002,FISH CHIP RED 500gmX20pkt,2022-12-18,3.5,
FCH002,FISH CHIP RED 500gmX20pkt,2022-12-25,3.5,
FCH002,FISH CHIP RED 500gmX20pkt,2023-01-01,3.5,
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-10-02,21.5,
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-10-09,21.5,19.5
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-10-16,21.5,
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-10-23,21.5,
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-10-30,21.5,
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-11-06,21.5,19.5
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-11-13,21.5,
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-11-20,21.5,18.3
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-11-27,21.5,18.3
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-12-04,21.5,
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-12-11,21.5,18.3
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-12-18,21.5,
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2022-12-25,21.5,17.7
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,2023-01-01,21.5,17.7
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2022-10-09,50.5,49.5
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2022-10-16,50.5,50.0
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2022-10-23,50.5,50.0
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2022-10-30,50.5,50.0
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2022-11-06,50.5,50.0
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2022-11-13,50.5,50.0
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2022-11-20,50.5,50.0
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2022-11-27,50.5,55.0
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2022-12-04,55.5,56.0
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2022-12-11,55.5,56.0
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2022-12-18,55.5,55.0
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2022-12-25,55.5,54.0
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2023-01-01,55.5,54.0
FCS005,FISH- SMOKED SALMON SLICED 900GM/PKT,2022-11-20,36.0,
FCS006-01,FISH- SALMON IQF PORTION (50g 2x2kg) 4kg/ctn,2022-10-09,3.0,
FCS007,FISH- CHILEAN SEABASS FILLET IQF S/ON 3-4KG,2022-10-09,58.0,
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-10-02,7.5,
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-10-09,7.3,5.1
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-10-16,7.0,5.1
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-10-23,7.0,5.1
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-10-30,7.25,5.1
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-11-06,7.0,5.1
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-11-13,7.0,5.1
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-11-20,7.0,5.1
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-11-27,7.4,5.1
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-12-04,7.0,5.1
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-12-11,7.0,5.1
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-12-18,7.0,5.1
FCU001,FISH- CUTTLEFISH 5kg/pkt,2022-12-25,7.3,5.1
FCU001,FISH- CUTTLEFISH 5kg/pkt,2023-01-01,7.3,5.1
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-10-02,9.0,
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-10-09,9.0,
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-10-16,9.0,8.5
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-10-23,10.0,9.8
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-10-30,10.5,8.5
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-11-06,10.5,8.5
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-11-13,10.5,
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-11-20,10.5,8.5
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-11-27,10.5,
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-12-04,10.5,
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-12-11,10.5,8.5
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-12-18,10.5,9.8
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-12-25,10.5,
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2023-01-01,10.5,9.8
FGR001,FISH- GROUPER 200/300gm 15kg/ctn,2022-10-09,6.0,
FGR003,FISH- FLOWER GROUPER 200/300 12KG/CTNS,2022-10-09,4.5,
FGR004,FISH- FRESH FLOWER GROUPER,2022-10-09,14.0,10.5
FGR004,FISH- FRESH FLOWER GROUPER,2022-10-16,14.0,9.5
FGR004,FISH- FRESH FLOWER GROUPER,2022-10-23,14.0,11.0
FGR004,FISH- FRESH FLOWER GROUPER,2022-10-30,14.0,11.75
FGR004,FISH- FRESH FLOWER GROUPER,2022-11-06,13.5,11.5
FGR004,FISH- FRESH FLOWER GROUPER,2022-11-13,14.0,9.5
FGR004,FISH- FRESH FLOWER GROUPER,2022-11-20,14.0,11.0
FGR004,FISH- FRESH FLOWER GROUPER,2022-11-27,14.0,10.5
FGR004,FISH- FRESH FLOWER GROUPER,2022-12-04,14.0,10.5
FGR004,FISH- FRESH FLOWER GROUPER,2022-12-11,14.0,10.5
FGR004,FISH- FRESH FLOWER GROUPER,2022-12-18,14.0,12.0
FGR004,FISH- FRESH FLOWER GROUPER,2022-12-25,15.0,12.75
FGR004,FISH- FRESH FLOWER GROUPER,2023-01-01,14.0,11.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-10-09,3.6,
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-10-16,3.55,3.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-10-23,3.2,
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-10-30,3.35,
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-11-06,,
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-11-13,3.8,
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-11-20,3.35,
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-11-27,3.2,
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-12-04,3.8,3.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-12-11,3.6,
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-12-18,3.2,3.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-12-25,3.9,
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2023-01-01,3.8,
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,2022-10-09,4.5,
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,2022-10-16,3.6,
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,2022-10-23,3.2,
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,2022-10-30,3.2,
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,2022-11-06,,
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,2022-11-13,3.5,
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,2022-11-27,4.0,
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,2022-12-04,3.8,
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,2022-12-11,,
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,2022-12-18,3.5,
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,2022-12-25,4.2,
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,2023-01-01,3.5,
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-10-02,9.0,
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-10-09,,
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-10-16,,
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-10-23,9.0,7.5
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-10-30,,
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-11-06,9.0,
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-11-13,7.7,
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-11-20,13.0,7.5
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-11-27,9.0,7.5
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-12-04,,
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-12-11,,
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-12-18,9.0,
FMI001-01,FISH- MILK FISH,2022-10-23,5.2,
FMI001-01,FISH- MILK FISH,2022-10-30,,
FMI001-01,FISH- MILK FISH,2022-11-06,,
FMI001-01,FISH- MILK FISH,2022-11-13,,
FMI001-01,FISH- MILK FISH,2022-11-20,,
FMI001-01,FISH- MILK FISH,2022-11-27,,
FMI001-01,FISH- MILK FISH,2022-12-04,,
FMI001-01,FISH- MILK FISH,2022-12-11,,3.87
FMI001-01,FISH- MILK FISH,2022-12-18,5.0,
FRG002,FISH- RED SNAPPER FISH TAIL,2022-10-09,20.0,
FRG002,FISH- RED SNAPPER FISH TAIL,2022-10-16,20.0,
FRG002,FISH- RED SNAPPER FISH TAIL,2022-10-23,,
FRG002,FISH- RED SNAPPER FISH TAIL,2022-10-30,20.0,
FRG002,FISH- RED SNAPPER FISH TAIL,2022-11-06,20.0,17.0
FRG002,FISH- RED SNAPPER FISH TAIL,2022-11-13,,
FRG002,FISH- RED SNAPPER FISH TAIL,2022-11-20,20.0,
FRG002,FISH- RED SNAPPER FISH TAIL,2022-11-27,20.0,
FRG002,FISH- RED SNAPPER FISH TAIL,2022-12-04,20.0,17.5
FRG002,FISH- RED SNAPPER FISH TAIL,2022-12-11,20.0,
FRG002,FISH- RED SNAPPER FISH TAIL,2022-12-18,20.0,
FRG002,FISH- RED SNAPPER FISH TAIL,2022-12-25,20.0,
FRG002,FISH- RED SNAPPER FISH TAIL,2023-01-01,20.0,17.5
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-10-09,3.6,2.8
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-10-16,3.55,
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-10-23,3.5,2.8
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-10-30,3.5,2.8
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-11-06,3.5,2.8
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-11-13,3.5,
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-11-20,3.5,2.8
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-11-27,3.5,
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-12-04,3.5,3.2
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-12-11,3.5,3.2
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-12-18,3.5,3.2
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-12-25,3.8,3.2
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2023-01-01,3.5,3.2
FRM001,FISH- FRESH ANGKOLI FISH,2022-10-30,13.0,
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2022-11-20,13.5,
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2022-11-27,13.5,
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2022-12-04,13.5,10.5
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2022-12-11,13.5,
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2022-12-18,13.5,12.0
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2022-12-25,13.5,
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2023-01-01,13.5,12.5
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-10-02,16.0,14.5
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-10-09,16.0,14.5
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-10-16,18.0,17.0
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-10-23,18.0,17.0
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-10-30,18.0,17.0
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-11-06,18.0,17.0
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-11-13,18.0,17.0
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-11-20,18.0,17.0
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-11-27,18.0,17.0
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-12-04,18.0,17.0
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-12-11,18.0,17.0
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-12-18,18.0,17.0
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-12-25,18.0,17.0
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2023-01-01,18.0,17.0
FRS002,FISH- FRESH RED GROUPER - BIG,2022-11-13,34.0,
FRS002,FISH- FRESH RED GROUPER - BIG,2022-11-20,,
FRS002,FISH- FRESH RED GROUPER - BIG,2022-11-27,,
FRS002,FISH- FRESH RED GROUPER - BIG,2022-12-04,,25.0
FRS002,FISH- FRESH RED GROUPER - BIG,2022-12-11,,
FRS002,FISH- FRESH RED GROUPER - BIG,2022-12-18,,
FRS002,FISH- FRESH RED GROUPER - BIG,2022-12-25,33.0,29.5
FRS002,FISH- FRESH RED GROUPER - BIG,2023-01-01,40.0,28.5
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-10-09,28.0,
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-10-16,28.0,
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-10-23,,
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-10-30,,
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-11-06,,22.0
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-11-13,,
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-11-20,28.0,
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-11-27,,
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-12-04,,25.0
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-12-11,32.0,
FRS005,FISH- RED SNAPPER FISH,2022-10-02,20.0,
FRS005,FISH- RED SNAPPER FISH,2022-10-09,20.0,17.0
FRS005,FISH- RED SNAPPER FISH,2022-10-16,20.0,15.25
FRS005,FISH- RED SNAPPER FISH,2022-10-23,20.0,16.5
FRS005,FISH- RED SNAPPER FISH,2022-10-30,,
FRS005,FISH- RED SNAPPER FISH,2022-11-06,20.0,16.0
FRS005,FISH- RED SNAPPER FISH,2022-11-13,20.0,17.0
FRS005,FISH- RED SNAPPER FISH,2022-11-20,20.0,17.0
FRS005,FISH- RED SNAPPER FISH,2022-11-27,20.0,16.5
FRS005,FISH- RED SNAPPER FISH,2022-12-04,,
FRS005,FISH- RED SNAPPER FISH,2022-12-11,20.0,16.5
FRS005,FISH- RED SNAPPER FISH,2022-12-18,20.0,17.0
FRS005,FISH- RED SNAPPER FISH,2022-12-25,20.0,16.5
FRS005,FISH- RED SNAPPER FISH,2023-01-01,20.0,16.5
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-10-23,4.2,3.8
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-10-30,,
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-11-06,4.2,3.8
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-11-13,4.2,3.8
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-11-20,,
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-11-27,4.2,3.8
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-12-04,,
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-12-11,4.4,3.8
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-12-18,4.2,3.8
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-12-25,,
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2023-01-01,4.2,3.8
FSA002-01,FISH- SABA FILLET 5KG/CTNS (35P),2022-10-23,9.2,8.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-10-09,5.380000000000001,
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-10-16,6.16,
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-10-23,4.4,
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-10-30,6.105,
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-11-06,,
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-11-13,6.105,
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-11-20,6.11,
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-11-27,5.79,
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-12-04,4.4,
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-12-11,4.609999999999999,
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-12-18,5.79,
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-12-25,4.4,
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-10-02,8.8,6.8
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-10-09,8.8,6.8
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-10-16,8.8,6.8
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-10-23,8.8,6.845
