week_start,item_code,description,vendor_code,vendor_name,price,group_average_price,group_min_price,group_max_price
2022-12-12,OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,UVS0008,COUNTRY FOODS PTE LTD,4.0,4.0,3.7,4.0
2022-12-12,OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,UVS0008,COUNTRY FOODS PTE LTD,5.85,5.85,5.85,5.85
2022-12-12,OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,UVS0008,COUNTRY FOODS PTE LTD,3.7,3.7,3.2,3.7
2022-12-12,OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,9.4,4.7,4.7,4.7
2022-12-12,OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,UVG0025,GOURMET CHEFS PTE LTD,4.4,4.4,4.4,4.5
2022-12-12,OSC001,OTHER- SEAWEED CHICKEN 1kgX10pkt,UVM0005,MILLENIUM TRADING PTE LTD,9.7,11.3,9.7,11.3
2022-12-12,OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),UVF0021,FARMFOOD TRADING PTE LTD,3.04,3.04,3.04,3.04
2022-12-12,OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),UVB0006,BEN FOODS (S) PTE LTD,8.5,8.5,8.5,8.5
2022-12-12,PBAL01,PORK MEAT BALL 100pcs 1kg/pkt,UVP0009,PARK FOOD MANUFACTURING PTE LTD,6.8,6.8,6.8,6.8
2022-12-12,PBAL03,PORK BALL (LION DANCE) 100'S/KG,UVP0009,PARK FOOD MANUFACTURING PTE LTD,17.0,8.5,8.5,8.5
2022-12-12,PBAL06,PORK BALL LION DANCE 60'S/KG,UVP0009,PARK FOOD MANUFACTURING PTE LTD,8.5,8.5,8.5,8.5
2022-12-12,PBEL05-21,PORK BELLY PAMPLONA (BRAZIL),UVC0011,CHIP HONG FARM PRODUCT,4.95,4.95,4.7,4.95
2022-12-12,PBEL05-25,PORK BELLY SHEET RIBBED (PALMALI-BRAZIL),UVG0001,GOODCROP PTE LTD,5.1,5.1,5.1,5.1
2022-12-12,PBEL26-02,PORK BELLY VALUE PACK (KURO) 500gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,9.8,4.9,4.9,4.9
2022-12-12,PBEL34,CHESTNUT SR BELLY BL RIND ON-SD000073,UVE0011,EURASIA FOOD SUPPLY PTE LTD,11.0,11.0,11.0,11.0
2022-12-12,PBRO01,PORK- ROASTED PORK BELLY,UVC0001,CASH SUPPLIER (NON-GST),16.67,15.835,15.0,16.67
2022-12-12,PCHO05,PORK CHOP (KURO) 250gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,2.5,2.5,2.5,2.5
2022-12-12,PCHO08,PORK CHOP 1.5CM 2KG/PKT,UVT0043,TW FOODSTUFF,10.6,10.6,10.6,10.6
2022-12-12,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,UVL0013,LIM SIANG HUAT PTE LTD,3.9,3.9,3.5,4.2
2022-12-12,PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,UVR0010,RIO BRANCO ALIMENTOS S.A,3.43,4.0,3.43,4.2
2022-12-12,PFAT04,PORK BACK FAT TONNIES,UVJ0018,JB FROZEN FOOD PTE LTD,5.6,2.8,2.8,2.8
2022-12-12,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,UVT0004,TIONG LIAN FOOD PTE LTD,14.0,3.5,2.3,3.5
2022-12-12,PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,UVC0011,CHIP HONG FARM PRODUCT,4.8,2.4,2.3,2.5
2022-12-12,PLIV08,PORK LIVER (SEARA) 15KG/CTNS,UVE0012,EMERGING SUCCESS PTE LTD,2.2,2.2,2.2,2.2
2022-12-12,PLOI07,PORK LOIN BONELESS 500gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,4.2,4.2,3.8,4.2
2022-12-12,PLOR01-02,PORK LOIN RIB (AURORA) 10kg/ctn,UVT0042,TAO YUAN PTE LTD,7.5,7.5,7.5,7.5
2022-12-12,PLOR01-06,PORK LOIN RIB (SEARA) 10KG,UVT0004,TIONG LIAN FOOD PTE LTD,10.0,5.0,2.0,5.0
2022-12-12,PMIN07,PORK MINCED KURO 500gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,3.3,3.3,3.3,3.3
2022-12-12,PORT01,PORK- PORK AORTA 10kg/ctn 121/505,UVT0042,TAO YUAN PTE LTD,7.8,7.8,5.6,7.8
2022-12-12,PORT02,PORK- PORK AORTA,UVT0042,TAO YUAN PTE LTD,5.6,5.6,5.6,5.6
2022-12-12,PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),UVP0002,PIN CORPORATION PTE LTD,7.1,7.1,7.0,7.6
2022-12-12,PSHO06,PORK SHOULDER BUTT KURO 500gm X 20pkt,UVS0008,COUNTRY FOODS PTE LTD,4.6,4.6,4.6,4.6
2022-12-12,PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),UVP0002,PIN CORPORATION PTE LTD,6.6,3.3,3.0,3.57
2022-12-12,PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),UVC0011,CHIP HONG FARM PRODUCT,3.0,3.0,3.0,3.3
2022-12-12,PSKI01,PORK SKIN 5kg/pkt,UVO0004,OJJ FOODS PTE LTD,1.5,0.8,0.5,1.0
2022-12-12,PSKI01,PORK SKIN 5kg/pkt,UVT0004,TIONG LIAN FOOD PTE LTD,2.4000000000000004,0.8,0.5,1.0
2022-12-12,PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,UVC0011,CHIP HONG FARM PRODUCT,4.8,4.8,4.29,5.4
2022-12-12,PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,UVS0008,COUNTRY FOODS PTE LTD,5.4,4.8,4.29,5.4
2022-12-12,PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),UVS0008,COUNTRY FOODS PTE LTD,4.2,4.2,4.0,4.2
2022-12-12,PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,UVT0004,TIONG LIAN FOOD PTE LTD,9.5,9.5,9.5,9.5
2022-12-12,PTRI02,PORK TRIMMING FRESH,UVO0004,OJJ FOODS PTE LTD,18.0,3.0,3.0,3.0
2022-12-12,PTRI03,PORK TRIMMING FROZEN,UVS0008,COUNTRY FOODS PTE LTD,1.3,2.0,1.3,2.5
2022-12-12,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,UVT0042,TAO YUAN PTE LTD,2.9,2.9,2.9,2.9
2022-12-12,PTRI08,PORK SOFTBONE TRIMMING,UVS0008,COUNTRY FOODS PTE LTD,1.3,1.3,1.3,1.3
2022-12-12,RICE07,RICE- RICE 25KG,UVS0058,SUNRISE FOOD PTE LTD,39.6,39.6,39.6,39.6
2022-12-12,SAK006-01,SEAFOOD- ANG KA PRAWN FRESH,UVC0035,TECK CASH SUPPLIER (NON-GST),14.5,14.5,14.5,14.5
2022-12-12,SAUCE-01,SAUCE DARK SOYA 5L/TIN,UVS0058,SUNRISE FOOD PTE LTD,11.5,11.5,11.5,11.5
2022-12-12,SAUCE-10,TRUFFLE MAYONNAISE 1KG/PKT,UVC0001,CASH SUPPLIER (NON-GST),32.0,32.0,32.0,32.0
2022-12-12,SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,UVL0005,LEE HUAT SEAFOOD SUPPLIER,32.5,32.5,32.5,32.5
2022-12-12,SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,UVF0021,FARMFOOD TRADING PTE LTD,8.5,8.5,8.5,10.5
2022-12-12,SCS001,SEAFOOD- CRAB STICK 40pkt/ctns (ORANGE STICK-MALAYSIA),UVT0007,DODO MARKETING PTE LTD,1.2,1.125,0.5,1.2
2022-12-12,SCS005,SEAFOOD- CRAB STICK LI CHUA KANIMI 250gmX40pkt,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1.43,1.43,1.43,1.43
2022-12-12,SLB007,SEAFOOD- CRAY PRAWN 100-150,UVP0001,PAN OCEAN SINGAPORE PTE LTD,16.0,16.0,16.0,16.0
2022-12-12,SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,8.6,8.3,8.3,8.6
2022-12-12,SOYS03-02,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN M 144PCS/CTNS,UVA0001,ANGLISS SINGAPORE PTE LTD,0.94,0.94,0.94,1.5
2022-12-12,SPH002,SEAFOOD- PRAWN HEAD/SHELL BULK 2X5KG/CTNS,UVS0027,SEA VENTURE ENTERPRISE PTE LTD,2.0,2.0,2.0,2.0
2022-12-12,SPR001-02,SEAFOOD- PRAWN MEAT PTO 31/40 10X1KG/CTNS (A121/122),UVP0001,PAN OCEAN SINGAPORE PTE LTD,7.5,7.5,7.5,7.5
2022-12-12,SQC001,SEAFOOD- SQUID CUT WITH SKIN 6X2KG/CTNS,UVF0021,FARMFOOD TRADING PTE LTD,3.3,3.3,3.3,3.3
2022-12-12,SQU003-05,SEAFOOD- SQUID WHOLE ROUND (10INCH UP) 5kgX2 10kg/ctn,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,9.5,9.5,9.5,9.5
2022-12-12,SQU004,SEAFOOD- FRESH SQUID,UVC0035,TECK CASH SUPPLIER (NON-GST),13.5,13.5,13.5,13.5
2022-12-12,SSC002-02,SEAFOOD- FLOWER CRAB 150-200 8KG/CTNS,UVS0005,SONG FISH DEALER PTE LTD,6.0,6.0,6.0,6.0
2022-12-12,SVA0011,SEAFOOD- VANNAMEI HOSO 16-20pcs 6x2pkt/ctn,UVP0001,PAN OCEAN SINGAPORE PTE LTD,11.5,10.3,9.5,11.5
2022-12-12,SVA0011-02,SEAFOOD- VANNAMEI HOSO 16-20pcs 10X1pkt/ctn,UVP0001,PAN OCEAN SINGAPORE PTE LTD,11.5,11.5,11.5,11.5
2022-12-12,SVA002-06,SEAFOOD- BLACK TIGER HOSO 13/15 10X1pkt,UVF0021,FARMFOOD TRADING PTE LTD,12.7,13.5,12.7,13.5
2022-12-12,SVA002-11,SEAFOOD- BLACK TIGER HOSO 16/20 1kg x 10pkt,UVF0021,FARMFOOD TRADING PTE LTD,10.3,11.5,10.3,12.0
2022-12-12,SVA002-11,SEAFOOD- BLACK TIGER HOSO 16/20 1kg x 10pkt,UVP0001,PAN OCEAN SINGAPORE PTE LTD,12.0,11.5,10.3,12.0
2022-12-12,SVA003,SEAFOOD- VANNAMEI HOSO 51-60 GOLDEN-PERU 700GM/PKT,UVS0014,SIN HIN FROZEN FOOD PTE LTD,6.5,6.5,6.5,6.5
2022-12-12,SVA004-03,SEAFOOD- VANNAMEI HOSO COOKED 31-40 12X1pkt/ctn (EMERALD),UVS0014,SIN HIN FROZEN FOOD PTE LTD,10.0,10.0,10.0,10.0
2022-12-12,SVA004-07,SEAFOOD- VANNAMEI HOSO COOKED 41-50 12X1pkt/ctn (EMERALD),UVS0014,SIN HIN FROZEN FOOD PTE LTD,9.5,9.5,9.5,9.5
2022-12-12,SVA008-02,SEAFOOD- VANNAMEI HOSO 41-50 GOLDEN-PERU 700GM/PKT,UVS0014,SIN HIN FROZEN FOOD PTE LTD,6.9,6.9,6.9,6.9
2022-12-12,SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs A&O 10x1pkt/ctn,UVF0021,FARMFOOD TRADING PTE LTD,7.55,7.55,6.9,9.0
2022-12-12,SVA009-04,SEAFOOD- VANNAMEI HOSO 26-30pcs 10X1KG - G54,UVF0021,FARMFOOD TRADING PTE LTD,8.37,8.37,8.37,8.37
2022-12-12,SWC004,SEAFOOD- GONG GONG FRESH,UVC0035,TECK CASH SUPPLIER (NON-GST),5.0,5.0,5.0,5.0
2022-12-12,SWC005-01,SEAFOOD- COCKLES FRESH,UVC0035,TECK CASH SUPPLIER (NON-GST),5.0,5.0,5.0,5.0
2022-12-12,SWC006-02,SEAFOOD- BAMBOO CLAMS 10/12 10X1kg/ctn,UVL0005,LEE HUAT SEAFOOD SUPPLIER,4.0,4.0,4.0,4.0
2022-12-19,BBA001,BEEF BALL 1kg/pkt (PING PONG),UVP0014,PING PONG FOODS PTE LTD,9.0,9.0,9.0,9.0
2022-12-19,BBR002,BEEF BRISKET PE * (QUALITY BEEF-BRAZIL),UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,7.8,7.8,6.9,7.8
2022-12-19,BFC001,BEEF FATS 25KG/CTNS,UVH0029,SUPER HI DINING,4.0,4.0,4.0,4.0
2022-12-19,BFT004,BEEF FLEXOR TENDON HIND (QUALITY BEEF-BRAZIL),UVA0019,AMAX FOODS PTE LTD,7.9,7.9,7.8,8.5
2022-12-19,BFT006,BEEF PADDY WACK (QUALITY BEEF),UVK0002,KOH SEE LONG FOOD PTE LTD,3.2,3.2,3.2,3.2
2022-12-19,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),UVI0005,INTEROCEAN FOODS PTE LTD,7.6,7.75,6.1,7.8
2022-12-19,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),UVS0008,COUNTRY FOODS PTE LTD,12.2,7.75,6.1,7.8
2022-12-19,BKN005,BEEF KNUCKLE CUBE (BUTHER'S RIDGE) 500GMX20PKT,UVS0008,COUNTRY FOODS PTE LTD,5.3,5.3,5.3,5.3
2022-12-19,BMB002,BEEF MARROW BONE CUT 2 INCH,UVG0016,GOLD HOG SUPPLY PTE LTD,2.1,2.1,1.9,2.2
2022-12-19,BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,UVT0021,T&L INDUSTRIES PTE LTD,5.5,5.5,4.5,6.2
2022-12-19,BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UVS0008,COUNTRY FOODS PTE LTD,6.0,3.0,3.0,3.0
2022-12-19,BOM001-02,BEEF OMASUM AUST 20KG/CTNS,UVM0001,MUA HIN POULTRY FARM PTE LTD,8.2,7.6,7.6,8.2
2022-12-19,BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 420GM X 15PKT,UVS0008,COUNTRY FOODS PTE LTD,4.4,4.4,4.29,4.4
2022-12-19,BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),UVA0019,AMAX FOODS PTE LTD,10.4,10.4,10.4,10.4
2022-12-19,BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,UVS0008,COUNTRY FOODS PTE LTD,6.0,3.0,3.0,3.0
2022-12-19,BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),UVS0008,COUNTRY FOODS PTE LTD,5.5,5.6,5.0,6.0
2022-12-19,BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),UVC0025,CHEE SONG FOODS PTE LTD,9.5,9.55,9.5,10.5
2022-12-19,BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,UVC0025,CHEE SONG FOODS PTE LTD,42.8,46.0,42.8,48.0
2022-12-19,BSR004-03,BEEF SHORTRIB BONE IN (BEAUVALLET-BRAZIL),UVK0002,KOH SEE LONG FOOD PTE LTD,7.8,7.8,7.8,7.8
2022-12-19,CBON01,CHICKEN BONE,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,5.0,2.5,2.5,3.56
2022-12-19,CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),UVS0008,COUNTRY FOODS PTE LTD,2.8,1.9,1.9,2.8
2022-12-19,CCUB11,CHICKEN CUBE  400GM X 12PKT (PERDIGAO),UVS0008,COUNTRY FOODS PTE LTD,3.5,3.5,3.3,3.5
2022-12-19,CHIF002,CHICKEN- FRESH CHICKEN (KG) / PULLET (M),UVC0035,TECK CASH SUPPLIER (NON-GST),8.24,8.24,8.24,8.24
2022-12-19,CKAD07,FULLY COOKED FRIED CHICKEN CRISPY KATSUDON,UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,8.2,8.2,8.2,8.2
2022-12-19,CMIJ03,CHICKEN- MID JOINT 35-45gm (AURORA) 12X1pkt,UVP0002,PIN CORPORATION PTE LTD,9.2,4.6,4.6,4.65
2022-12-19,CMIJ03-02,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX12pkt,UVS0008,COUNTRY FOODS PTE LTD,3.1,4.8,3.1,4.8
2022-12-19,CMIJ04,CHICKEN- MID JOINT 30gm (FIRST PRIDE) 1kgX12pkt,UVS0008,COUNTRY FOODS PTE LTD,3.1,4.9,3.1,4.9
2022-12-19,CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,UVQ0005,QUALITY MEAT PTE LTD,2.0,2.0,2.0,2.0
2022-12-19,CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 20X300gm,UVS0008,COUNTRY FOODS PTE LTD,2.5,2.5,2.5,2.5
2022-12-19,CNSF02,CHICKEN STIR FRY 250GM X 12PKT (BUTHER'S RIDGE),UVS0008,COUNTRY FOODS PTE LTD,2.5,2.5,2.5,2.5
2022-12-19,COLD01,CHICKEN- OLD FOWL,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,13.799999999999999,4.6,4.6,4.6
2022-12-19,CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,5.5,5.5,5.5,5.5
2022-12-19,CWHL14,CHICKEN- WHOLE LEG 230-260GM (FRESH),UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,19.0,9.5,9.5,9.5
2022-12-19,CWIN01-03,CHICKEN WING 80-100GM UP (SEARA) 2KGX6PKT,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,3.8,3.8,3.8,3.8
2022-12-19,CWIN01-05,CHICKEN WING 75-90gm (PERDIAGO) 15kg/ctn,UVP0002,PIN CORPORATION PTE LTD,57.0,57.0,57.0,63.0
2022-12-19,CWIN02-06,CHICKEN WING 90-110gm UP (TYSON) 12X1pkt,UVS0008,COUNTRY FOODS PTE LTD,3.0,3.375,3.0,3.75
2022-12-19,CWIN02-08,CHICKEN WING 90gm UP (MORO) 2kgX8pkt,UVS0008,COUNTRY FOODS PTE LTD,3.0,3.0,3.0,3.0
2022-12-19,CWIN05-04,CHICKEN WING 120GMUP / 120-150gm UP (PD/SEARA/AVIA)15kg/ctn,UVM0001,MUA HIN POULTRY FARM PTE LTD,45.75,45.75,45.75,46.5
2022-12-19,CWIN06-04,ChICKEN WING STICK(SEARA) 12x1KG/CTNS,UVM0001,MUA HIN POULTRY FARM PTE LTD,3.1,3.1,3.1,3.3
2022-12-19,DUCK01-04,DUCK- HALAL FRESH WHOLE DUCK (3.56kg/pcs),UVK0007,KENDO TRADING PTE LTD,5.21,5.33,4.5,6.0
2022-12-19,DUCK04-02,DUCK- SMOKE DUCK BREAST (ORIGINAL) 220gm/pcsS,UVA0004,ARCO MARKETING PTE LTD,9.0,9.0,9.0,9.5
2022-12-19,DUCK05-02,DUCK TONGUE,UVM0016,MAMAMI DEAL PTE LTD,15.0,15.0,15.0,19.0
2022-12-19,DUCK06,DUCK HEAD 5KG/PKT,UVK0007,KENDO TRADING PTE LTD,8.0,2.0,2.0,3.5
2022-12-19,DUCK08,DUCK NECKS SKINLESS  10kg/ctn,UVK0007,KENDO TRADING PTE LTD,10.4,2.6,2.6,2.6
2022-12-19,DUCK15-03,DUCK- DUCK LIVER PRE SLICED 50GM/PCS,UVC0029,CLASSIC FINE FOODS (S) PTE LTD,78.0,95.07,78.0,109.22
2022-12-19,DUCK20,DUCK BONE,UVK0007,KENDO TRADING PTE LTD,0.9,0.9,0.9,0.9
2022-12-19,FBA001-05,FISH- FRESH SPANISH MACKEREL,UVA0030,AH TECK (TNL),9.5,9.0,7.5,10.5
2022-12-19,FBA006-01,FISH- BATANG STEAK 3-5 2kgX5pkt,UVS0005,SONG FISH DEALER PTE LTD,6.5,6.5,6.1,6.5
2022-12-19,FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,UVL0024,LAM KEE FISHERIES PTE LTD,17.7,18.3,17.7,19.5
2022-12-19,FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,UVS0046,STS SEAFOOD DIRECT PTE LTD,163.0,50.0,49.0,58.0
2022-12-19,FCU001,FISH- CUTTLEFISH 5kg/pkt,UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,25.5,5.1,5.1,5.1
2022-12-19,FGR004,FISH- FRESH FLOWER GROUPER,UVT0021,T&L INDUSTRIES PTE LTD,12.75,10.5,9.5,13.0
2022-12-19,FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,3.2,3.2,2.8,3.2
2022-12-19,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,UVT0021,T&L INDUSTRIES PTE LTD,51.0,17.0,14.5,17.0
2022-12-19,FRS002,FISH- FRESH RED GROUPER - BIG,UVT0021,T&L INDUSTRIES PTE LTD,29.5,28.25,25.0,30.0
2022-12-19,FRS005,FISH- RED SNAPPER FISH,UVT0021,T&L INDUSTRIES PTE LTD,33.0,16.5,14.0,17.0
2022-12-19,FSB002-01,FISH- FRESH SEABASS 600-700GM,UVT0033,TIONG HIN FISH MERCHANT CO,6.73,6.779999999999999,6.0,7.45
2022-12-19,FSB002-03,FISH- FRESH SEABASS 500-600GM,UVT0021,T&L INDUSTRIES PTE LTD,16.0,6.7,6.7,8.0
2022-12-19,FSB002-03,FISH- FRESH SEABASS 500-600GM,UVT0033,TIONG HIN FISH MERCHANT CO,87.27,6.7,6.7,8.0
2022-12-19,FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,UVT0033,TIONG HIN FISH MERCHANT CO,13.52,6.82,6.7,6.9
2022-12-19,FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,UVT0033,TIONG HIN FISH MERCHANT CO,6.79,6.8,6.78,7.02
2022-12-19,FSF004-08,FISH- SUTCHI FILLET 400-600gm 6kg/ctn (TWIN) DL 478,UVT0024,TG FISHERY HOLDINGS CORPORATION,14.44,15.32,14.44,17.0
2022-12-19,FSF010-06,FISH- SUTCHI FILLET BUTTERFLY CUT 900-1000gm 10kg/ctn,UVT0024,TG FISHERY HOLDINGS CORPORATION,2.17,2.35,2.17,2.87
2022-12-19,FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,3.6,1.8,1.8,1.8
2022-12-19,FSN001-03,FISH- TOMAN FILLET 300/500 10KG/CTNS,UVT0006,THE SEAFOOD COMPANY PTE LTD,8.2,8.2,7.5,8.2
2022-12-19,FSN003,FISH- FRESH TOMAN FILLET,UVA0030,AH TECK (TNL),20.4,11.2,9.5,11.2
2022-12-19,FSN003,FISH- FRESH TOMAN FILLET,UVT0021,T&L INDUSTRIES PTE LTD,11.2,11.2,9.5,11.2
2022-12-19,FSR002,FISH- STING RAY 1000-2000gm 10kg/ctn,UVL0005,LEE HUAT SEAFOOD SUPPLIER,9.0,9.0,9.0,9.0
2022-12-19,FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),UVK0018,KIDA FOOD TRADING PTE LTD,22.0,22.0,22.0,22.0
2022-12-19,MBL001-01,MUTTON BONELESS LEG (FLETCHER-AUST),UVA0019,AMAX FOODS PTE LTD,11.2,11.75,10.8,12.8
2022-12-19,MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,UVG0016,GOLD HOG SUPPLY PTE LTD,16.5,16.5,15.0,16.5
2022-12-19,MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,USVS0018,SINGYI F&B PTE LTD,7.8,7.8,7.8,7.8
2022-12-19,MPL001,MUTTON PLUCK / MUTTON LIVER,UVG0016,GOLD HOG SUPPLY PTE LTD,4.6,4.8,4.6,4.8
2022-12-19,MTR001,MUTTON TRIPE,UVK0002,KOH SEE LONG FOOD PTE LTD,12.0,4.0,4.0,4.0
2022-12-19,OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,4.0,4.0,4.0,4.0
2022-12-19,OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,UVS0014,SIN HIN FROZEN FOOD PTE LTD,6.3,6.3,6.3,6.3
2022-12-19,OBA011,OTHER- FRIED FISH BALL (FIGO) 10x1KG/CTNS,UVF0021,FARMFOOD TRADING PTE LTD,4.43,4.43,4.43,4.43
2022-12-19,OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,UVT0023,TOP CHOICE FOOD (S) PTE LTD,8.2,8.2,8.2,8.2
2022-12-19,OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,UVF0021,FARMFOOD TRADING PTE LTD,9.45,4.725,4.72,4.73
2022-12-19,OCK002,OTHER- MINI CHIKUWA 500GMX20pkt/ctns MUSHROOM,UVF0021,FARMFOOD TRADING PTE LTD,2.58,2.58,2.58,2.58
2022-12-19,OCL014,OTHER- MOUSSE CAKE - RED VELVET,UVZ0003,ZUZEN FOOD PTE LTD,20.0,20.0,20.0,20.0
2022-12-19,OCP002,OTHER- CHICKEN BURGER BREADED (FARMPRIDE) 375gmX18pkt,UVS0008,COUNTRY FOODS PTE LTD,3.0,2.8,2.6,3.0
2022-12-19,OCP003-02,OTHER- CHICKEN PATTIES BREADED (FARMPRIDE) 500gmX18pkt,UVS0008,COUNTRY FOODS PTE LTD,3.5,3.5,3.5,3.5
2022-12-19,OCP004-02,OTHER- CHICKEN PATTIES (PRIMO-ROSEMARY) 420gmX15pkt,UVS0008,COUNTRY FOODS PTE LTD,4.4,4.4,4.4,4.4
2022-12-19,OCS001,OTHER- CHAR SIEW CUBE,UVC0014,COSS FOOD MARKETING PTE LTD,2.75,2.75,2.75,2.75
2022-12-19,ODU016,OTHER- FISH & SOY ROLL 10S 300GMX30PKT/CTNS,UVF0021,FARMFOOD TRADING PTE LTD,1.54,1.54,1.54,1.54
2022-12-19,ODU018,OTHER- RING RING ROLL/SOYBEAN ROLL 168GM X 15PKT,UVT0023,TOP CHOICE FOOD (S) PTE LTD,2.45,2.45,2.45,2.45
2022-12-19,OED001,OTHER- EDAMAME IN SHELL 400GM X 25PKT,UVB0006,BEN FOODS (S) PTE LTD,1.1,1.1,1.1,1.1
2022-12-19,OED003,OTHER- EDAMAME BEAN (WITHOUT SHELL)  10X1KG/CTNS,UVB0006,BEN FOODS (S) PTE LTD,3.5,3.5,2.8,3.5
2022-12-19,OFC005,OTHER- THAI FISH CAKE FIGO 500gm/pkt x 20pkt/ctns,UVF0021,FARMFOOD TRADING PTE LTD,2.6,2.6,2.6,2.6
2022-12-19,OFC006-02,OTHER- FISH CAKE - PANDAN FISH FACE 450gm X 20pkt (KANIKA),UVF0021,FARMFOOD TRADING PTE LTD,4.6,4.6,4.6,4.6
2022-12-19,OFF005-01,OTHER- SEASONED WEDGE (LAMB WESTON) 12X1KG/CTNS,UVB0006,BEN FOODS (S) PTE LTD,5.25,5.25,4.83,5.25
2022-12-19,OFF006-03,OTHER- F.FRIES CRISS CROSS  (CROKKN BATTERED) 4 X 2.5KG/CTNS,UVB0006,BEN FOODS (S) PTE LTD,8.75,8.75,8.75,8.75
