item_code,description,week_start,vendor_code,vendor_name,total
PRIB01-09,PORK MEALTY RIBLETS (FAMADESA-SPAIN) 10KG/CTNS,2022-11-07,UVS0062,SIAM CANADIAN (ASIA) LIMITED,85428.0
PRIB01-09,PORK MEALTY RIBLETS (FAMADESA-SPAIN) 10KG/CTNS,2022-12-05,UVS0062,SIAM CANADIAN (ASIA) LIMITED,80388.0
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,366.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-03,UVJ0018,JB FROZEN FOOD PTE LTD,17550.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-10,UVB0024,BRF GLOBAL GMBH,87374.7
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-10,UVJ0018,JB FROZEN FOOD PTE LTD,17550.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-17,UVA0019,AMAX FOODS PTE LTD,24480.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-24,UVA0019,AMAX FOODS PTE LTD,12240.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,5481.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-31,UVA0019,AMAX FOODS PTE LTD,15300.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-31,UVJ0018,JB FROZEN FOOD PTE LTD,5940.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-11-07,UVA0019,AMAX FOODS PTE LTD,12240.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-11-07,UVJ0018,JB FROZEN FOOD PTE LTD,16632.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-11-14,UVA0019,AMAX FOODS PTE LTD,11689.199999999999
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-11-21,UVC0011,CHIP HONG FARM PRODUCT,32400.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-11-21,UVG0016,GOLD HOG SUPPLY PTE LTD,35316.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-11-28,UVC0011,CHIP HONG FARM PRODUCT,32400.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-12-05,UVB0024,BRF GLOBAL GMBH,181683.9
PSHO06,PORK SHOULDER BUTT KURO 500gm X 20pkt,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,459.99999999999994
PSHO06,PORK SHOULDER BUTT KURO 500gm X 20pkt,2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,459.99999999999994
PSHO07,PORK SHOULDER (FRIMESA) 25KG/CTNS,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,7612.5
PSHO07,PORK SHOULDER (FRIMESA) 25KG/CTNS,2022-11-21,UVJ0018,JB FROZEN FOOD PTE LTD,3600.0
PSHO07,PORK SHOULDER (FRIMESA) 25KG/CTNS,2022-11-28,UVJ0018,JB FROZEN FOOD PTE LTD,3600.0
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-10-10,UVC0011,CHIP HONG FARM PRODUCT,343.1484
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-10-24,UVC0011,CHIP HONG FARM PRODUCT,353.12
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-11-07,UVC0011,CHIP HONG FARM PRODUCT,333.366
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-11-07,UVP0002,PIN CORPORATION PTE LTD,1447.974
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-11-14,UVP0002,PIN CORPORATION PTE LTD,592.977
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-11-21,UVP0002,PIN CORPORATION PTE LTD,1858.3619999999999
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-12-05,UVP0002,PIN CORPORATION PTE LTD,1428.933
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-12-12,UVP0002,PIN CORPORATION PTE LTD,5716.7880000000005
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-12-26,UVC0011,CHIP HONG FARM PRODUCT,315.65999999999997
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-12-26,UVG0016,GOLD HOG SUPPLY PTE LTD,2931.5099999999998
PSHT02,PORK LACONE / SHANK SAW CUT (BEC),2022-11-07,UVP0002,PIN CORPORATION PTE LTD,107.30399999999999
PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),2022-11-21,UVP0002,PIN CORPORATION PTE LTD,607.167
PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),2022-12-12,UVC0011,CHIP HONG FARM PRODUCT,599.3100000000001
PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),2022-12-19,UVC0011,CHIP HONG FARM PRODUCT,2515.8
PSKI01,PORK SKIN 5kg/pkt,2022-10-03,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,550.4
PSKI01,PORK SKIN 5kg/pkt,2022-10-10,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,183.0
PSKI01,PORK SKIN 5kg/pkt,2022-10-17,UVT0004,TIONG LIAN FOOD PTE LTD,840.0
PSKI01,PORK SKIN 5kg/pkt,2022-10-24,UVT0004,TIONG LIAN FOOD PTE LTD,420.0
PSKI01,PORK SKIN 5kg/pkt,2022-10-31,UVO0004,OJJ FOODS PTE LTD,225.0
PSKI01,PORK SKIN 5kg/pkt,2022-11-14,UVO0004,OJJ FOODS PTE LTD,472.5
PSKI01,PORK SKIN 5kg/pkt,2022-11-21,UVT0004,TIONG LIAN FOOD PTE LTD,184.0
PSKI01,PORK SKIN 5kg/pkt,2022-11-28,UVO0004,OJJ FOODS PTE LTD,870.0
PSKI01,PORK SKIN 5kg/pkt,2022-12-05,UVT0004,TIONG LIAN FOOD PTE LTD,180.0
PSKI01,PORK SKIN 5kg/pkt,2022-12-12,UVO0004,OJJ FOODS PTE LTD,530.0
PSKI01,PORK SKIN 5kg/pkt,2022-12-12,UVT0004,TIONG LIAN FOOD PTE LTD,156.0
PSKI01,PORK SKIN 5kg/pkt,2022-12-26,UVO0004,OJJ FOODS PTE LTD,1035.0
PSKI01,PORK SKIN 5kg/pkt,2022-12-26,UVT0004,TIONG LIAN FOOD PTE LTD,24.0
PSOF010,PORK SOFTBONE (COLES-AUST),2022-11-14,UVC0001,CASH SUPPLIER (NON-GST),120.0
PSPA09,PORK- SPARERIB ALIBEM 22KG,2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,2695.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-10-17,UVC0011,CHIP HONG FARM PRODUCT,1468.8
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-10-17,UVS0008,COUNTRY FOODS PTE LTD,40095.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-11-07,UVS0008,COUNTRY FOODS PTE LTD,21150.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,8460.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-11-28,UVS0008,COUNTRY FOODS PTE LTD,8460.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-12-05,UVC0011,CHIP HONG FARM PRODUCT,2160.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,4860.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-12-12,UVC0011,CHIP HONG FARM PRODUCT,1728.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,4860.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-12-19,UVC0011,CHIP HONG FARM PRODUCT,1296.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,4860.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-12-26,UVB0024,BRF GLOBAL GMBH,119536.56
PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,400.0
PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,400.0
PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),2022-11-07,UVS0008,COUNTRY FOODS PTE LTD,420.0
PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,420.0
PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,840.0
PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,420.0
PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,840.0
PSPA12,PORK- SPARERIB 18KG,2022-12-26,UVC0001,CASH SUPPLIER (NON-GST),1530.0
PSTO02,PORK STOMACH MAW UNSCALDED (AUST 822) 15KG/CTNS,2022-12-26,UVR0001,REN & ZHANG WORLDWIDE TRADING(S)PTE LTD,1793.9999999999998
PSTO05,PORK STOMACH COOKED (EXCELENCIA-SA) 18KG/CTNS,2022-10-31,UVL0014,LP EXPORT DMCC,17197.2
PSTO12,PORK STOMACH COOKED 10kg/ctn (ATRIA-FINLAND 22),2022-10-03,UVG0001,GOODCROP PTE LTD,2871.0
PSTO12,PORK STOMACH COOKED 10kg/ctn (ATRIA-FINLAND 22),2022-10-17,UVG0001,GOODCROP PTE LTD,2871.0
PSTO12,PORK STOMACH COOKED 10kg/ctn (ATRIA-FINLAND 22),2022-10-24,UVG0001,GOODCROP PTE LTD,2970.0
PSTO12,PORK STOMACH COOKED 10kg/ctn (ATRIA-FINLAND 22),2022-12-26,UVN0011,NEW DAWN FROZEN FOOD PTE LTD,2700.0
PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,2022-10-03,UVT0004,TIONG LIAN FOOD PTE LTD,981.35
PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,2022-10-17,UVT0004,TIONG LIAN FOOD PTE LTD,979.9250000000001
PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,2022-10-24,UVT0004,TIONG LIAN FOOD PTE LTD,1967.925
PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,2022-11-07,UVT0004,TIONG LIAN FOOD PTE LTD,981.8249999999999
PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,2022-11-28,UVT0004,TIONG LIAN FOOD PTE LTD,1973.625
PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,2022-12-12,UVT0004,TIONG LIAN FOOD PTE LTD,489.25
PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,2022-12-19,UVT0004,TIONG LIAN FOOD PTE LTD,988.9499999999999
PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,2022-12-26,UVT0004,TIONG LIAN FOOD PTE LTD,490.2
PTAI02,PORK TAIL (COSTA FOOD MEAT) 10KG/CTNS,2022-11-14,UVC0001,CASH SUPPLIER (NON-GST),20.0
PTON01,PORK- PIG TONGUE (AUST) 15kg/ctn,2022-10-10,UVO0004,OJJ FOODS PTE LTD,2100.0
PTRI02,PORK TRIMMING FRESH,2022-09-26,UVO0004,OJJ FOODS PTE LTD,1200.0
PTRI02,PORK TRIMMING FRESH,2022-10-03,UVO0004,OJJ FOODS PTE LTD,3000.0
PTRI02,PORK TRIMMING FRESH,2022-10-10,UVO0004,OJJ FOODS PTE LTD,3000.0
PTRI02,PORK TRIMMING FRESH,2022-10-17,UVO0004,OJJ FOODS PTE LTD,1800.0
PTRI02,PORK TRIMMING FRESH,2022-10-24,UVO0004,OJJ FOODS PTE LTD,3600.0
PTRI02,PORK TRIMMING FRESH,2022-10-31,UVO0004,OJJ FOODS PTE LTD,3600.0
PTRI02,PORK TRIMMING FRESH,2022-11-07,UVO0004,OJJ FOODS PTE LTD,2400.0
PTRI02,PORK TRIMMING FRESH,2022-11-14,UVO0004,OJJ FOODS PTE LTD,4338.9
PTRI02,PORK TRIMMING FRESH,2022-11-21,UVO0004,OJJ FOODS PTE LTD,3393.0
PTRI02,PORK TRIMMING FRESH,2022-11-28,UVO0004,OJJ FOODS PTE LTD,3392.4
PTRI02,PORK TRIMMING FRESH,2022-12-05,UVO0004,OJJ FOODS PTE LTD,3703.5
PTRI02,PORK TRIMMING FRESH,2022-12-12,UVO0004,OJJ FOODS PTE LTD,3795.0
PTRI02,PORK TRIMMING FRESH,2022-12-19,UVO0004,OJJ FOODS PTE LTD,4500.0
PTRI02,PORK TRIMMING FRESH,2022-12-26,UVO0004,OJJ FOODS PTE LTD,4885.2
PTRI03,PORK TRIMMING FROZEN,2022-10-03,UVO0004,OJJ FOODS PTE LTD,6390.0
PTRI03,PORK TRIMMING FROZEN,2022-10-10,UVO0004,OJJ FOODS PTE LTD,3089.8
PTRI03,PORK TRIMMING FROZEN,2022-10-17,UVO0004,OJJ FOODS PTE LTD,2637.6
PTRI03,PORK TRIMMING FROZEN,2022-10-31,UVO0004,OJJ FOODS PTE LTD,3982.4
PTRI03,PORK TRIMMING FROZEN,2022-11-14,UVO0004,OJJ FOODS PTE LTD,3044.2
PTRI03,PORK TRIMMING FROZEN,2022-11-21,UVO0004,OJJ FOODS PTE LTD,2192.0
PTRI03,PORK TRIMMING FROZEN,2022-11-28,UVO0004,OJJ FOODS PTE LTD,4259.6
PTRI03,PORK TRIMMING FROZEN,2022-12-05,UVO0004,OJJ FOODS PTE LTD,1290.0
PTRI03,PORK TRIMMING FROZEN,2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,1274.0
PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,2022-11-28,UVT0042,TAO YUAN PTE LTD,58.0
PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,2022-12-12,UVT0042,TAO YUAN PTE LTD,348.0
PTRI08,PORK SOFTBONE TRIMMING,2022-10-17,UVS0008,COUNTRY FOODS PTE LTD,1170.0
PTRI08,PORK SOFTBONE TRIMMING,2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,2106.0
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-10-24,UVH0030,HUBER'S PTE LTD,541.45
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-10-31,UVH0030,HUBER'S PTE LTD,521.22
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-11-21,UVH0030,HUBER'S PTE LTD,510.0
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-11-28,UVH0030,HUBER'S PTE LTD,542.3
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-12-26,UVH0030,HUBER'S PTE LTD,519.01
RICE07,RICE- RICE 25KG,2022-10-03,UVS0058,SUNRISE FOOD PTE LTD,396.0
RICE07,RICE- RICE 25KG,2022-10-10,UVS0058,SUNRISE FOOD PTE LTD,396.0
RICE07,RICE- RICE 25KG,2022-10-17,UVS0058,SUNRISE FOOD PTE LTD,396.0
RICE07,RICE- RICE 25KG,2022-10-24,UVS0058,SUNRISE FOOD PTE LTD,792.0
RICE07,RICE- RICE 25KG,2022-11-07,UVS0058,SUNRISE FOOD PTE LTD,396.0
RICE07,RICE- RICE 25KG,2022-11-14,UVS0058,SUNRISE FOOD PTE LTD,396.0
RICE07,RICE- RICE 25KG,2022-11-21,UVS0058,SUNRISE FOOD PTE LTD,396.0
RICE07,RICE- RICE 25KG,2022-11-28,UVS0058,SUNRISE FOOD PTE LTD,396.0
RICE07,RICE- RICE 25KG,2022-12-05,UVS0058,SUNRISE FOOD PTE LTD,594.0
RICE07,RICE- RICE 25KG,2022-12-12,UVS0058,SUNRISE FOOD PTE LTD,396.0
RICE07,RICE- RICE 25KG,2022-12-19,UVS0058,SUNRISE FOOD PTE LTD,396.0
RICE07,RICE- RICE 25KG,2022-12-26,UVS0058,SUNRISE FOOD PTE LTD,396.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-11-28,UVS0005,SONG FISH DEALER PTE LTD,1050.0
SAK006-01,SEAFOOD- ANG KA PRAWN FRESH,2022-12-12,UVC0035,TECK CASH SUPPLIER (NON-GST),145.0
SAUCE-01,SAUCE DARK SOYA 5L/TIN,2022-11-14,UVS0058,SUNRISE FOOD PTE LTD,57.5
SAUCE-01,SAUCE DARK SOYA 5L/TIN,2022-12-12,UVS0058,SUNRISE FOOD PTE LTD,57.5
SAUCE-03,SAUCE LIGHT SOYA 5L/TIN KCT GRADE 1,2022-10-10,UVS0058,SUNRISE FOOD PTE LTD,6.0
SAUCE-08,TRUFFLE AIOLI 360ML/BTL,2022-12-19,UVC0001,CASH SUPPLIER (NON-GST),140.0
SAUCE-09,MENTAIKO MAYO 360ML/BTL,2022-12-19,UVC0001,CASH SUPPLIER (NON-GST),140.0
SAUCE-10,TRUFFLE MAYONNAISE 1KG/PKT,2022-12-12,UVC0001,CASH SUPPLIER (NON-GST),32.0
SAUCE-43,STEAM FISH - SOY SAUCE 40pkt/ctns,2022-11-07,UVF0021,FARMFOOD TRADING PTE LTD,792.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-10-24,UVF0021,FARMFOOD TRADING PTE LTD,108.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-11-21,UVF0021,FARMFOOD TRADING PTE LTD,108.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-12-26,UVF0021,FARMFOOD TRADING PTE LTD,108.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-12-12,UVL0005,LEE HUAT SEAFOOD SUPPLIER,1625.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-10-10,UVY0006,YOCORN FOOD ENTERPRISE PTE LTD,390.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-10-03,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,306.42
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-10-31,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,306.48
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-11-14,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,313.26
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-12-26,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,313.26
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-09-26,UVP0001,PAN OCEAN SINGAPORE PTE LTD,312.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-03,UVP0001,PAN OCEAN SINGAPORE PTE LTD,624.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-24,UVP0001,PAN OCEAN SINGAPORE PTE LTD,624.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-31,UVP0001,PAN OCEAN SINGAPORE PTE LTD,624.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-03,UVS0005,SONG FISH DEALER PTE LTD,2250.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-17,UVS0005,SONG FISH DEALER PTE LTD,2250.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-31,UVS0005,SONG FISH DEALER PTE LTD,4050.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-11-21,UVS0005,SONG FISH DEALER PTE LTD,1500.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-11-28,UVS0005,SONG FISH DEALER PTE LTD,1500.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-12-05,UVS0005,SONG FISH DEALER PTE LTD,1500.0
SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,2022-11-14,UVL0032,LONG YUE TENG TRADING PTE LTD,1520.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-11-14,UVT0006,THE SEAFOOD COMPANY PTE LTD,575.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-14,UVF0021,FARMFOOD TRADING PTE LTD,2550.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-14,UVP0001,PAN OCEAN SINGAPORE PTE LTD,210.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-21,UVF0021,FARMFOOD TRADING PTE LTD,4250.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-28,UVF0021,FARMFOOD TRADING PTE LTD,6800.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-05,UVF0021,FARMFOOD TRADING PTE LTD,2550.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-12,UVF0021,FARMFOOD TRADING PTE LTD,2550.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-19,UVF0021,FARMFOOD TRADING PTE LTD,2550.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-26,UVF0021,FARMFOOD TRADING PTE LTD,2550.0
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-10-10,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,960.0
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-11-07,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,960.0
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-11-28,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,960.0
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-12-19,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,960.0
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-12-26,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,480.0
SCG001,CAVIAR OSIETRA CLASSIC 30G/TIN GIAVERI ITALY,2022-11-28,UVA0001,ANGLISS SINGAPORE PTE LTD,53.0
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-10-03,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,640.0
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-10-24,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,640.0
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-11-21,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,640.0
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-12-05,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,640.0
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-12-19,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,384.0
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-12-26,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,640.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-10-03,UVZ0003,ZUZEN FOOD PTE LTD,650.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-10-10,UVZ0003,ZUZEN FOOD PTE LTD,570.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-10-24,UVZ0003,ZUZEN FOOD PTE LTD,570.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-10-31,UVZ0003,ZUZEN FOOD PTE LTD,570.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-11-14,UVZ0003,ZUZEN FOOD PTE LTD,590.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-11-21,UVZ0003,ZUZEN FOOD PTE LTD,590.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-11-28,UVZ0003,ZUZEN FOOD PTE LTD,590.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-12-05,UVZ0003,ZUZEN FOOD PTE LTD,1180.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-12-19,UVZ0003,ZUZEN FOOD PTE LTD,236.0
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-10-10,UVJ0001,JCS SHRIMPS PTE LTD,331.20000000000005
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-11-07,UVJ0001,JCS SHRIMPS PTE LTD,331.20000000000005
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-12-19,UVJ0001,JCS SHRIMPS PTE LTD,331.20000000000005
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-12-26,UVJ0001,JCS SHRIMPS PTE LTD,331.20000000000005
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,2022-11-07,UVT0006,THE SEAFOOD COMPANY PTE LTD,417.59999999999997
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,2022-11-21,UVT0006,THE SEAFOOD COMPANY PTE LTD,696.0
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-10-03,UVZ0003,ZUZEN FOOD PTE LTD,322.5
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-10-17,UVZ0003,ZUZEN FOOD PTE LTD,322.5
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-10-31,UVZ0003,ZUZEN FOOD PTE LTD,215.0
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-11-07,UVZ0003,ZUZEN FOOD PTE LTD,430.0
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-11-28,UVZ0003,ZUZEN FOOD PTE LTD,537.5
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-12-19,UVZ0003,ZUZEN FOOD PTE LTD,537.5
