item_code,description,date,quantity,purchase_quantity
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-12-01,4389.9,520.0
PLOR03,PORK BABY BACK RIBS MARINATED - HONEY 1PCS/PKT,2022-10-01,8.0,0.0
PLOR03,PORK BABY BACK RIBS MARINATED - HONEY 1PCS/PKT,2022-11-01,12.0,30.0
PLOR03,PORK BABY BACK RIBS MARINATED - HONEY 1PCS/PKT,2022-12-01,77.0,30.0
PM-01,PORK- MINCED PORK 6X2KG/CTNS,2022-10-01,6636.0,0.0
PM-01,PORK- MINCED PORK 6X2KG/CTNS,2022-11-01,6380.0,0.0
PM-01,PORK- MINCED PORK 6X2KG/CTNS,2022-12-01,7200.0,0.0
PM-02,PORK- MINCED PORK A 6X2KG/CTNS,2022-10-01,3988.0,0.0
PM-02,PORK- MINCED PORK A 6X2KG/CTNS,2022-11-01,4294.0,0.0
PM-02,PORK- MINCED PORK A 6X2KG/CTNS,2022-12-01,4302.0,0.0
PM-03,PORK- MINCED PORK AA 6X2KG/CTNS,2022-10-01,1696.0,0.0
PM-03,PORK- MINCED PORK AA 6X2KG/CTNS,2022-11-01,1388.0,0.0
PM-03,PORK- MINCED PORK AA 6X2KG/CTNS,2022-12-01,1450.0,0.0
PM-04,PORK MINCED 7/3 GRIND TWICE 6X2KG/CTNS,2022-10-01,2042.0,0.0
PM-04,PORK MINCED 7/3 GRIND TWICE 6X2KG/CTNS,2022-11-01,2098.0,0.0
PM-04,PORK MINCED 7/3 GRIND TWICE 6X2KG/CTNS,2022-12-01,2378.0,0.0
PM-05,PORK MINCED CHILL FRESH,2022-10-01,874.0,0.0
PM-05,PORK MINCED CHILL FRESH,2022-11-01,1187.0,0.0
PM-05,PORK MINCED CHILL FRESH,2022-12-01,1606.0,0.0
PM-06,PORK MINCED AA GRIND TWICE 6X2KG/CTNS,2022-10-01,584.0,0.0
PM-06,PORK MINCED AA GRIND TWICE 6X2KG/CTNS,2022-11-01,558.0,0.0
PM-06,PORK MINCED AA GRIND TWICE 6X2KG/CTNS,2022-12-01,432.0,0.0
PM-09,PORK MINCED GRIND TWICE 5KG/PKT,2022-10-01,1465.0,0.0
PM-09,PORK MINCED GRIND TWICE 5KG/PKT,2022-11-01,1570.0,0.0
PM-09,PORK MINCED GRIND TWICE 5KG/PKT,2022-12-01,1415.0,0.0
PM-10,PORK MINCED + PORK FAT,2022-10-01,18.0,0.0
PM-10,PORK MINCED + PORK FAT,2022-11-01,12.0,0.0
PM-10,PORK MINCED + PORK FAT,2022-12-01,16.0,0.0
PMIN06,PORK MINCED SULINA 500gmX20pkt,2022-10-01,595.0,200.0
PMIN06,PORK MINCED SULINA 500gmX20pkt,2022-11-01,21.0,0.0
PMIN07,PORK MINCED KURO 500gmX20pkt,2022-11-01,310.0,200.0
PMIN07,PORK MINCED KURO 500gmX20pkt,2022-12-01,493.0,200.0
PMPD01,PORK MEAT POWDER,2022-12-01,24.0,0.0
POCU01,PORK OIL CUBE 5kg/pkt,2022-10-01,3855.0,0.0
POCU01,PORK OIL CUBE 5kg/pkt,2022-11-01,3945.0,0.0
POCU01,PORK OIL CUBE 5kg/pkt,2022-12-01,4115.0,0.0
PORT01,PORK- PORK AORTA 10kg/ctn 121/505,2022-11-01,39.25,13.15
PORT01,PORK- PORK AORTA 10kg/ctn 121/505,2022-12-01,160.0,20.0
PORT02,PORK- PORK AORTA,2022-12-01,68.05,10.25
PRB001,OTHER- PRAWN BALL 36's 1kgX12pkt,2022-10-01,5.0,0.0
PRB001,OTHER- PRAWN BALL 36's 1kgX12pkt,2022-11-01,3.0,0.0
PRB002,OTHER- PRAWN BALL 1kg SINGOURMENT,2022-11-01,6.0,0.0
PREC02,PORK RECTUMS (EXCELENCIA-BRAZIL) 16KG/CTNS,2022-11-01,1010.0,7008.0
PREC02,PORK RECTUMS (EXCELENCIA-BRAZIL) 16KG/CTNS,2022-12-01,1728.0,0.0
PREC03,PORK RECTUMS 10kg/ctns (ICCT),2022-10-01,2940.0,720.0
PREC03,PORK RECTUMS 10kg/ctns (ICCT),2022-11-01,1910.0,200.0
PREC03,PORK RECTUMS 10kg/ctns (ICCT),2022-12-01,2190.0,860.0
PREC05,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),2022-10-01,50.0,0.0
PRIB01-09,PORK MEALTY RIBLETS (FAMADESA-SPAIN) 10KG/CTNS,2022-10-01,3670.0,25200.0
PRIB01-09,PORK MEALTY RIBLETS (FAMADESA-SPAIN) 10KG/CTNS,2022-11-01,17519.14,25200.0
PRIB01-09,PORK MEALTY RIBLETS (FAMADESA-SPAIN) 10KG/CTNS,2022-12-01,8672.0,25200.0
PRIB01-13,PORK MEALTY RIBLETS (AURORA) 10kg/ctn,2022-10-01,22120.0,0.0
PRIB01-13,PORK MEALTY RIBLETS (AURORA) 10kg/ctn,2022-11-01,1290.0,0.0
PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,2022-10-01,2965.0,0.0
PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,2022-11-01,2540.0,0.0
PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,2022-12-01,1555.0,0.0
PRIB05-01,PORK RIBLETS 3 INCH,2022-10-01,28.0,0.0
PRIB05-01,PORK RIBLETS 3 INCH,2022-11-01,18.0,0.0
PRIB05-01,PORK RIBLETS 3 INCH,2022-12-01,26.0,0.0
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-10-01,70.0,0.0
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-11-01,310.0,0.0
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-12-01,670.0,0.0
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-10-01,385.0,0.0
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-11-01,680.0,0.0
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-12-01,455.0,0.0
PRIB07,PORK RIBLETS CUT 2 INCH 5KGX2PKT/CTNS,2022-10-01,1575.0,0.0
PRIB07,PORK RIBLETS CUT 2 INCH 5KGX2PKT/CTNS,2022-11-01,1200.0,0.0
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-10-01,5435.0,0.0
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-11-01,5825.0,0.0
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-12-01,6810.0,0.0
PRIB09,PORK RIBLETS CUT 3 INCH 5KGX2PKT/CTNS,2022-10-01,655.0,0.0
PRIB09,PORK RIBLETS CUT 3 INCH 5KGX2PKT/CTNS,2022-11-01,560.0,0.0
PRIB11,PORK RIBLETS CUT 4',2022-11-01,25.0,0.0
PRIB11,PORK RIBLETS CUT 4',2022-12-01,40.0,0.0
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-10-01,40.0,0.0
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-11-01,40.0,0.0
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-12-01,70.0,60.0
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-10-01,302.0,0.0
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-11-01,320.0,0.0
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-12-01,356.0,0.0
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-10-01,15100.0,0.0
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-11-01,11572.0,0.0
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-12-01,10672.0,0.0
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-10-01,152.0,0.0
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-11-01,307.0,0.0
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-12-01,108.0,0.0
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-10-01,394.0,0.0
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-11-01,350.0,0.0
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-12-01,412.0,0.0
PS-05,PORK LEG SLICED 1kg/pkt,2022-10-01,200.0,0.0
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-10-01,1968.0,0.0
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-11-01,1596.0,0.0
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-12-01,2004.0,0.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-01,49225.0,1890.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-11-01,49140.0,1800.0
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-12-01,21852.0,27738.0
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-10-01,20.0,0.0
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-11-01,0.0,0.0
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-12-01,160.0,100.0
PSHO07,PORK SHOULDER (FRIMESA) 25KG/CTNS,2022-12-01,1000.0,1000.0
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-10-01,98.71999999999998,103.235
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-11-01,1316.97,309.235
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-12-01,2621.4,256.18
PSHT02,PORK LACONE / SHANK SAW CUT (BEC),2022-11-01,21.16,31.56
PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),2022-11-01,203.45000000000002,183.99
PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),2022-12-01,972.94,519.1850000000001
PSKI01,PORK SKIN 5kg/pkt,2022-10-01,2340.0,487.5
PSKI01,PORK SKIN 5kg/pkt,2022-11-01,2360.0,280.0
PSKI01,PORK SKIN 5kg/pkt,2022-12-01,2100.0,100.0
PSOF010,PORK SOFTBONE (TONNIES-),2022-11-01,20.0,60.0
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-10-01,7705.0,0.0
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-11-01,6740.0,0.0
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-12-01,6365.0,0.0
PSOF02-03,"PORK SOFTBONE CUT 2""x 1"" _ 02  6kg/pkt",2022-12-01,5.0,0.0
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-10-01,150.0,0.0
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-11-01,100.0,0.0
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-12-01,60.0,0.0
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-10-01,31.5,0.0
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-11-01,31.0,0.0
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-12-01,23.5,0.0
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-10-01,400.0,0.0
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-11-01,3620.0,0.0
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-12-01,4420.0,0.0
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-10-01,2775.0,0.0
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-11-01,2580.0,0.0
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-12-01,2960.0,0.0
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-10-01,925.0,0.0
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-11-01,710.0,0.0
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-12-01,650.0,0.0
PSPA03,PORK- SPARERIB CUT 4'',2022-10-01,1373.3,0.0
PSPA03,PORK- SPARERIB CUT 4'',2022-11-01,748.5,0.0
PSPA03,PORK- SPARERIB CUT 4'',2022-12-01,1048.7,0.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-10-01,4136.5,4203.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-11-01,6035.4,3150.0
PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,2022-12-01,1585.2,900.0
PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),2022-10-01,419.0,100.0
PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),2022-11-01,72.0,100.0
PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),2022-12-01,344.0,200.0
PSPA12,PORK- SPARERIB 18KG,2022-12-01,450.0,450.0
PSTC01,PORK STOMACH SLICED 2KG/PKT,2022-10-01,234.0,0.0
PSTC01,PORK STOMACH SLICED 2KG/PKT,2022-11-01,192.0,0.0
PSTC01,PORK STOMACH SLICED 2KG/PKT,2022-12-01,366.0,0.0
PSTO03,PORK STOMACH RAW SPAIN-ICP 10KG/CTNS,2022-10-01,130.0,0.0
PSTO03,PORK STOMACH RAW SPAIN-ICP 10KG/CTNS,2022-11-01,60.0,0.0
PSTO03,PORK STOMACH RAW SPAIN-ICP 10KG/CTNS,2022-12-01,30.0,0.0
PSTO05,PORK STOMACH COOKED (EXCELENCIA-SA) 18KG/CTNS,2022-11-01,5331.9,10116.0
PSTO05,PORK STOMACH COOKED (EXCELENCIA-SA) 18KG/CTNS,2022-12-01,4572.7,0.0
PSTO12,PORK STOMACH COOKED 10kg/ctn (ATRIA-FINLAND 22),2022-10-01,2710.0,990.0
PSTO12,PORK STOMACH COOKED 10kg/ctn (ATRIA-FINLAND 22),2022-11-01,933.4,0.0
PSTO12,PORK STOMACH COOKED 10kg/ctn (ATRIA-FINLAND 22),2022-12-01,54.0,900.0
PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,2022-10-01,386.21000000000004,103.425
PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,2022-11-01,248.53,103.4
PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,2022-12-01,321.79,77.85
PTAI01-02,PORK TAIL CUT CUBE A,2022-10-01,160.0,0.0
PTAI01-02,PORK TAIL CUT CUBE A,2022-11-01,160.0,0.0
PTAI01-02,PORK TAIL CUT CUBE A,2022-12-01,150.0,0.0
PTAI03,PORK TAIL (SB-DENMARK),2022-10-01,385.0,0.0
PTAI03,PORK TAIL (SB-DENMARK),2022-11-01,410.0,0.0
PTAI03,PORK TAIL (SB-DENMARK),2022-12-01,925.0,0.0
PTEN01,PORK FILLET/TENDERLOIN 12kg/ctn (FRIMESA),2022-10-01,3.4,0.0
PTEN05,PORK FILLET/TENDERLOIN 22kg/ctns (PIFPAF),2022-10-01,5.3,0.0
PTEN05,PORK FILLET/TENDERLOIN 22kg/ctns (PIFPAF),2022-11-01,8.8,0.0
PTEN05,PORK FILLET/TENDERLOIN 22kg/ctns (PIFPAF),2022-12-01,10.15,0.0
PTK001,PORK TONKATSU (BREADED PORK CUTLET) 270GMX12PKT/CTNS,2022-10-01,2.0,0.0
PTK001,PORK TONKATSU (BREADED PORK CUTLET) 270GMX12PKT/CTNS,2022-11-01,0.0,0.0
PTK001,PORK TONKATSU (BREADED PORK CUTLET) 270GMX12PKT/CTNS,2022-12-01,3.0,0.0
PTON01,PORK- PIG TONGUE (AUST) 15kg/ctn,2022-10-01,283.2,600.0
PTON01,PORK- PIG TONGUE (AUST) 15kg/ctn,2022-11-01,174.5,0.0
PTON01,PORK- PIG TONGUE (AUST) 15kg/ctn,2022-12-01,247.3,0.0
PTON03,PORK- PIG TONGUE 10KG/CTNS (WESTFLEISCH-DEMARK),2022-10-01,16.0,0.0
PTRI02,PORK TRIMMING FRESH,2022-10-01,60.0,200.0
PTRI02,PORK TRIMMING FRESH,2022-11-01,100.0,200.0
PTRI02,PORK TRIMMING FRESH,2022-12-01,5.3,200.0
PTRI03,PORK TRIMMING FROZEN,2022-10-01,166.0,1544.9
PTRI03,PORK TRIMMING FROZEN,2022-11-01,500.0,1295.1
PTRI03,PORK TRIMMING FROZEN,2022-12-01,750.0,980.0
PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,2022-10-01,942.4,0.0
PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,2022-11-01,239.0,20.0
PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,2022-12-01,295.0,120.0
PTRI08,PORK SOFTBONE TRIMMING,2022-10-01,665.0,900.0
PTRI08,PORK SOFTBONE TRIMMING,2022-11-01,500.0,0.0
PTRI08,PORK SOFTBONE TRIMMING,2022-12-01,520.0,1620.0
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-10-01,50.53,31.85
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-11-01,58.38,30.66
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-12-01,52.589999999999996,30.53
RICE07,RICE- RICE 25KG,2022-10-01,43.0,10.0
RICE07,RICE- RICE 25KG,2022-11-01,41.0,10.0
RICE07,RICE- RICE 25KG,2022-12-01,45.0,10.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-10-01,32.0,0.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-11-01,41.0,0.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-12-01,58.0,100.0
SAK006-01,SEAFOOD- ANG KA PRAWN FRESH,2022-12-01,10.0,10.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-10-01,1.0,0.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-11-01,1.0,0.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-12-01,4.0,0.0
SAUCE-03,SAUCE LIGHT SOYA 5L/TIN KCT GRADE 1,2022-10-01,5.0,2.0
SAUCE-08,TRUFFLE AIOLI 360ML/BTL,2022-12-01,7.0,10.0
SAUCE-09,MENTAIKO MAYO 360ML/BTL,2022-12-01,7.0,10.0
SAUCE-10,TRUFFLE MAYONNAISE 1KG/PKT,2022-12-01,1.0,1.0
SAUCE-22,SAUCE - TARTAR SAUCE 4X3L/CTNS,2022-10-01,1.0,0.0
SAUCE-43,STEAM FISH - SOY SAUCE 40pkt/ctns,2022-11-01,240.0,240.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-10-01,20.0,20.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-11-01,24.0,20.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-12-01,25.0,20.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-10-01,66.0,0.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-11-01,48.0,0.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-12-01,67.0,50.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-10-01,57.0,0.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-11-01,18.0,0.0
SBN005,SEAFOOD- BLACK TIGER PND 31/40 1kgX10pkt,2022-11-01,1.0,0.0
SBN005,SEAFOOD- BLACK TIGER PND 31/40 1kgX10pkt,2022-12-01,1.0,0.0
SBT002,SEAFOOD- BLACK TIGER PTO 26/30 1kgX10pkt,2022-12-01,2.0,0.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-10-01,11.0,0.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-11-01,2.0,0.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-12-01,3.0,0.0
SCA001-04,SEAFOOD- BREADED SCALLOP (227gm X 60pkt),2022-12-01,17.0,0.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-10-01,2.0,10.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-11-01,0.0,0.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-12-01,5.0,0.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-10-01,222.0,0.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-11-01,225.0,0.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-12-01,265.0,0.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-10-01,3.0,0.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-11-01,15.0,0.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-12-01,40.0,0.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-10-01,110.0,0.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-11-01,67.0,0.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-12-01,121.0,0.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-10-01,6.0,6.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-11-01,12.0,6.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-12-01,6.0,6.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-01,320.0,160.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-11-01,304.0,160.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-10-01,306.0,0.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-11-01,236.0,0.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-12-01,882.0,0.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-10-01,1190.0,0.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-11-01,994.0,0.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-12-01,1181.0,0.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-10-01,1055.0,0.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-11-01,663.0,0.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-12-01,1141.0,0.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-01,768.0,300.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-11-01,822.0,370.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-12-01,511.0,200.0
SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,2022-11-01,154.5,95.0
SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,2022-12-01,7.0,0.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-10-01,2128.0,0.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-11-01,1257.5,50.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-12-01,90.0,0.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-10-01,248.0,0.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-01,609.0,300.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-01,1640.0,300.0
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-10-01,267.0,200.0
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-11-01,386.0,200.0
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-12-01,373.0,150.0
SCG001,CAVIAR OSIETRA CLASSIC 30G/TIN GIAVERI ITALY,2022-12-01,1.0,1.0
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-10-01,313.0,200.0
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-11-01,291.0,200.0
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-12-01,382.0,200.0
SCL002,SEAFOOD- IMITATION SCALLOP 250gm,2022-10-01,14.0,0.0
SCL002,SEAFOOD- IMITATION SCALLOP 250gm,2022-11-01,15.0,0.0
SCL002,SEAFOOD- IMITATION SCALLOP 250gm,2022-12-01,1.0,0.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-10-01,327.0,100.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-11-01,265.0,100.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-12-01,316.0,120.0
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-10-01,26.0,24.0
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-11-01,25.0,24.0
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-12-01,40.0,24.0
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,2022-10-01,26.0,0.0
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,2022-11-01,110.0,96.0
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,2022-12-01,12.0,0.0
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-10-01,369.0,150.0
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-11-01,344.0,200.0
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-12-01,404.0,250.0
SCS001,SEAFOOD- CRAB STICK 40pkt/ctns (ORANGE STICK-MALAYSIA),2022-10-01,2045.0,1200.0
SCS001,SEAFOOD- CRAB STICK 40pkt/ctns (ORANGE STICK-MALAYSIA),2022-11-01,1902.0,1200.0
SCS001,SEAFOOD- CRAB STICK 40pkt/ctns (ORANGE STICK-MALAYSIA),2022-12-01,2089.0,1200.0
SCS002,SEAFOOD- CRAB STICK 16'S 40pkt/ctns (CHINA),2022-10-01,2053.0,800.0
