pdt_code,pdt_name,current_inv,purchases_data_date_range,purchases_min_price,purchases_max_price,sales_data_date_range,latest_sales_date,latest_sales_price,sales_min_price,sales_max_price
OSR002-02,OTHER- VEGETABLE MINI ROLL 10'S 24pkt/ctn,0.0,2021-10-01 - 2023-10-03,4.6,4.6,2021-10-01 - 2023-10-03,2021-11-16,4.7,4.7,4.7
OSR002-03,OTHER- OTAH VEGETABLE MINI ROLL 8cm 14's,0.0,,,,2021-10-01 - 2023-10-03,2022-02-22,3.2,2.75,3.2
OSR002-04,OTHER- VEGETABLE MINI ROLL 20gX20pcX20pkt/ctns,159.0,2023-04-01 - 2023-10-03,2.1,2.1,2023-04-01 - 2023-10-03,2023-09-29,4.44,2.3,5.0
OSR003,OTHER- VIETNAM VEG ROLL 10kg/ctn,0.0,,,,2021-10-01 - 2023-10-03,2022-09-28,1.0,1.0,1.0
OSR006,OTHER- SQUID ROLL FIGO  500GMX20PKT/CTNS,171.0,2023-04-01 - 2023-10-03,2.46,2.46,2023-04-01 - 2023-10-03,2023-10-03,3.2,3.0,6.4
OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,0.0,2021-10-01 - 2023-10-03,2.08,4.17,2021-10-01 - 2023-10-03,2022-12-23,9.0,9.0,9.0
OSS002,OTHER- MAYONNAISE 4X3L/CTNS,1.0,2021-10-01 - 2023-10-03,4.5,16.0,2021-10-01 - 2023-10-03,2023-02-03,11.0,10.0,16.5
OSS006,OTHER- AROMAT(KNORR) 2.25KG,3.0,2021-10-01 - 2023-10-03,19.0,22.0,2021-10-01 - 2023-10-03,2022-02-25,24.75,19.5,24.75
OSS006-02,OTHER- AROMAT(KNORR) 6X1KG/CTNS,4.0,2021-10-01 - 2023-10-03,7.03,7.23,2021-10-01 - 2023-10-03,2022-01-27,9.0,8.0,9.0
OSS007,OTHER- SESAME OIL(EASTSUN) 4X5LTR/CTNS,0.0,,,,2021-10-01 - 2023-10-03,2022-01-10,25.0,16.2,25.0
OST001,OTHER- SATAY CHICKEN (RAW-FROZEN GRAVY),0.0,2021-10-01 - 2023-10-03,5.2,5.2,2021-10-01 - 2023-10-03,2022-04-30,5.4,5.4,10.28
OST002,OTHER- SATAY PORK (RAW-FROZEN GRAVY),0.0,2021-10-01 - 2023-10-03,5.6,5.6,2021-10-01 - 2023-10-03,2022-04-28,6.4,5.8,10.56
OST003,OTHER- SATAY PORK BELLY (RAW-FROZEN GRAVY),38.0,2021-10-01 - 2023-10-03,6.2,6.2,2023-04-01 - 2023-10-03,2023-05-17,6.5,6.5,6.5
OST006,OTHER- THAI STYLE GRILLED PORK SKEWERS,215.0,2023-04-01 - 2023-10-03,4.0,4.0,2023-04-01 - 2023-10-03,2023-10-03,6.72,4.2,7.87
OST006-02,OTHER- THAI STYLE GRILLED PORK SKEWERS 50s/pkt,0.0,2021-10-01 - 2023-10-03,33.0,33.0,2021-10-01 - 2023-10-03,2023-02-24,41.0,41.0,41.0
OST007,OTHER- THAI STYLE GRILLED CHIKEN SKEWERS 50s/pkt,0.0,2021-10-01 - 2023-10-03,33.0,33.0,2021-10-01 - 2023-10-03,2023-02-24,41.0,41.0,41.0
OTK001,OTHER- TAKOYAKI BALL 20GM (50PCS X 10PKT),0.0,2021-10-01 - 2023-10-03,8.8,9.3,2021-10-01 - 2023-10-03,2021-11-02,10.3,9.8,10.3
OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),1291.0,2023-04-01 - 2023-10-03,2.8,4.0,2023-04-01 - 2023-10-03,2023-10-03,3.87,2.9,5.0
OTO001-02,OTHER-  LAYERED BEANCURD 400GMx30PKT/CTNS,90.0,2023-04-01 - 2023-10-03,0.67,2.3,2023-04-01 - 2023-10-03,2023-09-30,2.0,0.93,4.6
OTO001-04,OTHER-  FROZEN TOFU TU ZAO TOU 30PKT/CTNS,1045.0,2023-04-01 - 2023-10-03,1.0,2.0,2023-04-01 - 2023-10-03,2023-10-01,1.6,1.6,3.0
OTO003,OTHER- SALMON FISH TOFU 50's 1kg x 10pkt (CB),0.0,,,,2021-10-01 - 2023-10-03,2022-11-26,4.0,4.0,4.0
OTO004,OTHER- SEAFOOD TOFU FIGO (500gm x 20pkt),1430.0,2023-04-01 - 2023-10-03,2.8,2.9,2023-04-01 - 2023-10-03,2023-10-03,3.68,3.0,6.07
OTO004-01,OTHER- SEAFOOD TOFU ALIFISH (500gm x 20pkt),0.0,2021-10-01 - 2023-10-03,2.4,2.4,2021-10-01 - 2023-10-03,2021-10-23,3.4,3.3,4.0
OTO004-02,OTHER- EN CHEESE SHRIMP FIGO (500gm x 20pkt),170.0,2023-04-01 - 2023-10-03,3.15,3.3,2023-04-01 - 2023-10-03,2023-10-03,3.5,3.5,3.8
OTO004-03,OTHER- EN CHILI PASTE FISH BALL FIGO 500GMX20PKT/CTNS,92.0,2023-04-01 - 2023-10-03,2.69,2.7,2023-04-01 - 2023-10-03,2023-10-03,3.5,3.5,3.8
OTO004-04,OTHER- FISH BALL TARO FIGO 500GMX20PKT/CTNS,144.0,2023-04-01 - 2023-10-03,2.46,2.46,2023-04-01 - 2023-10-03,2023-10-03,3.2,2.7,3.8
OTO006,OTHER- OTAK SOTONG 180GM (100pkt/ctn),0.0,,,,2023-04-01 - 2023-10-03,2023-07-05,1.0,1.0,1.0
OTO007,OTHER- OTAK FISH 180GM (100pkt/ctn),240.0,2023-04-01 - 2023-10-03,2.3,2.3,2023-04-01 - 2023-10-03,2023-10-03,3.2,2.4,8.3
OTO008-02,OTHER- OTAK BUN 6pc/pkt X 12pkt/ctns,198.0,2023-04-01 - 2023-10-03,2.33,3.5,2023-04-01 - 2023-10-03,2023-09-30,4.54,2.8,5.37
OTO010,OTHER- OTAK PRAWN 180GM (100pkt/ctn),0.0,2021-10-01 - 2023-10-03,2.0,2.3,2023-04-01 - 2023-10-03,2023-05-02,4.53,1.0,4.53
OTS001-02,SAUCE- REMIA DIJON MUSTARD 370GM/PKT,0.0,,,,2021-10-01 - 2023-10-03,2021-10-14,2.8,2.8,2.8
OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),0.0,2023-04-01 - 2023-10-03,8.5,9.0,2023-04-01 - 2023-10-03,2023-10-01,10.5,9.2,11.1
OTS002-02,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (TULIP),265.0,2023-04-01 - 2023-10-03,10.3,10.3,2023-04-01 - 2023-10-03,2023-10-03,11.5,10.0,12.0
OTS003,OTHER - PORK LUNCHEON MEAT (MILI),24.0,2023-04-01 - 2023-10-03,2.08,2.08,2023-04-01 - 2023-10-03,2023-09-04,2.5,2.5,2.5
OTS004,OTHER - CHICKEN LUNCHEON MEAT KIZMIQ 340GM X 24CANS,22.0,2021-10-01 - 2023-10-03,2.6,2.6,2021-10-01 - 2023-10-03,2023-01-09,3.5,2.6,3.5
OTU001,OTHER- WHOLE TURKEY  4-5KG/BIRD SEARA-BRAZIL,1456.37,2023-04-01 - 2023-10-03,6.6,6.6,2023-04-01 - 2023-10-03,2023-09-13,7.1,7.1,7.1
OTU002,OTHER- TURKEY BREAST BONELESS 7-11LB (SWEET HEART-US),0.0,2021-10-01 - 2023-10-03,10.2,16.5,2021-10-01 - 2023-10-03,2022-08-12,22.0,14.0,22.0
OTU005-02,OTHER- TURKEY BACON STRIPS 10x1lb,0.0,2023-04-01 - 2023-10-03,6.0,7.31,2023-04-01 - 2023-10-03,2023-06-15,9.0,9.0,9.0
OVB002,OTHER- BEANCURN SKIN 500GM/PKT,0.0,2021-10-01 - 2023-10-03,1.7,1.7,2021-10-01 - 2023-10-03,2022-03-05,2.15,1.9,5.5
OVB003,OTHER- SPICED BEANCURN 500GM/PKT,0.0,2021-10-01 - 2023-10-03,1.7,1.7,2021-10-01 - 2023-10-03,2022-01-28,2.15,2.15,2.15
OVC001,OTHER- SEASONED SEAWEED SALAD (CHUKA WAKAME) 2KG X 8PKT,0.0,2021-10-01 - 2023-10-03,11.66,11.66,2021-10-01 - 2023-10-03,2023-03-23,15.0,2.2,20.3
OVC002,OTHER- SEASONED SEAWEED SLICED SALAD 2.5KG X 6PKT,0.0,2021-10-01 - 2023-10-03,14.97,14.97,2021-10-01 - 2023-10-03,2023-02-17,15.75,9.0,22.5
OVC003,OTHER- SEASONED KING OYSTER MUSHROOM 2.5KG X 6PKT,0.0,2021-10-01 - 2023-10-03,18.27,18.27,2021-10-01 - 2023-10-03,2023-03-18,23.0,9.5,23.75
OVP001,OTHER- VEGETARIAN PRAWN BALL,0.0,2023-04-01 - 2023-10-03,2.4,2.4,2023-04-01 - 2023-10-03,2023-05-06,3.4,3.4,3.4
OVP002,OTHER- VEGETARIAN CHICKEN 500GM/PKT,0.0,2023-04-01 - 2023-10-03,3.2,3.2,2023-04-01 - 2023-10-03,2023-04-13,4.2,4.2,4.2
OVP003,OTHER- VEGETARIAN GLUTEN LAYER MEAT,0.0,2023-04-01 - 2023-10-03,8.0,8.0,2023-04-01 - 2023-10-03,2023-04-27,9.0,9.0,9.0
OVP006,OTHER- VEGETARIAN FISH (PACIFIC SAURY),0.0,2023-04-01 - 2023-10-03,4.6,4.6,2023-04-01 - 2023-10-03,2023-04-13,5.6,5.6,5.6
OVP010,OTHER- VEGETARIAN PORK MEAT,0.0,2023-04-01 - 2023-10-03,4.4,4.4,2023-04-01 - 2023-10-03,2023-04-27,5.4,5.4,5.4
OWC001,OTHER- WHIPPING CREAM WEST GOLD 12X1L/ctns,9.0,2023-04-01 - 2023-10-03,5.5,5.5,2023-04-01 - 2023-10-03,2023-09-20,7.0,7.0,7.0
OWC002,OTHER- WHIP & COOK 10X1L/ctns,0.0,2021-10-01 - 2023-10-03,4.0,4.0,2021-10-01 - 2023-10-03,2021-10-19,5.0,5.0,5.0
OWS0001,OTHER- WASABI PASTE S&B 43GM X 10TUB/CTNS,1.0,,,,2021-10-01 - 2023-10-03,2022-02-27,2.8,2.8,4.2
OWS0002,OTHER- WASABI MINI PKT 2.6GM/SACHETS,0.0,2021-10-01 - 2023-10-03,0.05,0.05,2021-10-01 - 2023-10-03,2022-11-24,0.1,0.1,0.1
OYKD02,OTHER- YAKIDORI CHICKEN LEG MEAT 50pcs,12.0,2023-04-01 - 2023-10-03,19.0,19.0,2023-04-01 - 2023-10-03,2023-09-22,24.0,20.0,24.5
OYKD03,OTHER- YAKIDORI (BREAST MEAT) 50stick x 6boxes,0.0,2021-10-01 - 2023-10-03,19.5,19.5,2021-10-01 - 2023-10-03,2022-10-21,22.0,20.0,27.0
OYKD04,OTHER- YAKIDORI CHICKEN LEG MEAT 10pcs/pkt,6.0,,,,2023-04-01 - 2023-10-03,2023-10-03,18.0,4.61,20.0
OYR001,OTHER- FRIED YAM RING 230gm,2.0,2023-04-01 - 2023-10-03,3.8,4.0,2023-04-01 - 2023-10-03,2023-10-02,4.5,4.2,5.0
OYR002,OTHER- YAM PASTE 250GM/PKT,0.0,,,,2021-10-01 - 2023-10-03,2022-01-13,4.5,4.5,4.5
PBAK01,TRADITIONAL BBQ BAK GUA 500gm/pkt,0.0,2021-10-01 - 2023-10-03,20.0,20.0,2023-04-01 - 2023-10-03,2023-06-06,16.0,12.0,20.0
PBAK03,BBQ BAK GUA - CHILLI 500gm/pkt,0.0,2021-10-01 - 2023-10-03,20.0,20.0,2021-10-01 - 2023-10-03,2023-01-09,19.45,14.96,19.45
PBAK05,TRADITIONAL BBQ BAK GUA - SLICED 500gm/pkt,0.0,2021-10-01 - 2023-10-03,20.0,20.0,2021-10-01 - 2023-10-03,2023-01-14,19.69,18.52,22.03
PBAK07,BAK GUA (RAW),1.0,2021-10-01 - 2023-10-03,7.25,7.25,2021-10-01 - 2023-10-03,2022-01-23,7.8,7.8,8.0
PBAL01,PORK MEAT BALL 100pcs 1kg/pkt,200.0,2023-04-01 - 2023-10-03,7.0,7.1,2023-04-01 - 2023-10-03,2023-10-03,8.13,7.0,10.0
PBAL01-01,PORK MEAT BALL 1KG **JESS**,36.0,2023-04-01 - 2023-10-03,6.6,6.6,2023-04-01 - 2023-10-03,2023-10-03,7.6,6.7,9.0
PBAL02,PORK BALL 125pcs 1kg/pkt,131.0,2023-04-01 - 2023-10-03,7.0,7.1,2023-04-01 - 2023-10-03,2023-10-03,8.0,7.0,8.0
PBAL03,PORK BALL (LION DANCE) 100'S/KG,162.0,2023-04-01 - 2023-10-03,9.0,9.0,2023-04-01 - 2023-10-03,2023-10-03,10.0,9.0,10.2
PBAL04,PORK BALL WITH FILLING - ORIGINAL,0.0,2021-10-01 - 2023-10-03,10.0,10.0,2021-10-01 - 2023-10-03,2022-11-15,10.2,10.2,10.2
PBAL05,PORK BALL (LION DANCE) 60'S/KG,17.0,2023-04-01 - 2023-10-03,9.0,9.0,2023-04-01 - 2023-10-03,2023-09-09,10.0,10.0,10.0
PBAL06,PORK BALL 65'S/KG,29.0,2023-04-01 - 2023-10-03,7.0,9.0,2023-04-01 - 2023-10-03,2023-09-10,10.0,8.0,10.0
PBBO01,PORK BACK BONE,0.0,2023-04-01 - 2023-10-03,2.0,2.0,2023-04-01 - 2023-10-03,2023-09-18,3.0,3.0,3.0
PBEL01,PORK BELLY (SULINA 3975) 18kg/ctn,0.0,2023-04-01 - 2023-10-03,5.35,5.35,2023-04-01 - 2023-10-03,2023-08-18,5.7,5.7,5.7
PBEL02,PORK BELLY (SULINA 1001) 18kg/ctn,0.0,2021-10-01 - 2023-10-03,4.8,4.8,2021-10-01 - 2023-10-03,2023-03-18,7.0,6.5,8.3
PBEL02-02,PORK BELLY SINGLE RIBBED RIND ON (COSTA FOOD-GERMANY),0.0,2021-10-01 - 2023-10-03,4.15,4.15,2021-10-01 - 2023-10-03,2022-04-18,8.3,4.4,8.5
PBEL05-03,PORK BELLY SHEET RIBBED PAMALI,29412.08,2023-04-01 - 2023-10-03,4.53,4.53,2023-04-01 - 2023-10-03,2023-10-03,5.66,4.4,8.0
PBEL05-04,PORK BELLY 189 A - PINK BOX,23193.02,2023-04-01 - 2023-10-03,5.39,5.39,2023-04-01 - 2023-10-03,2023-10-03,7.5,5.9,8.3
PBEL05-05,PORK BELLY DELI (PALI P189 - SQUARE CUT),1653.55,2023-04-01 - 2023-10-03,4.95,4.95,2023-04-01 - 2023-10-03,2023-10-03,6.5,5.5,8.6
PBEL05-06,PORK BELLY SHEET RIBBED - ALIBEM,0.0,2023-04-01 - 2023-10-03,5.0,5.1,2023-04-01 - 2023-10-03,2023-09-04,5.8,5.2,8.0
PBEL05-09,PORK BELLY SHEET RIBBED AURORA 25KG/CTNS,0.0,2021-10-01 - 2023-10-03,3.98,4.8,2021-10-01 - 2023-10-03,2022-12-05,5.0,4.3,8.5
PBEL05-10,PORK BELLY (505 A-HOLLAND) 20 X 50,7364.13,2023-04-01 - 2023-10-03,5.65,5.65,2023-04-01 - 2023-10-03,2023-10-03,7.4,6.2,8.5
PBEL05-11,PORK BELLY SHEET RIBBED SKIN-ON (ALIBEM-BRAZIL),0.0,2023-04-01 - 2023-10-03,4.6,4.6,2023-04-01 - 2023-10-03,2023-08-05,5.2,4.3,8.6
PBEL05-12,PORK BELLY SINGLE RIBBED (WESTFORD),0.0,2023-04-01 - 2023-10-03,4.98,4.98,2023-04-01 - 2023-10-03,2023-07-24,7.3,5.2,8.5
PBEL05-17,PORK BELLY SEARA,703.44,2023-04-01 - 2023-10-03,4.0,4.9,2023-04-01 - 2023-10-03,2023-10-03,6.0,5.2,6.0
PBEL05-20,PORK BELLY (COOPAVEL-BRAZIL),348.92,2023-04-01 - 2023-10-03,4.1,4.49,2023-04-01 - 2023-10-03,2023-09-19,6.0,4.7,18.7
PBEL05-21,PORK BELLY PAMPLONA (SHEET RIBBED-BRAZIL),0.0,2023-04-01 - 2023-10-03,5.6,5.6,2023-04-01 - 2023-10-03,2023-06-24,6.5,6.5,6.5
PBEL05-22,PORK BELLY (BOSELER-GERMANY),1622.92,2023-04-01 - 2023-10-03,5.98,6.4,2023-04-01 - 2023-10-03,2023-10-03,7.28,6.1,9.5
PBEL05-23,PORK BELLY SHEET RIBBED (LANGUIRU-BRAZIL),0.0,2021-10-01 - 2023-10-03,3.97,5.0,2021-10-01 - 2023-10-03,2023-03-29,6.5,4.2,8.5
PBEL05-28,PORK BELLY SHEET RIBBED ZAKRZEWCKY,0.0,2023-04-01 - 2023-10-03,5.3,5.3,2023-04-01 - 2023-10-03,2023-08-01,6.3,6.3,6.3
PBEL05-29,SKINLESS PORK BELLY SHEET RIBBED (SEARA),0.0,2021-10-01 - 2023-10-03,4.1,5.0,2021-10-01 - 2023-10-03,2022-05-18,4.8,4.0,8.5
PBEL05-30,SKINLESS PORK BELLY SHEET RIBBED (OYLMEL),0.0,2023-04-01 - 2023-10-03,5.0,5.0,2023-04-01 - 2023-10-03,2023-07-23,6.5,6.5,6.5
PBEL06-02,PORK BELLY SINGLE SKINLESS (BOSELER-GERMANY) 20X50,4578.47,2021-10-01 - 2023-10-03,5.6,6.8,2023-04-01 - 2023-10-03,2023-10-03,7.4,6.0,10.0
PBEL06-04,PORK BELLY SKINLESS TONNIE,0.0,2021-10-01 - 2023-10-03,3.5,3.5,2021-10-01 - 2023-10-03,2023-03-02,4.25,4.0,6.3
PBEL06-05,PORK BELLY SKINLESS SEARA,0.0,2021-10-01 - 2023-10-03,5.2,5.2,2021-10-01 - 2023-10-03,2022-07-21,6.5,6.5,6.5
PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,1244.72,,,,2023-04-01 - 2023-10-03,2023-10-03,6.5,5.3,8.5
PBEL10-01,PORK BELLY CUBE 1CM X 1CM 5KG/PKT,5.0,,,,2023-04-01 - 2023-10-03,2023-10-03,6.75,5.5,8.0
PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,0.0,,,,2023-04-01 - 2023-10-03,2023-10-02,7.33,6.0,7.5
PBEL10-03,PORK BELLY CUBE 5kg/pkt,49.3,,,,2023-04-01 - 2023-10-03,2023-09-12,5.5,5.3,7.8
PBEL10-04,HOUSE BRAND:PORK BELLY CUBE (UF) 500GMX20PKT,24.0,,,,2023-04-01 - 2023-10-03,2023-10-03,4.0,3.7,8.24
PBEL10-05,PORK BELLY CUBE (UF) 1KG,0.0,,,,2023-04-01 - 2023-10-03,2023-10-03,7.0,7.0,7.0
PBEL10-06,PORK BELLY CUBE 2.5CM X 2.5CM (COOPAVEL),10.0,,,,2023-04-01 - 2023-10-03,2023-10-03,6.8,6.5,6.8
PBEL11,PORK BELLY CUBE 2CM X 2CM,920.16,,,,2023-04-01 - 2023-10-03,2023-10-03,5.5,5.5,7.0
PBEL12,PORK BELLY CUBE (UF) 500GM/PKT,0.0,,,,2023-04-01 - 2023-10-03,2023-08-04,5.75,5.71,5.79
PBEL14,PORK BELLY CUBE 8CM X 8CM,85.0,,,,2023-04-01 - 2023-10-03,2023-10-03,5.5,5.5,6.3
PBEL14-02,PORK BELLY 1KG CUT,5.1,,,,2021-10-01 - 2023-10-03,2021-11-24,5.5,5.5,5.5
PBEL14-03,S/LESS PORK BELLY SLICED 1.5MM,78.21,,,,2021-10-01 - 2023-10-03,2023-01-02,8.4,8.4,8.4
PBEL15-02,SKINLESS PORK BELLY STRIPES 3CM,0.0,,,,2021-10-01 - 2023-10-03,2022-10-21,9.5,9.5,9.5
PBEL16,PORK BELLY SLICED 1' 3kg/pkt,168.0,,,,2023-04-01 - 2023-10-03,2023-10-01,8.5,6.0,8.5
PBEL17,PORK BELLY SLICED B 1.5CM 5KG X 4PKT,0.0,,,,2023-04-01 - 2023-10-03,2023-09-30,5.8,4.03,5.8
PBEL17-03,PORK BELLY CUT STRIPES 2.5CM THICK (COOPAVEL),0.0,,,,2023-04-01 - 2023-10-03,2023-07-06,6.0,6.0,6.0
PBEL18,PORK BELLY SLICED 1.5CM 2kgX10pkt,2172.0,,,,2023-04-01 - 2023-10-03,2023-10-03,7.36,5.9,8.5
PBEL19-01,S/LESS PORK BELLY SLICED 2mm 1kg/pkt,0.0,,,,2023-04-01 - 2023-10-03,2023-10-02,7.5,6.8,10.5
PBEL19-02,"S/LESS PORK BELLY SLICED LONG CUT , 4cm WIDTH",92.0,,,,2023-04-01 - 2023-10-03,2023-10-01,6.6,6.6,6.6
PBEL19-03,S/LESS PORK BELLY SLICED 3mm,242.0,,,,2023-04-01 - 2023-10-03,2023-09-29,6.8,6.8,9.5
PBEL19-04,S/LESS PORK BELLY CUT 2,0.0,2021-10-01 - 2023-10-03,7.8,7.8,2023-04-01 - 2023-10-03,2023-04-22,8.0,8.0,8.0
PBEL19-05,S/LESS PORK BELLY SLICED 1CM,0.0,,,,2023-04-01 - 2023-10-03,2023-08-09,8.0,8.0,9.5
PBEL19-06,S/LESS PORK BELLY SLICED 4CM (1.5'),0.0,2021-10-01 - 2023-10-03,2.0,2.0,2021-10-01 - 2023-10-03,2022-04-27,7.8,3.5,7.8
PBEL19-07,S/LESS PORK BELLY SLICED 1.5MM (500GM),61.5,,,,2023-04-01 - 2023-10-03,2023-09-28,9.8,9.8,9.8
PBEL19-08,S/LESS PORK BELLY SLICED 1.2mm cut half 110gm/pkt,0.0,,,,2023-04-01 - 2023-10-03,2023-09-28,9.8,9.8,9.8
PBEL19-09,S/LESS PORK BELLY SLICED 2mm 250gm/TRAY,38.0,,,,2021-10-01 - 2023-10-03,2021-12-24,2.7,2.7,2.7
PBEL19-10,S/LESS PORK BELLY SLICED 1.5cm,0.0,,,,2023-04-01 - 2023-10-03,2023-09-09,8.0,7.2,8.0
PBEL20,S/LESS PORK BELLY SLICED 5mm,0.0,,,,2023-04-01 - 2023-10-03,2023-09-30,9.5,9.5,9.5
PBEL20-06,SKINLESS PORK BELLY STRIPES (VAN DER MEY-HOLLAND),0.0,2021-10-01 - 2023-10-03,2.7,2.7,2021-10-01 - 2023-10-03,2022-11-28,4.0,3.5,8.3
PBEL21-01,PORK BELLY SLICED 3CM 2.5kgX4pkt,0.0,,,,2021-10-01 - 2023-10-03,2021-10-07,8.0,8.0,8.0
PBEL21-02,PORK BELLY SLICED 2.5' X 4mm 2kg,0.0,,,,2021-10-01 - 2023-10-03,2022-12-08,6.5,6.5,8.6
PBEL21-03,2KG PORK BELLY SLICED 2.5' X 4MM,198.0,,,,2023-04-01 - 2023-10-03,2023-10-03,6.8,6.3,7.8
PBEL21-04,PORK BELLY SLICED 1.2CM 1NOS/PKT GERMANY,130.0,,,,2023-04-01 - 2023-10-03,2023-10-03,7.8,6.5,7.8
PBEL21-05,PORK BELLY SLICED CUT 3 4MM 1KG/PKT,0.0,,,,2023-04-01 - 2023-10-03,2023-09-23,8.3,8.3,8.3
PBEL21-06,PORK BELLY SLICED 6MM,0.0,,,,2023-04-01 - 2023-10-03,2023-10-02,8.5,5.9,8.5
PBEL21-07,PORK BELLY SLICED 4MM!!! 1KG/PKT,0.61,,,,2023-04-01 - 2023-10-03,2023-10-02,7.6,7.6,8.3
PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,1264.0,,,,2023-04-01 - 2023-10-03,2023-10-03,6.61,5.2,8.5
PBEL21-09,PORK BELLY CUT 2' X 1',0.0,,,,2023-04-01 - 2023-10-03,2023-07-26,6.5,6.5,6.5
PBEL22,PORK BELLY SLICED 2 inch X 6mm 2kg/pkt,0.0,,,,2023-04-01 - 2023-10-03,2023-06-10,5.9,5.9,5.9
PBEL22-02,PORK BELLY SLICED 4 inch X 4mm,0.0,,,,2021-10-01 - 2023-10-03,2022-03-25,8.3,8.3,8.3
PBEL22-04,PORK BELLY SLICED 1cm 5kg/pkt,0.0,,,,2023-04-01 - 2023-10-03,2023-06-17,8.5,8.5,8.5
PBEL22-05,PORK BELLY SLICED 2cm THICK,18.5,,,,2023-04-01 - 2023-10-03,2023-10-03,7.5,5.9,7.5
PBEL22-06,PORK BELLY SLICED 1.5CM 4X5KG/CTNS (FENG ZHEN),285.0,,,,2023-04-01 - 2023-10-03,2023-10-03,7.65,6.5,7.8
PBEL22-07,PORK BELLY SLICED 1.2CM (COOPAVEL),0.0,2021-10-01 - 2023-10-03,4.0,4.0,2023-04-01 - 2023-10-03,2023-09-02,5.5,5.5,6.94
PBEL23,PORK BELLY SUKIYAKI SULINA 400gmX10pkt,16.0,2021-10-01 - 2023-10-03,4.5,4.6,2023-04-01 - 2023-10-03,2023-07-04,6.2,6.2,6.2
PBEL25,PORK BELLY 1.2CM (UF)  500GM/PKT,0.0,,,,2021-10-01 - 2023-10-03,2022-06-21,5.14,4.2,10.3
PBEL26,HOUSE BRAND:PORK BELLY VALUE PACK (UF) 500GMX20PKT,78.0,2021-10-01 - 2023-10-03,3.9,4.35,2023-04-01 - 2023-10-03,2023-10-03,4.0,4.0,6.94
PBEL26-02,PORK BELLY VALUE PACK (KURO) 500gmX20pkt,147.0,2023-04-01 - 2023-10-03,4.9,5.0,2023-04-01 - 2023-10-03,2023-10-03,5.9,5.1,6.69
PBEL27,HOUSE BRAND:PORK BELLY SUKIYAKI (UF) 400GMX10PKT,417.0,,,,2023-04-01 - 2023-10-03,2023-10-03,6.2,4.0,8.32
PBEL28-03,PORK BELLY SHABU SHABU (UF) 250gm/pkt,0.0,,,,2021-10-01 - 2023-10-03,2022-01-24,2.5,2.4,2.6
PBEL30,PORK BELLY IBERICO SECRETO,0.0,2023-04-01 - 2023-10-03,24.99,25.0,2023-04-01 - 2023-10-03,2023-09-08,26.0,26.0,26.0
PBEL33,PORK BELLY IBERICO,0.0,2023-04-01 - 2023-10-03,8.0,8.0,2023-04-01 - 2023-10-03,2023-05-31,9.5,9.5,9.5
PBEL33-01,IBERICO PORK BELLY SKINLESS SHABU SHABU 2MM 300GM/PKT,40.0,2023-04-01 - 2023-10-03,7.8,7.8,2023-04-01 - 2023-10-03,2023-09-27,8.0,4.0,13.43
PBEL33-02,IBERICO PORK BELLY SKINLESS SHABU SHABU 1.5MM,0.0,,,,2023-04-01 - 2023-10-03,2023-08-17,7.5,7.5,7.5
PBEL34,CHESTNUT SR BELLY BL RIND ON-SD000073,46.85,2023-04-01 - 2023-10-03,11.0,11.0,2023-04-01 - 2023-10-03,2023-10-03,11.8,11.8,11.8
PBEL34-02,PORK BELLY PORCHETTA (CHESTNUT) 1KG/1PCS,0.0,2021-10-01 - 2023-10-03,41.5,41.5,2021-10-01 - 2023-10-03,2021-12-23,42.0,42.0,70.09
PBEL34-03,CHESTNUT PORK BELLY SKIN ON,0.0,2023-04-01 - 2023-10-03,11.0,11.0,2023-04-01 - 2023-10-03,2023-05-04,13.8,13.8,13.8
PBEL39,PORK BELLY SPICY,0.0,2023-04-01 - 2023-10-03,5.0,6.3,2023-04-01 - 2023-10-03,2023-10-02,8.8,5.5,8.8
PBEL40-01,PORK BELLY WESTFORD CUT 5,1.0,,,,2023-04-01 - 2023-10-03,2023-06-25,7.0,7.0,7.0
PBEL40-02,PORK BELLY WESTFORD CUT 4,0.0,,,,2023-04-01 - 2023-10-03,2023-06-25,6.9,6.5,7.0
PBEL40-03,PORK BELLY BOSELER CUT 3,0.0,,,,2023-04-01 - 2023-10-03,2023-07-05,7.5,7.0,8.0
PBEL40-04,PORK BELLY COOPAVEL CROSS CUT,0.0,,,,2023-04-01 - 2023-10-03,2023-06-20,6.0,6.0,6.0
PBEL40-05,PORK BELLY BOSELER CROSS CUT,6.76,,,,2023-04-01 - 2023-10-03,2023-06-28,7.2,6.9,7.2
PBEL40-06,PORK BELLY BOSELER CUT 4,0.0,,,,2023-04-01 - 2023-10-03,2023-06-26,8.0,8.0,8.0
PBRB01,PORK BRISKET BONE 13KG/CTNS (SMITHFIELD),0.0,,,,2021-10-01 - 2023-10-03,2022-06-24,52.0,52.0,52.0
